Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Patrimônio Líquido (i);Passivo Total (j) = (h) + (i);
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;12/2024;631.729;0;226.010;10.476.209;0;0;11.333.949;1.957.700;1.471.888;5.412.890;16.265.117;0;0;23.149.896;14.022.798;50.464.343;3.913.326;10.892.641;65.270.310;6.411.111;71.681.421
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;12/2024;3.729.296;1.239.282;1.572.109;6.934.150;0;3.647.998;17.122.834;4.326.292;0;134.171;12.286;0;0;146.457;3.470.322;25.065.904;2.500;30.943.502;56.011.907;14.053.716;70.065.622
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;3;OSASCO;SP;12/2024;0;0;1.661.849;4.966.809;24.233.299;0;30.861.958;0;0;0;1.715.685;0;0;1.715.685;2.764.406;35.342.049;22.211;26.526.805;61.891.064;4.234.158;66.125.223
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2024;1.848.481;2.919.470;542.757;33.631.429;90.584;8.375;39.041.096;1.693.650;9.451.392;746.976;0;0;0;10.198.368;416.686;51.349.801;0;6.726.743;58.076.544;3.718.734;61.795.278
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;12/2024;18.225;0;154.312;2.467.590;0;0;2.640.127;1.153.820;1.685.307;3.658.075;2.360.631;0;0;7.704.013;32.985.808;44.483.768;2.605.100;9.363.819;56.452.688;5.135.630;61.588.317
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2024;2.043.461;779.272;284.224;3.003.890;0;6.762.951;12.873.797;29.992;0;966.605;0;0;0;966.605;456.623;14.327.017;0;33.457.790;47.784.807;6.531.091;54.315.898
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2024;0;0;8.482.912;18.644.318;0;0;27.127.230;0;0;0;13.285.062;0;0;13.285.062;2.613.471;43.025.764;2.458;4.940.177;47.968.399;5.227.313;53.195.711
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;12/2024;1.747.391;0;416.256;19.830.994;0;0;21.994.641;3.316.531;0;0;0;0;0;0;0;25.311.173;8.723.478;9.337.155;43.371.805;5.956.721;49.328.526
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2024;0;0;191.481;8.330.537;0;0;8.522.018;1.183.526;0;0;0;0;137.559;137.559;9.663.433;19.506.536;15.603.382;9.763.431;44.873.350;4.045.817;48.919.167
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2024;371.534;0;157.772;24.845.264;183;0;25.374.754;6.931.150;0;521;1.764.492;0;4.106.368;5.871.382;1.931.958;40.109.245;203.278;3.925.629;44.238.152;4.305.742;48.543.894
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;3;SAO PAULO;SP;12/2024;0;0;52.217;3.357.968;8.021.906;0;11.432.091;0;0;0;2.955.529;0;0;2.955.529;3.156.059;17.543.679;281.177;21.468.010;39.292.866;9.079.125;48.371.991
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;12/2024;91.022;0;37.659;2.351.960;0;0;2.480.642;2.881.081;0;0;0;0;0;0;8.603.565;13.965.288;533.025;26.657.764;41.156.077;1.208.517;42.364.593
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;12/2024;986.841;4.644.156;32.521;17.310.014;0;8.397;22.981.930;8.802.934;573.340;552.016;0;0;0;1.125.356;192.895;33.103.115;0;1.510.697;34.613.813;2.357.214;36.971.026
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;12/2024;148.207;0;0;2.422.890;0;0;2.571.097;300.094;0;0;0;0;0;0;4.284.336;7.155.526;1.374.811;24.884.346;33.414.683;1.549.771;34.964.454
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;12/2024;461.856;0;0;1.966.402;0;0;2.428.258;4.026.600;66.972;8.814.840;1.904.864;0;0;10.786.676;8.531.828;25.773.361;4.917.158;1.921.059;32.611.577;1.394.037;34.005.614
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;3;SAO PAULO;SP;12/2024;432.928;0;95.423;3.085.706;0;0;3.614.057;19.997;0;0;208.711;0;0;208.711;7.733.200;11.575.965;3.129.700;13.097.832;27.803.497;2.701.653;30.505.151
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;12/2024;320.816;0;653.036;16.558.506;0;0;17.532.358;6.221;0;0;3.255.985;0;0;3.255.985;480.103;21.274.667;8.387;6.021.870;27.304.924;2.719.761;30.024.685
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2024;0;0;2.929.718;2.482.430;0;0;5.412.147;0;0;5.853.953;4.924.283;0;0;10.778.237;8.314.176;24.504.560;14.074;2.087.237;26.605.871;2.653.807;29.259.678
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2024;207.569;0;576.956;15.645.672;0;0;16.430.198;0;1.246.555;6.547.329;209.375;0;0;8.003.259;0;24.433.457;274.908;1.838.693;26.547.058;1.730.763;28.277.821
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2024;112.669;0;895.528;14.080.030;0;0;15.088.227;4.986.117;897.533;478.184;990.016;0;0;2.365.732;44.898;22.484.975;2.076.741;2.060.052;26.621.768;1.231.308;27.853.076
PICPAY - PRUDENCIAL;1000088022;b1;S3;C;2;SAO PAULO;SP;12/2024;79.135;0;59.167;19.080.071;764.247;33.388;20.016.008;0;0;0;0;0;0;0;0;20.016.008;0;5.755.878;25.771.886;1.971.723;27.743.609
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2024;1.425;0;202.352;967.737;0;0;1.171.514;684.685;0;0;58.213;0;0;58.213;11.944.724;13.859.137;1.858.883;8.516.603;24.234.623;2.716.378;26.951.001
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2024;414;0;0;0;0;0;414;0;0;0;0;0;0;0;0;414;0;9.926.624;9.927.037;17.008.235;26.935.272
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;12/2024;0;0;0;28.251;0;0;28.251;0;0;0;0;0;0;0;434.370;462.622;0;24.222.631;24.685.253;1.401.159;26.086.412
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2024;481.950;123.956;491.675;17.069.955;0;1.022;18.168.558;0;0;3.033;2.420.590;0;1.002.121;3.425.744;100.101;21.694.402;0;2.243.375;23.937.777;2.125.797;26.063.574
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2024;0;0;0;111.117;0;0;111.117;0;0;375.913;40.994;0;268.560;685.468;18.630.885;19.427.470;467;1.667.682;21.095.619;4.495.898;25.591.518
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;3;SAO PAULO;SP;12/2024;5.452;0;0;1.706.034;0;0;1.711.485;594.474;0;0;0;0;0;0;3.095.290;5.401.249;1.236.034;16.335.602;22.972.885;1.617.421;24.590.306
UBS (BRASIL) - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;12/2024;1.025;0;0;1.644.692;0;125.984;1.771.700;2.377.362;0;0;0;0;1.209.280;1.209.280;243.546;5.601.888;1.202.399;10.684.166;17.488.454;7.039.355;24.527.809
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2024;0;0;0;1.689.367;0;0;1.689.367;0;0;0;547.045;0;1.384.001;1.931.045;1.266.254;4.886.666;5.140.989;8.405.248;18.432.904;5.775.931;24.208.835
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;12/2024;779.850;0;0;3.576.639;0;0;4.356.490;46.803;0;0;2.143.559;0;0;2.143.559;2.668.728;9.215.579;1.459.432;10.722.737;21.397.749;1.328.292;22.726.041
BANK OF CHINA (BRASIL) - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;12/2024;357.098;2.189;759.807;6.511.555;0;2.043;7.632.691;2.139.935;0;641.350;45.373;0;0;686.723;7.441.816;17.901.166;91.187;2.212.104;20.204.456;2.015.418;22.219.875
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;12/2024;18.413;0;500.231;650.231;0;0;1.168.875;319.315;0;0;2.158.223;0;0;2.158.223;0;3.646.414;0;14.103.762;17.750.176;3.587.880;21.338.055
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;12/2024;0;0;0;227.632;0;551;228.183;0;0;0;2.888.369;0;0;2.888.369;20.000;3.136.552;11.284;16.212.654;19.360.490;1.661.547;21.022.036
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2024;177.385;0;56.477;11.197.727;0;0;11.431.589;6.468.203;2.094;98.988;91.038;0;0;192.120;318.444;18.410.356;242.807;1.026.478;19.679.641;1.252.191;20.931.833
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;12/2024;0;0;2.057.847;3.936.377;0;0;5.994.224;0;0;0;4.245.696;0;0;4.245.696;7.056.443;17.296.364;0;871.851;18.168.214;2.609.650;20.777.864
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;3;SAO PAULO;SP;12/2024;36;0;1.916.758;8.095.649;0;0;10.012.443;0;119.980;0;3.559.804;0;0;3.679.785;0;13.692.227;21;1.596.069;15.288.317;4.332.266;19.620.583
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;12/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.942.662;17.942.662;741.729;18.684.390
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;12/2024;16.658;0;0;688.672;0;0;705.330;0;0;0;0;0;0;0;363;705.693;0;16.523.575;17.229.268;1.186.373;18.415.641
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;12/2024;964.688;2.000.968;446.524;8.907.281;0;0;12.319.460;1.299.950;263.531;0;1.078.680;0;0;1.342.212;279.903;15.241.525;0;616.571;15.858.096;2.106.280;17.964.376
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;3;CURITIBA;PR;12/2024;0;0;2.670.566;99.540;0;0;2.770.106;0;0;0;200.961;0;0;200.961;10.693.203;13.664.271;0;427.666;14.091.936;3.548.920;17.640.857
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;12/2024;369.594;0;0;106.709;0;0;476.303;0;0;1.392.186;1.811.803;0;0;3.203.989;11.114.685;14.794.977;0;200.626;14.995.603;2.492.374;17.487.977
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;12/2024;816.102;0;0;11.141.094;0;0;11.957.197;149.649;241.314;268.002;1.436.543;0;0;1.945.858;1.214.765;15.267.469;46.312;890.147;16.203.929;1.122.661;17.326.590
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2024;0;0;3.589.798;2.673.473;0;0;6.263.270;0;0;0;6.077.060;0;0;6.077.060;0;12.340.330;0;2.090.387;14.430.717;2.894.024;17.324.741
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;12/2024;0;0;0;9.543.660;0;0;9.543.660;0;0;0;1.851.219;0;0;1.851.219;3.050.924;14.445.804;0;563.857;15.009.661;1.656.463;16.666.124
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;3;PORTO ALEGRE;RS;12/2024;0;0;2.618.194;82.348;0;0;2.700.542;0;0;10.032;2.546.478;0;0;2.556.510;7.606.340;12.863.392;15.163;1.683.914;14.562.469;1.439.269;16.001.738
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;12/2024;1.580.777;0;0;6.125.301;0;1.857;7.707.934;0;0;3.601.505;0;0;0;3.601.505;138;11.309.577;0;1.429.064;12.738.641;3.082.091;15.820.732
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;12/2024;0;0;457.209;2.196.565;0;0;2.653.773;8.056.208;2.709;8.785;1.366.074;0;0;1.377.567;0;12.087.548;316.995;1.743.978;14.148.522;676.306;14.824.828
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;3;SAO PAULO;SP;12/2024;0;0;0;0;1.216.284;0;1.216.284;0;0;0;0;0;0;0;0;1.216.284;0;5.974.634;7.190.918;7.488.981;14.679.898
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;12/2024;69;0;0;936.403;0;0;936.472;1.010.012;0;0;0;0;0;0;3.251.344;5.197.827;4.223.603;1.680.163;11.101.594;3.423.901;14.525.495
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;12/2024;1.901.177;642.580;26.723;7.550.540;0;16.696;10.137.716;0;341.672;0;10.336;0;0;352.008;0;10.489.724;0;1.222.079;11.711.803;2.802.858;14.514.660
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;12/2024;0;0;809.839;298.069;0;0;1.107.909;0;0;0;1.950.821;0;0;1.950.821;3.690.095;6.748.824;0;1.752.859;8.501.683;5.973.396;14.475.080
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2024;0;0;159.696;0;0;0;159.696;0;0;0;0;0;0;0;9.055.799;9.215.495;0;4.484.566;13.700.060;537.969;14.238.029
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;12/2024;0;0;0;2.092.583;0;0;2.092.583;0;0;0;0;0;0;0;0;2.092.583;0;11.462.512;13.555.095;655.838;14.210.934
COOPERATIVA CENTRAL DE CRÉDITO UNICRED DO BRASIL - UNICRED DO BRASIL;315557;b3C;S4;I;2;SAO PAULO;SP;12/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.674.572;12.674.572;592.250;13.266.821
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S3;I;2;SERTAOZINHO;SP;12/2024;985.067;0;0;5.663.222;0;0;6.648.290;0;101.638;3.398.444;0;0;0;3.500.082;411;10.148.783;0;1.020.292;11.169.075;1.705.388;12.874.463
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412.812;412.812;0;11.589.669;12.002.481;629.470;12.631.952
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;12/2024;82.977;0;0;1.638.759;0;0;1.721.736;0;0;0;180.392;0;0;180.392;6.444.343;8.346.472;529.195;1.315.021;10.190.687;2.314.784;12.505.471
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S4;I;1;BELO HORIZONTE;MG;12/2024;0;0;146.167;736.064;0;1.622.364;2.504.595;0;0;1.328.077;357.994;0;138.169;1.824.240;4.687.670;9.016.505;2.224;1.171.283;10.190.012;2.263.664;12.453.676
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;12/2024;1.526.424;2.380.778;63.055;6.116.577;11.022;235;10.098.091;9.499;21.677;0;21.376;0;0;43.053;255.900;10.406.543;0;1.165.775;11.572.318;853.110;12.425.429
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;12/2024;1.256.945;0;109.890;4.960.513;0;3.121;6.330.468;0;34.736;0;0;0;0;34.736;6.068;6.371.273;0;4.529.243;10.900.516;1.306.514;12.207.030
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;12/2024;0;0;2.856.493;536.098;0;0;3.392.590;0;0;0;5.079.304;0;0;5.079.304;1.817.942;10.289.836;28.775;250.252;10.568.862;1.478.985;12.047.848
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;12/2024;820.287;0;73.326;4.103.802;10.785;0;5.008.200;435.174;250.985;7.251;57.134;0;0;315.370;112.965;5.871.708;34.341;4.839.482;10.745.531;950.316;11.695.846
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;12/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.389.636;2.389.636;0;8.446.808;10.836.443;824.295;11.660.738
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2024;4;0;25.696;0;0;2.237.137;2.262.837;0;1.208.923;0;0;0;0;1.208.923;230;3.471.989;0;186.495;3.658.485;7.875.597;11.534.082
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2024;1.240.849;18.279;52.328;3.479.310;0;448;4.791.216;0;13.435;0;0;0;0;13.435;8.598;4.813.249;16.137;4.954.627;9.784.013;1.630.014;11.414.027
