Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Instrumentos de Dívida Elegíveis a Capital (h);Passivo Exigível (i) = (e) + (f) + (g) + (h);Patrimônio Líquido (j);Passivo Total (k) = (i) + (j);
;;;;;;;;;Depósitos;;;;;;;Obrigações por Operações Compromissadas (b);Outros Instrumentos de Dívida;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósitos (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Demais instrumentos de dívida (c5);Outros Instrumentos de Dívida (c);;;;;;;;;
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;03/2025;279.208;0;0;988.278;0;842;1.268.328;0;0;173.627;0;0;0;173.627;0;1.441.955;0;236.131;0;1.678.086;236.524;1.914.610
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;03/2025;183.039;0;161.792;518.801;0;373;864.004;0;820;0;0;0;0;820;1.404;866.228;0;831.044;19.713;1.716.985;197.092;1.914.078
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;03/2025;192.697;109.806;0;742.134;0;0;1.044.637;0;0;10.228;0;0;0;10.228;0;1.054.865;0;540.757;0;1.595.622;314.220;1.909.841
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;03/2025;212.279;0;0;1.068.726;0;2.722;1.283.727;0;0;249.431;0;0;0;249.431;488;1.533.645;0;151.044;0;1.684.689;224.381;1.909.070
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;03/2025;222.465;0;85.901;1.111.472;0;171;1.420.008;0;5.965;0;0;0;0;5.965;4;1.425.977;0;305.225;15.837;1.747.039;143.984;1.891.023
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;03/2025;553.425;0;0;922.084;0;2.909;1.478.418;0;0;0;0;0;0;0;0;1.478.418;0;220.841;0;1.699.259;187.907;1.887.166
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2025;141.461;40.634;0;793.585;0;0;975.681;0;0;27.904;0;0;0;27.904;0;1.003.585;0;648.520;0;1.652.105;227.612;1.879.717
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;C;2;CURITIBA;PR;03/2025;19.138;0;0;505.984;64;0;525.186;0;1.089.664;0;216;0;0;1.089.881;40;1.615.107;0;87.081;7.416;1.709.604;169.253;1.878.857
CREDISIS PRIMACREDI COOPERATIVA DE CRÉDITO;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;03/2025;172.132;0;0;385.490;0;0;557.622;0;0;640.115;0;0;0;640.115;115.518;1.313.254;0;352.384;0;1.665.638;202.829;1.868.467
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;03/2025;316.832;0;0;713.099;0;850;1.030.781;0;0;132.981;0;0;0;132.981;40.580;1.204.342;0;224.630;0;1.428.971;422.323;1.851.295
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;03/2025;88.703;33.762;0;566.829;0;0;689.294;0;0;37.309;0;0;0;37.309;0;726.603;0;860.562;0;1.587.166;251.288;1.838.454
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;03/2025;211.751;0;0;1.230.493;0;1.088;1.443.332;0;21.672;87.419;51;0;0;109.143;37.718;1.590.192;0;76.946;0;1.667.138;162.470;1.829.608
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387.128;387.128;0;368.258;0;755.386;1.073.556;1.828.942
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;03/2025;0;0;0;1.383.946;0;0;1.383.946;0;0;0;0;0;0;0;0;1.383.946;0;129.495;0;1.513.441;311.103;1.824.544
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;03/2025;336.065;0;0;1.033.361;0;755;1.370.180;0;0;58.326;980;0;0;59.306;6.400;1.435.886;0;114.205;0;1.550.091;263.660;1.813.751
RECARGAPAY IP - PRUDENCIAL;1000085898;n1;S4;C;3;SAO PAULO;SP;03/2025;0;0;0;197.002;902.851;0;1.099.854;0;0;0;0;0;0;0;94.404;1.194.257;0;374.711;0;1.568.969;243.504;1.812.473
ASAAS GESTAO FINANCEIRA IP - PRUDENCIAL;1000085771;n1;S4;C;2;JOINVILLE;SC;03/2025;0;0;0;0;777.975;0;777.975;0;0;0;0;0;0;0;81;778.056;0;669.875;0;1.447.931;353.455;1.801.386
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.654.791;0;1.654.791;144.735;1.799.526
S3 CACEIS BRASIL DTVM - PRUDENCIAL;1000086622;n2;S4;I;3;SAO PAULO;SP;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440.204;0;440.204;1.356.749;1.796.952
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;03/2025;0;0;0;455.455;0;0;455.455;0;0;0;0;0;0;0;632.289;1.087.744;10.913;19.027;0;1.117.684;678.543;1.796.227
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;03/2025;186.992;61.215;0;1.074.084;0;0;1.322.291;0;65.513;0;0;0;0;65.513;0;1.387.804;0;139.410;0;1.527.214;262.192;1.789.406
FLASH TECNOLOGIA IP - PRUDENCIAL;1000087315;n4;;I;2;SAO PAULO;SP;03/2025;0;0;0;0;460.476;0;460.476;0;0;0;0;0;0;0;7.605;468.081;0;1.106.373;0;1.574.454;213.112;1.787.566
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;03/2025;315.413;0;0;906.881;0;755;1.223.050;0;0;123.951;0;0;0;123.951;0;1.347.000;0;259.201;0;1.606.201;176.678;1.782.880
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;SAO PAULO;SP;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.126.401;1.126.401;0;200.434;0;1.326.834;430.095;1.756.930
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;03/2025;321.303;0;0;973.090;0;0;1.294.393;0;0;174.025;0;0;0;174.025;1.046;1.469.464;0;33.506;0;1.502.970;235.565;1.738.536
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;03/2025;246.150;0;0;1.013.026;0;1.444;1.260.620;0;47.421;99.638;0;0;0;147.059;0;1.407.679;0;82.871;0;1.490.550;247.674;1.738.224
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;03/2025;292.602;0;0;882.302;0;354;1.175.258;0;0;169.824;209;0;0;170.033;0;1.345.291;0;174.168;0;1.519.460;211.566;1.731.025
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;03/2025;147.515;0;0;1.116.199;0;2.174;1.265.888;0;172.589;0;0;0;0;172.589;0;1.438.478;0;119.504;0;1.557.982;161.248;1.719.230
IUGU IP - PRUDENCIAL;1000085434;n4;;C;2;SAO PAULO;SP;03/2025;0;0;0;0;526.715;0;526.715;0;0;0;0;0;0;0;37.400;564.116;0;915.788;0;1.479.904;228.762;1.708.666
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;C;1;FLORIANOPOLIS;SC;03/2025;2.251;0;0;0;0;0;2.251;0;0;0;0;0;0;0;615.651;617.902;4;67.892;0;685.798;1.013.368;1.699.166
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;03/2025;142.347;44.201;33.600;512.774;0;0;732.923;0;0;0;0;0;0;0;10.101;743.024;0;739.187;0;1.482.210;213.390;1.695.600
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;03/2025;80.655;0;13.500;1.138.100;0;3;1.232.258;25.309;114.356;53.611;0;0;0;167.967;3.349;1.428.883;0;87.975;40.205;1.557.063;136.943;1.694.006
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;03/2025;268.406;0;0;805.380;0;0;1.073.786;0;0;128.838;103;0;0;128.941;7.425;1.210.152;0;265.672;0;1.475.825;213.406;1.689.230
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;03/2025;135.318;0;0;0;0;0;135.318;743.312;0;0;0;0;0;0;0;878.630;0;143.723;0;1.022.353;647.714;1.670.067
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;03/2025;158.071;0;0;1.112.041;0;1.837;1.271.949;0;124.224;0;0;0;0;124.224;0;1.396.173;0;104.802;0;1.500.975;150.162;1.651.137
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;03/2025;80.588;0;0;903.026;0;0;983.614;0;0;0;0;0;0;0;460.888;1.444.502;10;7.422;0;1.451.934;192.573;1.644.507
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;03/2025;175.353;6.282;38.784;577.914;0;2.023;800.356;0;1.895;0;0;0;0;1.895;4;802.255;0;525.197;0;1.327.452;305.727;1.633.179
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;03/2025;172.874;0;93.535;493.605;0;4.316;764.331;0;2.109;0;0;0;0;2.109;101;766.541;0;566.273;0;1.332.813;296.537;1.629.351
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;03/2025;120.661;41.401;0;528.809;0;0;690.871;0;0;22.702;0;0;0;22.702;25.146;738.719;0;704.984;0;1.443.703;182.102;1.625.805
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;C;2;SAO PAULO;SP;03/2025;0;0;0;1.271.336;0;0;1.271.336;0;0;0;0;0;0;0;0;1.271.336;0;49.692;189.975;1.511.004;101.220;1.612.224
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;03/2025;202.180;0;0;877.512;0;0;1.079.692;0;179.175;0;21.054;0;0;200.229;582;1.280.503;0;157.980;0;1.438.482;171.601;1.610.084
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;03/2025;321.991;0;0;389.045;0;0;711.037;0;288;165.106;0;0;0;165.393;0;876.430;0;491.151;0;1.367.581;240.893;1.608.473
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;03/2025;356.427;0;0;440.818;0;0;797.245;0;0;113.975;464;0;0;114.440;87.568;999.253;0;368.888;0;1.368.140;238.151;1.606.291
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;03/2025;129.614;0;0;1.079.496;0;4.006;1.213.115;0;55.350;0;0;0;0;55.350;0;1.268.466;0;86.475;0;1.354.941;241.116;1.596.057
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;03/2025;113.919;0;0;953.440;0;126;1.067.484;0;158.902;0;87.712;0;0;246.613;0;1.314.098;0;101.732;0;1.415.830;145.431;1.561.261
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;03/2025;222.894;0;0;394.521;0;0;617.414;0;0;164.917;0;0;0;164.917;190.580;972.912;0;403.789;0;1.376.701;179.505;1.556.205
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;03/2025;0;0;0;130.393;0;0;130.393;0;0;0;0;0;0;0;0;130.393;0;1.265.810;0;1.396.203;145.328;1.541.531
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;03/2025;216.208;0;38.558;899.590;0;91;1.154.447;0;0;0;0;0;0;0;676;1.155.123;0;151.895;0;1.307.018;227.303;1.534.321
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;03/2025;180.820;0;0;1.113.407;0;2.399;1.296.626;0;21.662;0;0;0;0;21.662;0;1.318.288;0;31.566;0;1.349.854;184.129;1.533.983
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;03/2025;189.826;0;0;720.719;0;301;910.845;0;2.453;133.846;1.622;0;0;137.921;23.627;1.072.393;0;238.618;0;1.311.010;210.432;1.521.442
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;03/2025;189.314;0;0;484.611;0;200;674.125;0;0;184.467;0;0;0;184.467;48.637;907.229;0;350.602;0;1.257.830;261.826;1.519.656
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;03/2025;241.231;0;0;670.532;0;822;912.585;0;6.668;109.784;0;0;0;116.452;0;1.029.037;0;190.004;0;1.219.042;283.918;1.502.960
SWAP IP - PRUDENCIAL;1000086732;n4;;I;3;SAO PAULO;SP;03/2025;0;0;0;0;217.607;0;217.607;0;0;0;0;0;0;0;0;217.607;0;1.201.176;0;1.418.783;75.464;1.494.247
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;03/2025;0;0;0;52.731;0;0;52.731;0;0;0;0;0;0;0;1.084.699;1.137.430;0;25.452;0;1.162.882;298.280;1.461.162
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;03/2025;166.428;0;0;754.733;0;81;921.242;0;0;154.612;0;0;0;154.612;3.035;1.078.889;0;200.656;0;1.279.545;166.125;1.445.670
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;03/2025;197.259;0;0;515.975;0;0;713.234;0;0;187.544;104;0;0;187.648;192.279;1.093.161;0;176.625;0;1.269.785;163.240;1.433.025
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;03/2025;220.945;0;0;621.707;0;64;842.716;0;0;171.487;0;0;0;171.487;0;1.014.203;0;252.028;0;1.266.230;157.160;1.423.390
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;03/2025;103.293;88.524;0;491.083;0;0;682.900;0;0;56.813;0;0;0;56.813;8.529;748.242;0;465.277;0;1.213.519;198.430;1.411.949
SENFFNET IP - PRUDENCIAL;1000083670;b1;S4;C;2;CURITIBA;PR;03/2025;8.682;0;108;428.937;2.059;0;439.786;0;54.087;43.995;0;0;154;98.236;5.895;543.918;0;514.980;0;1.058.897;344.862;1.403.759
CELCOIN IP - PRUDENCIAL;1000085960;n4;;C;2;BARUERI;SP;03/2025;0;0;0;0;488.779;0;488.779;0;0;0;0;0;0;0;0;488.779;0;541.877;0;1.030.657;372.444;1.403.100
STRIPE BRASIL IP PRUDENCIAL;1000086251;n4;;I;3;SAO PAULO;SP;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.342.315;0;1.342.315;40.759;1.383.074
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;03/2025;97.767;41.842;0;434.736;0;0;574.345;0;0;20.472;0;0;0;20.472;0;594.817;0;604.174;0;1.198.990;179.393;1.378.384
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;03/2025;230.400;0;0;825.313;0;12;1.055.725;0;0;2.663;0;0;0;2.663;0;1.058.389;0;56.271;0;1.114.659;260.529;1.375.188
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;03/2025;338.579;0;0;546.514;0;0;885.092;0;0;113.863;0;0;0;113.863;86.965;1.085.921;0;131.111;0;1.217.032;151.659;1.368.691
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;03/2025;178.087;0;0;690.464;0;118;868.668;0;2.312;96.335;0;0;0;98.647;0;967.315;0;228.342;0;1.195.657;161.860;1.357.517
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;03/2025;152.587;0;0;313.154;0;0;465.741;0;844;235.596;0;0;0;236.440;99.202;801.383;0;401.044;0;1.202.427;151.077;1.353.504
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;03/2025;236.956;0;0;550.339;0;780;788.075;0;0;165.738;0;0;0;165.738;416;954.230;0;231.405;0;1.185.634;163.226;1.348.860
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;257.314;257.314;664.913;922.226;319;246.376;0;1.168.921;170.521;1.339.442
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;03/2025;110.661;0;0;389.565;0;0;500.226;0;10.139;157.413;0;0;0;167.552;4.301;672.079;0;409.123;0;1.081.202;240.332;1.321.534
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;03/2025;214.164;0;0;691.509;0;79;905.753;0;0;111.019;0;0;0;111.019;0;1.016.772;0;161.497;0;1.178.269;141.878;1.320.147
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;03/2025;233.021;0;0;575.971;0;23;809.015;0;0;81.972;0;0;0;81.972;164;891.151;0;277.594;0;1.168.745;147.350;1.316.095
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;03/2025;218.695;0;0;617.151;0;1.943;837.789;0;0;194.775;0;0;0;194.775;0;1.032.564;0;54.927;0;1.087.491;201.291;1.288.782
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;03/2025;189.952;0;0;435.378;0;0;625.330;0;0;132.747;0;0;0;132.747;0;758.077;0;318.475;0;1.076.552;203.532;1.280.084
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;03/2025;124.863;0;0;498.103;0;0;622.966;0;0;242.331;0;0;0;242.331;161;865.459;0;149.591;0;1.015.050;260.817;1.275.867
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;03/2025;232.156;0;0;607.156;0;1.928;841.240;0;0;129.259;504;0;0;129.763;8.602;979.605;0;101.561;0;1.081.166;180.722;1.261.888
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;03/2025;153.053;0;0;658.958;0;22;812.033;0;0;172.465;0;0;0;172.465;81;984.579;0;91.981;0;1.076.560;173.945;1.250.505
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;03/2025;0;0;0;48.917;0;0;48.917;0;0;0;0;0;95.030;95.030;0;143.947;0;470.411;0;614.358;611.702;1.226.060
ENTREPAY IP - PRUDENCIAL;1000087810;n1;S5;C;2;SAO PAULO;SP;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.566;32.566;0;1.088.381;0;1.120.947;97.749;1.218.696
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;03/2025;0;0;20.023;0;0;0;20.023;0;0;0;30.894;0;0;30.894;873.062;923.979;3.636;57.563;0;985.178;223.351;1.208.529
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORDESTE - CENTRAL SICREDI NORDESTE;70119680;b3C;S4;I;2;JOAO PESSOA;PB;03/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.067.678;0;1.067.678;132.538;1.200.216
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;03/2025;168.260;0;0;729.123;0;0;897.383;0;96.478;0;0;0;0;96.478;0;993.861;0;102.086;0;1.095.947;104.088;1.200.035
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;03/2025;0;0;0;100.749;0;0;100.749;0;0;0;0;0;0;0;0;100.749;0;1.022.793;0;1.123.542;71.365;1.194.907
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;03/2025;173.466;0;0;606.459;0;3;779.927;0;0;126.001;0;0;0;126.001;158;906.086;0;142.398;0;1.048.484;141.371;1.189.854
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;03/2025;26.527;0;0;982.187;0;0;1.008.714;112;5.510;0;0;0;0;5.510;0;1.014.335;380;59.283;3.926;1.077.924;104.965;1.182.889
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;03/2025;87.244;94.589;0;374.295;0;0;556.127;0;0;20.407;0;0;0;20.407;0;576.534;0;471.874;0;1.048.408;134.225;1.182.633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;03/2025;105.233;0;0;482.342;0;3.781;591.356;0;1.897;113.423;102;0;0;115.421;2.287;709.065;0;342.177;0;1.051.242;123.316;1.174.558
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;I;2;CHAPECO;SC;03/2025;61.423;26.334;22.400;399.930;0;0;510.086;0;0;27.436;0;0;0;27.436;9.092;546.614;0;516.511;0;1.063.125;111.401;1.174.526
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;b3S;S5;I;2;JI-PARANA;RO;03/2025;78.280;10.987;46.151;242.453;0;0;377.871;0;0;470;0;0;0;470;0;378.342;0;641.710;0;1.020.052;144.438;1.164.490
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;03/2025;178.732;0;0;442.214;0;0;620.946;0;0;48.038;0;0;0;48.038;0;668.984;0;97.116;0;766.100;394.773;1.160.873
