Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Patrimônio Líquido (i);Passivo Total (j) = (h) + (i);
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S2;C;2;PORTO ALEGRE;RS;09/2024;100.675;32.151.024;21.467.731;7.646.069;0;0;61.365.498;9.818.681;0;40.900.556;8.853.791;0;0;49.754.347;38.845.130;159.783.657;250.234;19.680.603;179.714.494;4.970.435;184.684.929
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;2;SAO PAULO;SP;09/2024;1.773.366;0;148.818;24.331.021;0;2.709.785;28.962.990;6.860.194;0;0;0;0;8.921;8.921;43.812.372;79.644.477;36.225.242;38.109.175;153.978.893;10.804.412;164.783.305
BANCOOB - PRUDENCIAL;1000080879;b1;S2;C;2;BRASILIA;DF;09/2024;263.632;14.984.218;86.458.414;4.703.748;75.901;0;106.485.914;8.509.846;10.331;954.569;0;0;0;964.899;9.091.527;125.052.187;913;22.595.096;147.648.196;4.659.919;152.308.116
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;09/2024;626.844;0;4.588.893;31.404.443;261.727;0;36.881.907;17.439.898;124.631;4.342.754;34.978.433;4.159.655;0;43.605.472;6.498.100;104.425.378;2.909.236;21.592.701;128.927.315;14.566.280;143.493.595
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;09/2024;3.175.251;11.509.928;975.590;69.200.375;225.204;9.948;85.096.296;21.370.422;2.237.762;3.333.551;1.171.185;0;0;6.742.498;3.576.659;116.785.876;0;13.847.880;130.633.755;10.257.090;140.890.846
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;09/2024;0;0;0;0;70.619;0;70.619;0;0;0;0;0;0;0;3.332.598;3.403.217;0;79.298.936;82.702.154;16.998.740;99.700.894
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;09/2024;2.282.806;0;301.241;47.783.913;6.723.187;0;57.091.147;7.176.348;656.396;578.625;1.061.746;0;0;2.296.767;3.662.076;70.226.339;38.679;23.705.436;93.970.454;4.591.520;98.561.974
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;2;SAO PAULO;SP;09/2024;1.172.869;0;611.601;5.761.962;0;239.237;7.785.668;2.931.026;0;0;81.000;0;789.937;870.937;14.255.380;25.843.011;5.055.317;62.847.466;93.745.794;3.870.886;97.616.680
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;09/2024;1.458.593;0;542.142;19.807.255;0;20.646;21.828.636;7.983.943;1.165.894;3.210.194;22.101.551;4.101.265;0;30.578.903;3.908.749;64.300.231;96.304;7.610.339;72.006.874;7.108.857;79.115.731
BANCO MASTER - PRUDENCIAL;1000080367;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2024;463.250;0;433.279;55.654.318;319.214;0;56.870.061;2.385.801;308.668;128.572;2.036.716;0;355.956;2.829.911;17.996;62.103.769;900.322;9.476.826;72.480.918;4.896.128;77.377.045
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;09/2024;3.160.390;1.242.342;1.412.670;7.338.869;0;3.489.875;16.644.148;4.425.378;0;85.960;34.918;0;0;120.878;2.899.586;24.089.990;0;32.910.058;57.000.048;13.676.335;70.676.383
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;2;SAO PAULO;SP;09/2024;532.241;0;152.123;10.634.745;0;0;11.319.110;2.044.686;1.363.582;4.278.648;16.542.411;0;0;22.184.642;12.620.722;48.169.159;3.819.747;11.860.105;63.849.011;6.396.083;70.245.093
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;1.592.955;1.777.366;199.030;36.133.351;0;0;39.702.702;1.776.578;8.638.413;83.291;188.459;0;137.893;9.048.056;114.861;50.642.197;8.839;10.641.117;61.292.153;7.298.201;68.590.355
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;09/2024;0;0;1.721.504;30.386.696;1.217.340;0;33.325.540;13.613;0;0;4.452.675;0;0;4.452.675;2.971.457;40.763.284;10.228;15.484.944;56.258.456;11.666.411;67.924.867
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;09/2024;1.471.350;2.789.250;529.128;30.681.725;86.978;8.354;35.566.785;2.341.751;8.604.339;561.196;0;0;0;9.165.535;409.118;47.483.188;0;6.405.050;53.888.239;2.871.391;56.759.629
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;09/2024;2.150.532;791.509;203.310;2.963.874;0;6.612.472;12.721.696;0;0;943.983;0;0;0;943.983;440.172;14.105.852;0;31.656.717;45.762.569;6.804.740;52.567.308
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;2;SAO PAULO;SP;09/2024;15.943;0;135.725;2.589.845;0;0;2.741.513;1.624.883;2.052.722;3.868.288;2.421.071;0;0;8.342.081;26.175.658;38.884.135;1.567.938;6.374.625;46.826.699;5.186.948;52.013.646
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;2;OSASCO;SP;09/2024;0;0;150.122;5.610.886;17.671.139;0;23.432.147;0;0;0;1.523.045;0;0;1.523.045;1.248.323;26.203.514;9.791;22.447.161;48.660.466;3.127.609;51.788.075
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;09/2024;236.854;0;560.951;32.302.957;668.554;41.539;33.810.855;0;1.864.432;5.304.507;265.364;0;0;7.434.303;0;41.245.158;73.133;5.469.199;46.787.490;3.156.806;49.944.296
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;2;SAO PAULO;SP;09/2024;0;0;7.516.420;16.370.106;0;0;23.886.526;0;0;0;13.097.329;0;0;13.097.329;1.939.663;38.923.518;45.825;5.037.294;44.006.637;4.915.917;48.922.554
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;2;SAO PAULO;SP;09/2024;0;0;3.537;5.685.221;0;0;5.688.758;728.781;0;0;0;0;208.988;208.988;2.405.558;9.032.085;21.924.415;10.522.469;41.478.968;3.792.410;45.271.378
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;09/2024;368.955;0;220.962;26.448.702;684;0;27.039.303;3.448.220;0;13.295;1.357.107;0;4.201.723;5.572.126;659.708;36.719.357;71.997;4.039.444;40.830.798;4.257.834;45.088.632
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;2;SAO PAULO;SP;09/2024;0;0;50.780;1.948.162;6.381.862;0;8.380.804;0;0;0;2.186.330;0;0;2.186.330;3.262.053;13.829.187;83.781;20.186.039;34.099.007;8.330.683;42.429.691
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;2;SAO PAULO;SP;09/2024;157.780;0;0;2.909.357;0;0;3.067.137;518.338;0;0;0;0;0;0;4.916.163;8.501.638;583.695;28.654.995;37.740.328;1.546.825;39.287.153
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;2;SAO PAULO;SP;09/2024;1.744.275;0;405.430;15.668.778;0;0;17.818.482;1.784.136;0;0;0;0;0;0;0;19.602.617;6.272.855;6.256.850;32.132.323;6.044.467;38.176.789
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;09/2024;1.137.516;4.627.121;57.447;17.589.963;0;8.096;23.420.142;8.953.879;459.340;553.508;0;0;0;1.012.848;146.028;33.532.897;0;1.660.058;35.192.955;2.322.878;37.515.833
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;2;SAO PAULO;SP;09/2024;127.477;0;84.665;2.366.259;0;0;2.578.401;3.557.504;0;0;0;0;0;0;7.197.758;13.333.663;240.630;19.933.037;33.507.330;1.163.108;34.670.439
TERRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084514;n2;S4;C;2;SAO PAULO;SP;09/2024;0;0;0;0;0;87.835;87.835;3.710.551;0;0;0;0;0;0;0;3.798.386;28.737.608;36.397;32.572.391;72.874;32.645.266
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;2;SALVADOR;BA;09/2024;234.866;0;0;1.909.032;0;0;2.143.898;4.353.084;14.214;7.687.459;2.110.656;0;0;9.812.329;7.111.930;23.421.241;5.748.716;2.061.313;31.231.269;1.354.104;32.585.374
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;2;SAO PAULO;SP;09/2024;3.577;0;0;1.766.474;0;0;1.770.051;178.215;0;0;0;0;0;0;2.919.762;4.868.028;688.004;20.952.494;26.508.526;1.694.265;28.202.791
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;2;SAO PAULO;SP;09/2024;450;0;199.391;947.398;0;0;1.147.239;1.232.123;0;0;56.591;0;0;56.591;10.409.423;12.845.375;860.451;11.287.711;24.993.537;2.735.359;27.728.896
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2024;126;0;0;0;0;0;126;0;0;0;0;0;0;0;0;126;0;9.627.987;9.628.113;16.799.418;26.427.531
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;2;CURITIBA;PR;09/2024;0;0;1.145.567;2.412.121;0;0;3.557.688;0;0;5.755.190;4.864.761;0;0;10.619.951;7.424.834;21.602.473;57.710;2.140.133;23.800.316;2.502.394;26.302.710
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;09/2024;342.036;0;471.994;15.755.469;0;0;16.569.499;1.947;0;0;2.572.774;0;0;2.572.774;0;19.144.219;19.628;4.924.365;24.088.213;2.093.746;26.181.959
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;0;0;0;27.450;0;0;27.450;0;0;0;0;0;0;0;486.815;514.265;0;23.924.330;24.438.595;1.307.523;25.746.117
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;09/2024;101.108;0;1.099.804;13.087.416;0;0;14.288.329;3.883.769;845.944;413.196;858.355;0;0;2.117.496;190.656;20.480.251;2.106.675;1.802.949;24.389.876;1.172.639;25.562.515
UBS (BRASIL) - PRUDENCIAL;1000080219;b1;S3;C;2;SAO PAULO;SP;09/2024;1.015;0;0;1.442.235;0;146.003;1.589.254;1.285.484;0;0;0;0;1.222.872;1.222.872;680.962;4.778.572;1.397.234;11.264.447;17.440.253;7.299.674;24.739.927
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;530.969;133.439;592.328;16.203.346;0;1.702;17.461.785;0;0;12.670;1.410.467;0;1.001.907;2.425.044;0;19.886.829;0;2.370.576;22.257.405;1.980.497;24.237.902
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;09/2024;0;0;0;85.016;0;0;85.016;0;0;366.315;0;0;0;366.315;17.754.550;18.205.881;1.416;1.409.637;19.616.935;4.520.754;24.137.688
CCB - PRUDENCIAL;1000080295;b1;S3;C;2;SAO PAULO;SP;09/2024;447.126;2.207;1.012.185;5.785.619;0;427;7.247.563;3.420.278;0;774.606;30.253;0;0;804.860;5.431.579;16.904.280;10.878;4.303.062;21.218.220;2.021.676;23.239.896
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;2;SAO PAULO;SP;09/2024;504.640;0;0;2.884.705;0;0;3.389.345;544.517;0;0;1.509.954;0;0;1.509.954;2.305.183;7.748.999;1.163.312;9.973.303;18.885.613;1.285.060;20.170.672
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;2;SAO BERNARDO DO CAMPO;SP;09/2024;0;0;2.859.229;3.066.430;0;0;5.925.659;0;0;0;3.971.300;0;0;3.971.300;6.680.360;16.577.319;16.430;929.132;17.522.881;2.529.586;20.052.467
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;09/2024;18.541;0;0;779.428;0;0;797.969;208.011;0;0;2.495.927;0;0;2.495.927;0;3.501.906;0;12.630.901;16.132.807;3.535.742;19.668.549
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;2;SAO PAULO;SP;09/2024;0;0;0;2.324.048;0;0;2.324.048;0;0;0;531.621;0;1.583.940;2.115.561;351.538;4.791.147;3.443.807;5.537.256;13.772.210;5.885.073;19.657.283
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;09/2024;0;0;0;200.370;0;509;200.880;0;0;0;2.776.785;0;0;2.776.785;0;2.977.664;8.945;14.853.134;17.839.744;1.485.179;19.324.923
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;2;SAO PAULO;SP;09/2024;406.827;0;135.085;2.949.838;0;0;3.491.750;0;0;0;203.092;0;0;203.092;5.140.901;8.835.743;1.685.308;5.737.347;16.258.397;2.698.591;18.956.989
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;09/2024;1.180.539;1.918.639;457.405;10.140.263;0;0;13.696.846;960.257;198.506;0;551.935;0;0;750.441;226.851;15.634.394;0;772.624;16.407.018;2.081.069;18.488.088
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;09/2024;14.113;0;0;920.590;0;0;934.703;0;0;0;0;0;0;0;446;935.149;0;16.148.912;17.084.061;1.153.099;18.237.161
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;09/2024;506.796;0;25.521;10.273.950;0;0;10.806.267;3.946.765;2.033;90.162;89.632;0;0;181.827;493.589;15.428.448;86.230;1.511.190;17.025.869;1.211.164;18.237.033
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;0;0;0;577;0;0;577;0;0;0;0;0;0;0;0;577;0;17.085.285;17.085.862;738.780;17.824.642
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;2;SAO PAULO;SP;09/2024;67;0;0;1.196.577;0;0;1.196.644;963.677;0;0;0;0;0;0;8.779.198;10.939.518;1.239.102;1.136.541;13.315.161;3.588.849;16.904.010
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;09/2024;612.833;0;0;10.680.984;0;0;11.293.817;416.678;126.224;312.280;1.406.229;0;0;1.844.733;1.143.250;14.698.477;15.756;957.216;15.671.449;1.129.177;16.800.626
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;2;SAO PAULO;SP;09/2024;36;0;2.193.606;7.104.512;0;0;9.298.155;0;380.272;0;2.439.806;0;0;2.820.079;0;12.118.233;0;744.221;12.862.454;3.776.463;16.638.917
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;2;INDAIATUBA;SP;09/2024;115.036;0;0;425.212;0;0;540.248;0;0;1.336.536;1.952.635;0;0;3.289.170;9.847.408;13.676.826;0;300.516;13.977.342;2.545.528;16.522.869
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;2;CURITIBA;PR;09/2024;0;0;2.453.978;112.506;0;0;2.566.485;0;0;0;201.237;0;0;201.237;9.927.652;12.695.374;0;354.772;13.050.146;3.465.668;16.515.813
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;2;SAO BERNARDO DO CAMPO;SP;09/2024;0;0;0;10.390.049;0;0;10.390.049;0;0;0;1.002.125;0;0;1.002.125;2.810.018;14.202.192;0;475.058;14.677.250;1.528.075;16.205.324
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;09/2024;1.757.565;0;0;6.485.750;0;1.810;8.245.125;0;0;3.573.880;0;0;0;3.573.880;335;11.819.340;0;1.270.514;13.089.855;3.034.631;16.124.486
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;2;PORTO ALEGRE;RS;09/2024;0;0;3.343.902;64.137;0;0;3.408.039;0;0;0;2.473.984;0;0;2.473.984;6.802.557;12.684.580;113.819;1.798.574;14.596.973;1.225.324;15.822.297
GM - PRUDENCIAL;1000080848;b2;S3;C;2;SAO PAULO;SP;09/2024;0;0;1.980.259;1.974.306;0;0;3.954.566;0;0;0;6.079.345;0;0;6.079.345;0;10.033.910;0;2.160.293;12.194.203;2.937.810;15.132.012
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;09/2024;0;0;0;2.037.802;0;0;2.037.802;0;0;0;0;0;0;0;0;2.037.802;0;12.357.990;14.395.792;626.650;15.022.442
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;09/2024;1.700.869;584.545;29.294;7.449.719;0;16.550;9.780.977;0;239.579;0;10.032;0;0;249.611;0;10.030.588;0;1.049.998;11.080.586;2.898.554;13.979.140
HONDA - PRUDENCIAL;1000080611;b2;S4;C;2;SAO PAULO;SP;09/2024;0;0;737.548;279.483;0;0;1.017.031;0;0;0;1.980.754;0;0;1.980.754;2.767.969;5.765.754;8.023;1.778.000;7.551.778;5.626.003;13.177.781
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2024;0;0;157.351;0;0;0;157.351;0;0;0;0;0;0;0;7.749.059;7.906.410;145;4.362.052;12.268.608;485.132;12.753.740
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;09/2024;0;0;343.362;1.705.727;0;0;2.049.089;7.226.271;47.783;36.145;910.299;0;0;994.228;0;10.269.588;286.683;1.395.026;11.951.297;738.309;12.689.606
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S3;I;2;SERTAOZINHO;SP;09/2024;868.879;0;0;5.451.444;0;0;6.320.323;0;478.500;3.021.231;0;0;0;3.499.732;829;9.820.884;0;1.121.049;10.941.933;1.613.340;12.555.273
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;2;SAO PAULO;SP;09/2024;0;0;3.313.845;431.954;0;0;3.745.799;0;0;0;5.610.575;0;0;5.610.575;1.342.613;10.698.988;47.076;279.978;11.026.041;1.438.646;12.464.687
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;2;SAO PAULO;SP;09/2024;0;0;0;0;635.196;0;635.196;0;0;0;0;0;0;0;0;635.196;0;7.008.724;7.643.920;4.795.025;12.438.945
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;09/2024;1.355.800;0;95.836;4.885.536;0;3.096;6.340.268;0;40.167;0;0;0;0;40.167;7.792;6.388.227;0;4.397.546;10.785.773;1.258.495;12.044.268
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382.066;382.066;0;11.022.780;11.404.847;620.422;12.025.269
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;09/2024;3;0;55.786;0;0;2.209.572;2.265.361;0;1.177.912;0;0;0;0;1.177.912;0;3.443.273;0;132.937;3.576.210;7.866.591;11.442.801
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2024;1.322.476;15.799;52.060;3.520.332;0;497;4.911.164;0;16.525;0;0;0;0;16.525;11.039;4.938.729;5.901;4.841.686;9.786.316;1.580.418;11.366.733
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;2;SAO PAULO;SP;09/2024;125.202;0;48.000;1.641.115;0;0;1.814.317;0;0;0;175.292;0;0;175.292;5.838.782;7.828.391;276.658;698.195;8.803.244;2.396.321;11.199.565
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;09/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.262.003;2.262.003;0;8.094.230;10.356.234;824.295;11.180.529
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;09/2024;1.325.284;2.290.918;76.526;4.645.690;9.650;231;8.348.299;9.252;23.942;0;20.793;0;0;44.734;240.637;8.642.922;0;1.138.360;9.781.282;805.290;10.586.572
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;09/2024;5.874;0;125.643;3.528.101;0;0;3.659.618;423.709;0;0;4.903.560;0;0;4.903.560;0;8.986.888;0;200.872;9.187.760;1.315.039;10.502.799
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2024;825.357;0;877.304;4.158.857;0;855;5.862.373;0;4.605;0;0;0;0;4.605;10.867;5.877.845;0;3.331.877;9.209.722;1.191.628;10.401.350
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.225.052;8.225.052;1.991.640;10.216.692
