Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Patrimônio Líquido (i);Passivo Total (j) = (h) + (i);
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;03/2024;0;0;123.629;5.694.368;0;0;5.817.997;245.727;0;0;0;0;268.136;268.136;8.178.334;14.510.194;13.916.785;10.464.881;38.891.860;3.233.460;42.125.319
BANCO MASTER - PRUDENCIAL;1000080367;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2024;597.295;0;73.389;33.816.576;1.268;0;34.488.529;1.045.612;781.395;0;774.941;0;0;1.556.336;0;37.090.476;327.222;1.648.993;39.066.691;2.740.054;41.806.744
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;3;SAO PAULO;SP;03/2024;0;0;0;0;5.490.226;0;5.490.226;0;0;0;0;0;0;0;2.659.693;8.149.918;776;21.921.437;30.072.131;11.408.145;41.480.276
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;03/2024;408.382;0;273.558;24.925.805;760.491;42.116;26.410.352;22.267;2.574.898;2.612.497;183.645;0;0;5.371.040;0;31.803.660;178.622;4.331.724;36.314.005;2.741.127;39.055.132
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;3;OSASCO;SP;03/2024;0;0;201.908;4.536.776;13.574.504;0;18.313.187;0;0;0;140.635;0;0;140.635;1.345.385;19.799.208;18.821;16.020.953;35.838.982;2.918.486;38.757.468
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;03/2024;1.362.595;0;457.153;16.078.142;0;0;17.897.890;2.788.091;0;0;0;0;0;0;0;20.685.981;6.750.354;5.620.407;33.056.743;5.476.916;38.533.658
TERRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084514;n2;S4;C;2;SAO PAULO;SP;03/2024;0;0;0;0;0;49.562;49.562;1.661.793;0;0;0;0;0;0;0;1.711.355;32.212.217;35.280;33.958.852;71.614;34.030.466
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;03/2024;2.495;0;297.054;803.655;0;0;1.103.204;1.079.234;0;0;53.587;0;0;53.587;8.109.144;10.345.169;346.831;16.283.604;26.975.604;2.639.104;29.614.709
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;03/2024;41.684;0;50.628;1.170.948;0;0;1.263.260;4.865.388;0;29.886;0;0;0;29.886;6.184.109;12.342.642;104.031;14.809.320;27.255.992;1.110.173;28.366.166
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;03/2024;0;0;2.363.911;2.344.656;0;0;4.708.567;0;0;5.639.674;4.323.930;0;0;9.963.604;8.057.983;22.730.155;155.889;1.892.231;24.778.274;2.429.137;27.207.411
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;03/2024;397.991;0;0;2.127.030;0;0;2.525.021;2.746.934;16.072;7.382.793;1.744.135;0;0;9.143.000;6.720.869;21.135.824;2.733.984;1.555.197;25.425.004;1.286.948;26.711.952
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;03/2024;374.896;0;0;3.552.836;0;0;3.927.732;1.385.969;0;0;927.012;0;0;927.012;1.079.616;7.320.328;1.275.254;15.391.352;23.986.935;1.212.449;25.199.383
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;3;SAO PAULO;SP;03/2024;36.170;0;0;649.501;0;0;685.671;320.275;0;0;0;0;0;0;2.291.184;3.297.129;205.755;19.962.947;23.465.832;1.718.766;25.184.598
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;03/2024;1.140;0;0;829.138;0;29.570;859.848;1.455.080;0;0;0;0;1.275.419;1.275.419;466.229;4.056.577;3.383.218;11.104.800;18.544.595;6.305.865;24.850.460
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;03/2024;93.337;0;1.178.094;10.116.338;0;0;11.387.769;4.961.725;1.184.004;876.812;746.741;0;0;2.807.557;66.622;19.223.674;2.179.275;1.961.651;23.364.600;1.083.474;24.448.074
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2024;133;0;0;0;0;0;133;0;0;0;0;0;0;0;0;133;0;8.205.767;8.205.900;14.995.437;23.201.337
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;3;SAO PAULO;SP;03/2024;625.027;0;311.151;2.476.496;0;0;3.412.675;0;0;0;0;0;0;0;5.235.707;8.648.381;4.472.350;6.829.155;19.949.887;2.699.905;22.649.792
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;03/2024;256.465;0;342.835;14.697.493;0;0;15.296.793;242.398;0;0;996.541;0;0;996.541;0;16.535.732;725;3.647.695;20.184.152;1.699.626;21.883.778
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;03/2024;0;0;0;80.530;0;0;80.530;0;0;0;0;0;0;0;16.067.730;16.148.260;3.728;1.250.415;17.402.403;4.167.903;21.570.306
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;03/2024;0;0;0;1.035.737;0;0;1.035.737;260.074;0;0;254.437;0;1.878.062;2.132.499;829.155;4.257.465;3.083.576;8.074.300;15.415.341;5.491.742;20.907.083
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;03/2024;464.101;145.910;633.461;13.747.426;0;1.117;14.992.015;84.081;0;32.536;619.621;0;1.001.430;1.653.586;0;16.729.683;0;2.379.919;19.109.602;1.714.625;20.824.227
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;03/2024;0;0;0;24.428;0;0;24.428;0;0;0;0;0;0;0;271.243;295.671;0;18.554.242;18.849.913;1.142.981;19.992.894
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;03/2024;0;0;2.530.546;4.678.067;0;0;7.208.612;0;0;0;3.217.825;0;0;3.217.825;6.407.107;16.833.544;32.226;689.282;17.555.053;2.422.545;19.977.597
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;03/2024;17.624;0;350.249;490.005;0;0;857.878;234.001;0;0;2.497.720;0;0;2.497.720;0;3.589.599;0;12.220.419;15.810.018;3.344.786;19.154.803
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;03/2024;0;0;0;129.170;0;778;129.947;0;0;0;2.897.240;0;0;2.897.240;0;3.027.188;37.916;13.623.719;16.688.823;1.437.434;18.126.257
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;03/2024;402.809;0;0;586.652;0;0;989.461;0;0;1.018.732;2.715.189;0;0;3.733.922;10.450.009;15.173.392;0;232.930;15.406.322;2.643.780;18.050.102
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;03/2024;1.149.620;1.748.159;466.104;10.259.019;0;0;13.622.902;713.941;11.428;0;522.703;0;0;534.131;53.327;14.924.301;0;700.770;15.625.071;1.983.700;17.608.770
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;03/2024;259.052;0;0;961.915;0;1.020;1.221.987;0;0;0;0;0;0;0;614;1.222.601;0;14.415.797;15.638.398;981.950;16.620.348
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;3;PORTO ALEGRE;RS;03/2024;0;0;1.923.626;71.740;0;0;1.995.366;0;0;0;2.586.125;0;0;2.586.125;8.625.873;13.207.364;145.418;1.629.108;14.981.889;1.424.621;16.406.510
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;03/2024;83;0;149.268;2.962.887;0;0;3.112.238;924.942;0;0;0;0;0;0;7.323.908;11.361.088;326.301;1.149.608;12.836.997;3.504.519;16.341.516
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;03/2024;133.787;0;5.944;9.208.889;0;0;9.348.620;3.803.153;6.615;182.085;67.853;0;0;256.553;310.019;13.718.345;113.531;1.061.537;14.893.413;1.192.800;16.086.213
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;03/2024;0;0;0;548;0;0;548;0;0;0;0;0;0;0;0;548;0;15.265.615;15.266.163;703.826;15.969.989
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;03/2024;619.134;0;28.208;9.483.375;0;0;10.130.717;556.113;265.208;398.793;1.395.307;0;0;2.059.308;1.243.834;13.989.972;39.049;681.162;14.710.183;1.095.126;15.805.309
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;3;CURITIBA;PR;03/2024;0;0;1.763.577;142.727;0;0;1.906.304;0;0;0;190.388;0;0;190.388;10.610.200;12.706.891;0;275.710;12.982.602;2.807.763;15.790.364
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;03/2024;47.584;2.208;0;3.994.720;0;0;4.044.512;1.988.568;140;1.030.897;52.162;0;0;1.083.200;4.222.101;11.338.380;12.387;1.967.739;13.318.507;1.609.108;14.927.615
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;03/2024;1.613.430;0;0;4.978.678;0;1.750;6.593.859;0;453.008;3.434.709;0;0;0;3.887.717;335;10.481.911;0;1.635.776;12.117.687;2.771.720;14.889.407
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;03/2024;0;0;28.009;9.295.261;0;0;9.323.270;0;0;0;0;0;0;0;2.672.459;11.995.729;0;321.868;12.317.597;1.452.764;13.770.362
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;03/2024;0;0;0;1.055.417;0;0;1.055.417;0;0;0;0;0;0;0;0;1.055.417;0;12.020.609;13.076.026;557.593;13.633.619
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;3;SAO PAULO;SP;03/2024;36;0;2.317.776;3.830.721;0;0;6.148.533;0;1.376.070;0;2.010.225;0;0;3.386.295;0;9.534.827;0;368.011;9.902.839;3.170.383;13.073.222
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;03/2024;1.553.324;483.244;99.314;7.055.617;0;16.488;9.207.987;0;183.490;0;3.816;0;0;187.306;0;9.395.293;0;895.938;10.291.231;2.720.530;13.011.761
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;03/2024;0;0;1.324.447;1.095.509;0;0;2.419.955;0;0;0;5.543.302;0;0;5.543.302;0;7.963.258;0;1.815.739;9.778.997;3.207.126;12.986.123
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2024;875.401;0;0;5.034.768;0;0;5.910.169;0;924.550;2.675.708;0;0;0;3.600.258;817;9.511.244;0;1.212.638;10.723.882;1.459.359;12.183.241
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;03/2024;0;0;2.748.084;402.036;0;0;3.150.120;13.496;0;0;4.844.339;0;0;4.844.339;2.067.179;10.075.134;186.234;493.768;10.755.137;1.324.841;12.079.978
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;03/2024;700.657;0;227.410;3.272.413;9.660;0;4.210.139;175.575;361.168;35.033;21.042;0;0;417.243;12.210;4.815.167;0;5.922.559;10.737.726;916.037;11.653.764
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2024;0;0;360.327;0;0;0;360.327;0;0;0;0;0;0;0;6.826.331;7.186.658;394;3.886.255;11.073.307;433.480;11.506.787
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;03/2024;0;0;836.516;235.430;0;0;1.071.946;0;0;0;2.070.339;0;0;2.070.339;1.863.328;5.005.613;77.197;1.386.533;6.469.342;4.908.534;11.377.876
WILL IP - PRUDENCIAL;1000084600;n1;S4;C;2;SAO PAULO;SP;03/2024;0;0;93.729;5.091.809;278.327;0;5.463.866;0;0;0;0;0;466.602;466.602;0;5.930.468;0;5.265.299;11.195.767;-51.805;11.143.962
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;03/2024;1.126.756;0;192.675;4.220.036;0;3.009;5.542.476;0;52.688;0;0;0;0;52.688;9.381;5.604.545;0;4.297.794;9.902.340;1.140.129;11.042.469
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2024;1.339.360;10.072;170.490;3.604.111;0;5.128;5.129.160;0;17.691;0;0;0;0;17.691;13.286;5.160.137;89;4.484.883;9.645.109;1.385.614;11.030.722
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;03/2024;0;0;410.009;1.957.894;0;0;2.367.903;6.150.207;185.595;37.861;368.797;0;0;592.253;0;9.110.363;333.523;796.635;10.240.521;727.833;10.968.354
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;03/2024;23;0;65.996;0;0;1.790.183;1.856.202;0;947.821;0;0;0;0;947.821;0;2.804.023;0;119.376;2.923.398;7.568.843;10.492.241
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;03/2024;1.452.444;2.109.133;159.000;4.565.936;6.767;234;8.293.514;8.792;23.272;0;20.793;0;0;44.065;228.771;8.575.142;0;1.182.415;9.757.557;716.586;10.474.143
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;03/2024;5.775;0;106.976;3.581.212;0;0;3.693.963;376.168;0;0;4.762.030;0;0;4.762.030;0;8.832.161;0;189.165;9.021.326;1.240.628;10.261.954
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;3;SAO PAULO;SP;03/2024;0;0;0;0;320.939;0;320.939;0;0;0;0;0;0;0;0;320.939;0;5.746.863;6.067.802;3.850.281;9.918.084
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262.432;262.432;0;9.029.372;9.291.804;592.354;9.884.158
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;03/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.778.995;1.778.995;0;7.067.527;8.846.522;713.135;9.559.657
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;03/2024;57.250;0;85.024;1.827.994;0;0;1.970.268;0;0;0;117.844;0;0;117.844;3.990.544;6.078.656;173.786;850.440;7.102.882;2.374.769;9.477.652
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.658.279;7.658.279;1.696.429;9.354.709
