Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;09/2024;70.676.383;14.889.613;57.000.048;24.089.990;13.676.335;548.921;15.385.202;14,70%;2,09%;298;1
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;2;SAO PAULO;SP;09/2024;70.245.093;21.711.002;63.849.011;48.169.159;6.396.083;259.072;8.345.252;16,07%;0,57%;15;0
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;68.590.355;33.049.365;61.292.153;50.642.197;7.298.201;132.617;5.557.930;17,00%;7,62%;20;0
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;09/2024;67.924.867;2.846.772;56.258.456;40.763.284;11.666.411;430.215;9.339.375;30,56%;NA%;6;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;09/2024;56.759.629;37.264.630;53.888.239;47.483.188;2.871.391;85.993;4.276.641;13,40%;15,92%;117;127
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;09/2024;52.567.308;30.102.606;45.762.569;14.105.852;6.804.740;319.360;6.699.207;14,63%;3,21%;116;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;2;SAO PAULO;SP;09/2024;52.013.646;31.948.195;46.826.699;38.884.135;5.186.948;137.890;7.111.645;14,69%;0,54%;19;0
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;2;OSASCO;SP;09/2024;51.788.075;13.260.501;48.660.466;26.203.514;3.127.609;3.470;2.716.615;12,46%;NA%;3;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;09/2024;49.944.296;25.929.033;46.787.490;41.245.158;3.156.806;118.347;3.099.650;9,67%;NA%;9;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;2;SAO PAULO;SP;09/2024;48.922.554;42.826.184;44.006.637;38.923.518;4.915.917;22.826;5.037.577;12,76%;0,13%;3;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;2;SAO PAULO;SP;09/2024;45.271.378;312.162;41.478.968;9.032.085;3.792.410;243.701;3.792.726;30,20%;0,63%;4;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;09/2024;45.088.632;25.230.428;40.830.798;36.719.357;4.257.834;119.355;3.770.118;14,00%;26,09%;35;2
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;2;SAO PAULO;SP;09/2024;42.429.691;867.000;34.099.007;13.829.187;8.330.683;213.946;2.453.713;15,07%;NA%;5;0
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;2;SAO PAULO;SP;09/2024;39.287.153;1.768.596;37.740.328;8.501.638;1.546.825;21.413;1.515.771;30,73%;0,73%;2;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;2;SAO PAULO;SP;09/2024;38.176.789;2.153.169;32.132.323;19.602.617;6.044.467;411.868;6.044.467;25,42%;1,39%;3;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;09/2024;37.515.833;11.090.352;35.192.955;33.532.897;2.322.878;90.987;1.907.908;14,10%;18,04%;94;60
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;2;SAO PAULO;SP;09/2024;34.670.439;2.519.999;33.507.330;13.333.663;1.163.108;31.705;1.157.317;18,95%;0,34%;2;0
TERRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084514;n2;S4;C;2;SAO PAULO;SP;09/2024;32.645.266;0;32.572.391;3.798.386;72.874;1.109;64.758;14,90%;4,38%;6;0
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;2;SALVADOR;BA;09/2024;32.585.374;13.142.665;31.231.269;23.421.241;1.354.104;42.340;2.162.488;15,36%;0,58%;8;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;2;SAO PAULO;SP;09/2024;28.202.791;680.142;26.508.526;4.868.028;1.694.265;-7.064;1.633.663;40,64%;0,34%;4;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;2;SAO PAULO;SP;09/2024;27.728.896;7.138.842;24.993.537;12.845.375;2.735.359;33.773;2.699.204;21,05%;0,46%;2;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2024;26.427.531;0;9.628.113;126;16.799.418;-1.956;16.799.418;43,15%;2,00%;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;2;CURITIBA;PR;09/2024;26.302.710;25.508.834;23.800.316;21.602.473;2.502.394;13.068;3.257.407;14,71%;0,11%;2;0
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;09/2024;26.181.959;21.875.970;24.088.213;19.144.219;2.093.746;205.335;2.231.780;13,77%;33,43%;4;1
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;25.746.117;185.886;24.438.595;514.265;1.307.523;34.009;621.322;14,05%;14,61%;0;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;09/2024;25.562.515;10.006.769;24.389.876;20.480.251;1.172.639;64.597;1.562.964;13,94%;17,23%;5;0
UBS (BRASIL) - PRUDENCIAL;1000080219;b1;S3;C;2;SAO PAULO;SP;09/2024;24.739.927;4.690.383;17.440.253;4.778.572;7.299.674;292.578;6.790.718;29,75%;0,65%;15;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;24.237.902;16.516.104;22.257.405;19.886.829;1.980.497;202.312;2.294.259;16,72%;26,05%;11;258
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;09/2024;24.137.688;20.409.192;19.616.935;18.205.881;4.520.754;111.780;4.512.978;21,37%;0,89%;4;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;2;SAO PAULO;SP;09/2024;23.239.896;12.616.429;21.218.220;16.904.280;2.021.676;-36.084;2.878.658;20,06%;0,68%;16;1
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;2;SAO PAULO;SP;09/2024;20.170.672;2.526.229;18.885.613;7.748.999;1.285.060;62.567;1.736.433;23,05%;0,53%;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;2;SAO BERNARDO DO CAMPO;SP;09/2024;20.052.467;19.167.488;17.522.881;16.577.319;2.529.586;54.581;2.517.936;13,75%;0,56%;4;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;09/2024;19.668.549;19.884.938;16.132.807;3.501.906;3.535.742;87.506;2.704.035;17,38%;7,95%;2;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;2;SAO PAULO;SP;09/2024;19.657.283;2.478.536;13.772.210;4.791.147;5.885.073;59.550;5.853.698;24,89%;1,25%;4;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;09/2024;19.324.923;17.610.460;17.839.744;2.977.664;1.485.179;133.173;2.282.840;12,73%;7,17%;5;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;2;SAO PAULO;SP;09/2024;18.956.989;1.916.745;16.258.397;8.835.743;2.698.591;29.207;2.698.591;26,76%;0,91%;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;09/2024;18.488.088;14.221.663;16.407.018;15.634.394;2.081.069;65.996;1.906.787;14,77%;3,33%;164;34
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;09/2024;18.237.161;100.060;17.084.061;935.149;1.153.099;24.338;654.041;16,65%;1,03%;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;09/2024;18.237.033;5.700.444;17.025.869;15.428.448;1.211.164;-2.512;850.709;11,07%;2,11%;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;17.824.642;751.863;17.085.862;577;738.780;15.936;403.865;13,25%;2,78%;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;2;SAO PAULO;SP;09/2024;16.904.010;1.252.782;13.315.161;10.939.518;3.588.849;40.797;3.586.376;61,86%;0,37%;4;0
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;09/2024;16.800.626;8.176.754;15.671.449;14.698.477;1.129.177;36.231;1.192.871;13,44%;10,09%;24;0
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;2;SAO PAULO;SP;09/2024;16.638.917;15.092.438;12.862.454;12.118.233;3.776.463;97.087;2.349.178;16,52%;0,04%;4;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;2;INDAIATUBA;SP;09/2024;16.522.869;16.584.629;13.977.342;13.676.826;2.545.528;-107.938;2.513.070;14,57%;0,28%;2;0
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;2;CURITIBA;PR;09/2024;16.515.813;15.700.016;13.050.146;12.695.374;3.465.668;122.093;3.454.684;21,07%;15,30%;3;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;2;SAO BERNARDO DO CAMPO;SP;09/2024;16.205.324;15.315.263;14.677.250;14.202.192;1.528.075;39.162;1.524.017;11,40%;0,27%;3;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;09/2024;16.124.486;6.170.333;13.089.855;11.819.340;3.034.631;120.518;2.952.072;26,53%;3,51%;0;129
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;2;PORTO ALEGRE;RS;09/2024;15.822.297;15.178.696;14.596.973;12.684.580;1.225.324;-109.781;1.678.023;12,71%;3,01%;3;0
GM - PRUDENCIAL;1000080848;b2;S3;C;2;SAO PAULO;SP;09/2024;15.132.012;12.455.767;12.194.203;10.033.910;2.937.810;97.376;2.555.706;21,66%;3,24%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;09/2024;15.022.442;93;14.395.792;2.037.802;626.650;17.694;365.801;16,00%;0,62%;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;09/2024;13.979.140;8.727.631;11.080.586;10.030.588;2.898.554;119.736;2.898.554;24,07%;1,38%;0;115
HONDA - PRUDENCIAL;1000080611;b2;S4;C;2;SAO PAULO;SP;09/2024;13.177.781;8.369.681;7.551.778;5.765.754;5.626.003;214.333;3.184.361;32,13%;0,27%;5;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2024;12.753.740;72.733;12.268.608;7.906.410;485.132;-1.491;485.019;13,56%;24,43%;0;0
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;09/2024;12.689.606;234.639;11.951.297;10.269.588;738.309;8.806;1.178.637;25,19%;2,14%;2;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S3;I;2;SERTAOZINHO;SP;09/2024;12.555.273;5.182.663;10.941.933;9.820.884;1.613.340;66.022;1.577.453;15,37%;6,53%;0;43
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;2;SAO PAULO;SP;09/2024;12.464.687;10.258.022;11.026.041;10.698.988;1.438.646;58.819;1.416.299;15,56%;2,71%;3;0
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;2;SAO PAULO;SP;09/2024;12.438.945;0;7.643.920;635.196;4.795.025;211.240;1.032.045;46,06%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;09/2024;12.044.268;5.837.768;10.785.773;6.388.227;1.258.495;45.509;1.335.870;16,90%;26,70%;0;113
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2024;12.025.269;152.000;11.404.847;382.066;620.422;13.735;477.605;17,02%;4,39%;0;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;09/2024;11.442.801;5.060.192;3.576.210;3.443.273;7.866.591;25.698;1.636.455;46,39%;1,47%;61;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2024;11.366.733;6.239.756;9.786.316;4.938.729;1.580.418;102.376;1.604.272;16,75%;6,81%;0;37
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;2;SAO PAULO;SP;09/2024;11.199.565;2.497.246;8.803.244;7.828.391;2.396.321;628;2.369.821;29,54%;0,13%;2;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;09/2024;11.180.529;764.063;10.356.234;2.262.003;824.295;0;519.365;39,88%;4,90%;0;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;09/2024;10.586.572;4.984.457;9.781.282;8.642.922;805.290;33.544;794.074;13,72%;11,69%;66;8
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;09/2024;10.502.799;7.582.636;9.187.760;8.986.888;1.315.039;22.904;982.009;16,57%;9,07%;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2024;10.401.350;6.659.607;9.209.722;5.877.845;1.191.628;44.841;1.310.262;17,45%;6,80%;0;97
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2024;10.216.692;0;8.225.052;0;1.991.640;0;336.922;29,14%;0,32%;0;0
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;10.056.864;1.848.439;9.076.870;5.312.415;979.994;64.696;844.058;15,69%;29,39%;4;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;09/2024;9.796.890;5.409.262;8.805.279;6.295.862;991.610;76.827;1.051.722;16,59%;7,36%;0;47
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;I;2;LINHARES;ES;09/2024;9.763.274;5.554.468;7.935.236;6.499.517;1.828.038;134.252;1.706.480;24,93%;4,29%;0;44
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;09/2024;9.677.298;6.346.238;7.429.677;6.234.129;2.247.621;31.436;1.911.760;24,45%;0,80%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2024;9.674.226;5.619.045;8.532.687;5.275.131;1.141.539;51.311;1.267.384;19,00%;20,97%;0;93
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;09/2024;9.573.951;4.562.489;8.567.523;6.105.023;1.006.428;66.638;1.031.762;17,64%;11,03%;0;46
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;09/2024;9.522.134;5.011.642;8.552.487;6.613.047;969.646;54.532;944.781;19,21%;9,60%;0;55
NEON PAGAMENTOS IP - PRUDENCIAL;1000085702;n1;S4;C;2;SAO PAULO;SP;09/2024;9.183.779;5.681.519;7.986.074;4.848.935;1.197.705;-113.093;748.428;17,85%;NA%;5;0
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;C;2;SAO PAULO;SP;09/2024;9.113.340;2.263.548;8.388.864;7.169.339;724.476;-19.050;918.457;16,58%;27,86%;3;1
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S4;I;2;CHAPECO;SC;09/2024;9.099.895;5.556.718;8.036.484;6.954.102;1.063.411;54.380;1.062.557;15,22%;8,40%;0;101
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;09/2024;8.531.927;4.633.524;7.575.073;4.506.329;956.854;39.125;927.151;16,05%;11,37%;0;69
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;09/2024;8.398.350;4.706.192;7.347.379;6.936.309;1.050.970;37.861;1.004.491;15,98%;8,54%;0;112
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;b3S;S4;I;2;LONDRINA;PR;09/2024;8.398.209;4.102.740;7.097.960;6.615.974;1.300.248;64.355;1.294.598;22,43%;4,07%;0;49
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;09/2024;8.153.032;4.216.815;1.626.040;686.148;6.526.991;162.024;6.405.169;64,12%;0,38%;4;943
BCO INBURSA S.A. - PRUDENCIAL;1000081335;b1;S4;I;2;SAO PAULO;SP;09/2024;8.084.251;7.327.135;6.848.000;6.799.054;1.236.251;-33.156;1.236.198;20,66%;0,03%;2;1
ALELO IP - PRUDENCIAL;1000087580;n4;;I;2;BARUERI;SP;09/2024;7.898.113;843.772;6.997.195;5.686.699;900.918;149.814;825.300;23,20%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;09/2024;7.894.454;4.658.418;6.827.338;4.357.498;1.067.116;38.001;1.086.389;18,41%;13,82%;0;95
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;09/2024;7.485.915;3.258.929;6.678.152;4.062.978;807.763;26.042;843.229;18,30%;9,37%;0;51
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;2;PONTA GROSSA;PR;09/2024;7.456.848;7.116.753;5.616.569;5.390.356;1.840.278;7.182;1.839.532;24,85%;0,03%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;09/2024;7.365.639;4.508.182;6.556.850;4.282.160;808.789;17.567;879.204;16,34%;12,87%;0;70
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;C;2;PORTO ALEGRE;RS;09/2024;7.279.820;6.852.596;6.661.221;5.662.220;618.599;65.541;872.034;17,40%;0,64%;4;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;09/2024;7.261.406;3.667.199;6.124.538;5.697.767;1.136.869;57.382;1.046.424;23,06%;1,61%;0;47
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;09/2024;7.237.824;5.464.058;6.501.529;6.177.473;736.295;23.705;647.794;11,63%;6,63%;9;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;09/2024;7.152.766;5.077.476;6.376.761;5.908.443;776.005;20.463;1.016.241;18,09%;10,01%;12;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26408161;b3S;S4;I;2;DOURADOS;MS;09/2024;7.103.730;3.297.236;5.954.256;3.730.137;1.149.475;36.828;1.141.427;23,29%;8,86%;0;51
HAITONG - PRUDENCIAL;1000080666;b2;S4;C;2;SAO PAULO;SP;09/2024;7.080.765;241.210;6.568.277;6.178.382;512.488;-1.713;223.096;17,54%;2,33%;6;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S4;I;2;CURITIBA;PR;09/2024;7.068.271;0;5.463.415;10.191;1.604.857;0;300.919;38,41%;1,37%;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;b3S;S5;I;2;VILHENA;RO;09/2024;7.003.380;4.687.800;5.852.581;4.441.815;1.150.798;60.829;1.128.039;18,56%;7,66%;0;47
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;09/2024;6.955.576;3.611.920;5.755.538;2.313.399;1.200.039;65.010;1.195.648;21,48%;2,37%;0;36
