Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ;79086997;b3S;S4;I;2;CAMBARA;PR;03/2024;1.875.742;1.373.888;1.671.135;1.180.151;204.607;6.937;218.217;15,83%;25,58%;0;37
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;03/2024;1.874.970;980.702;1.639.031;1.480.220;235.940;5.409;220.905;20,72%;6,14%;0;31
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;03/2024;1.874.684;1.263.107;1.667.542;969.030;207.143;1.927;231.300;15,29%;16,38%;0;25
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;03/2024;1.857.515;686.994;1.655.905;1.454.184;201.609;6.310;201.299;18,42%;5,86%;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;03/2024;1.838.339;1.176.121;1.436.675;800.446;401.664;13.325;399.951;28,11%;7,47%;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;03/2024;1.837.312;921.277;1.639.142;1.213.768;198.170;3.667;179.217;14,73%;11,30%;0;20
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;03/2024;1.833.852;1.143.273;1.566.515;1.375.157;267.337;24.706;247.243;19,70%;15,41%;0;15
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;03/2024;1.817.901;10.074;1.688.393;209.500;129.508;5.073;99.359;16,42%;11,22%;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;03/2024;1.805.355;868.461;1.583.922;1.303.765;221.433;11.475;203.438;18,56%;13,89%;0;43
DOCK IP - PRUDENCIAL;1000084789;n4;;I;2;BARUERI;SP;03/2024;1.804.178;1.415;1.633.281;1.285.317;170.898;17.043;121.278;13,24%;NA%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;03/2024;1.800.391;1.002.476;1.575.717;1.191.291;224.674;8.236;205.288;16,63%;6,47%;0;33
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;03/2024;1.798.539;9.599;1.559.472;1.421.031;239.067;8.560;25.300;15,02%;22,29%;0;0
COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;03/2024;1.784.626;1.026.761;1.554.510;1.295.414;230.116;3.236;222.987;14,63%;14,31%;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;03/2024;1.778.903;717.090;1.600.442;1.235.248;178.461;9.878;176.399;18,75%;8,81%;0;24
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2024;1.777.817;1.053.491;1.547.368;1.523.351;230.449;6.523;229.942;15,84%;1,89%;3;0
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;03/2024;1.777.476;1.114.759;1.605.316;1.505.311;172.160;2.733;172.156;14,40%;18,62%;0;22
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;03/2024;1.742.878;0;1.132.760;994.465;610.117;1.670;579.754;65,31%;6,53%;5;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;03/2024;1.730.441;866.896;1.511.894;1.394.486;218.547;20.590;209.855;19,72%;3,88%;0;40
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;03/2024;1.727.645;1.186.475;1.556.353;1.492.823;171.292;-190;169.110;12,02%;1,79%;2;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;03/2024;1.727.058;1.065.511;1.523.377;1.279.471;203.681;5.904;195.170;16,51%;10,90%;0;31
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;03/2024;1.706.239;1.148.286;1.438.673;1.313.388;267.566;10.069;267.562;22,10%;7,20%;0;16
ADYEN DO BRASIL IP - PRUDENCIAL;1000087401;n4;;I;3;SAO PAULO;SP;03/2024;1.689.657;0;1.308.246;46.085;381.411;21.462;365.274;15,24%;NA%;1;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;03/2024;1.686.285;1.574.157;728.629;527.815;957.657;22.756;956.111;59,32%;0,00%;4;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;03/2024;1.685.206;1.153.365;1.394.240;1.366.199;290.965;16.580;269.735;19,29%;3,01%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;03/2024;1.678.959;1.128.790;1.301.310;1.068.139;377.649;11.735;301.265;23,63%;5,50%;0;12
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;03/2024;1.672.841;1.141.781;1.478.494;929.872;194.347;5.766;196.191;17,64%;17,22%;0;29
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;03/2024;1.659.216;984.658;1.469.581;1.151.429;189.635;13.762;176.764;16,34%;11,76%;0;17
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;3;RIBEIRAO PRETO;SP;03/2024;1.643.067;741.345;1.424.923;1.404.989;218.144;5.998;218.144;16,89%;6,03%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;03/2024;1.640.569;826.118;1.422.258;1.324.464;218.310;9.969;204.380;21,61%;11,17%;0;20
CORA SCD - PRUDENCIAL;1000085317;n1;S5;I;2;SAO PAULO;SP;03/2024;1.630.140;106.937;1.492.276;1.364.524;137.864;-2.041;137.864;35,62%;0,01%;2;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2024;1.626.203;1.422.640;1.430.676;956.838;195.527;7.372;195.523;14,73%;2,43%;0;40
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;SAO PAULO;SP;03/2024;1.619.151;561.378;1.220.785;1.046.390;398.365;11.391;394.727;21,17%;1,09%;2;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;03/2024;1.618.657;1.168.238;1.373.636;948.680;245.021;5.232;228.352;18,95%;10,92%;0;24
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;03/2024;1.602.119;492.642;1.154.185;621.314;447.934;14.211;367.201;34,93%;1,11%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;03/2024;1.593.633;1.032.138;1.241.111;632.260;352.522;8.093;350.674;27,33%;7,69%;0;25
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;C;2;CURITIBA;PR;03/2024;1.593.242;1.280.608;1.432.516;1.363.346;160.726;3.151;118.943;18,12%;2,66%;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;03/2024;1.580.358;977.918;1.418.900;1.320.286;161.458;-4.177;161.439;14,79%;14,38%;0;21
EDENRED SOLUCOES E IP AHA - PRUDENCIAL;1000084916;n4;;C;3;BARUERI;SP;03/2024;1.561.706;141.386;1.350.838;221.745;210.869;-8.540;14.471;1,04%;NA%;3;0
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;03/2024;1.545.785;1.349;1.436.862;35.502;108.923;-1.526;102.226;23,51%;7,23%;7;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;03/2024;1.531.802;1.000.065;1.312.262;870.880;219.540;7.578;219.540;22,89%;9,13%;0;46
PRIMACREDI CREDISIS - COOPERATIVA DE CRÉDITO DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;03/2024;1.529.327;1.151.793;1.362.021;1.314.803;167.306;-1.486;167.190;15,36%;35,20%;0;8
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;03/2024;1.523.813;781.306;1.348.136;1.131.143;175.677;12.716;163.829;18,16%;8,43%;0;26
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;03/2024;1.522.903;810.006;1.275.472;893.741;247.431;9.716;220.892;25,36%;11,19%;0;21
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;03/2024;1.516.602;1.121.811;1.335.444;1.282.513;181.158;10.272;169.150;15,98%;6,53%;0;25
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;03/2024;1.513.614;593.226;1.337.813;1.169.695;175.801;6.553;175.219;18,06%;10,54%;0;32
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;03/2024;1.511.651;621.008;1.302.724;1.272.477;208.927;6.624;208.903;21,30%;17,27%;0;36
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;03/2024;1.503.850;810.072;1.371.510;1.289.493;132.340;3.369;132.319;14,13%;13,47%;0;17
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;03/2024;1.501.833;1.167.345;1.290.029;770.466;211.804;2.631;205.668;16,43%;12,46%;0;20
S3 CACEIS BRASIL DTVM - PRUDENCIAL;1000086622;n2;S4;I;3;SAO PAULO;SP;03/2024;1.495.537;0;250.955;0;1.244.582;34.330;812.163;63,79%;0,05%;2;0
IUGU IP - PRUDENCIAL;1000085434;n4;;C;2;SAO PAULO;SP;03/2024;1.492.884;0;1.272.893;385.371;219.990;6.069;19.410;7,18%;NA%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;03/2024;1.489.637;1.021.738;1.275.403;1.173.657;214.234;14.502;214.230;18,85%;5,29%;0;28
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;03/2024;1.485.609;1.127.303;1.319.643;611.304;165.967;4.261;165.967;15,07%;10,35%;0;34
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;03/2024;1.483.883;839.673;1.270.362;1.199.950;213.521;6.536;213.333;22,79%;1,91%;0;35
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;03/2024;1.480.456;50.685;1.358.518;0;121.938;342;104.530;30,77%;3,25%;0;2
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;03/2024;1.477.634;1.042.426;1.303.527;765.366;174.108;4.405;192.096;16,00%;12,23%;0;21
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;C;1;FLORIANOPOLIS;SC;03/2024;1.460.950;941.062;546.673;454.951;914.277;17.364;662.419;61,53%;0,21%;2;0
BRAZA BANK BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;03/2024;1.459.302;3;1.423.416;83.112;35.886;-4.645;20.223;6,53%;8,78%;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;03/2024;1.453.761;1.189.100;1.309.939;672.355;143.822;3.266;143.822;14,08%;7,71%;0;17
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;03/2024;1.449.978;995.175;1.264.844;1.141.823;185.134;1.677;185.114;17,17%;3,82%;0;32
SENFFNET IP - PRUDENCIAL;1000083670;b1;S4;C;2;CURITIBA;PR;03/2024;1.445.759;1.244.306;1.199.344;495.828;246.415;16.512;122.513;8,55%;NA%;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;03/2024;1.436.756;832.945;1.291.766;1.092.072;144.991;1.930;142.955;17,80%;30,95%;0;24
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;03/2024;1.435.583;875.023;1.289.259;1.035.636;146.324;2.373;137.413;13,83%;15,03%;0;47
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;03/2024;1.429.219;1.055.802;1.274.018;717.341;155.201;-1.499;155.196;15,40%;17,31%;0;48
BANCO B3 - PRUDENCIAL;1000081225;b1;S4;C;2;SAO PAULO;SP;03/2024;1.424.856;0;1.236.752;1.192.777;188.105;10.868;186.976;79,06%;0,16%;2;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;03/2024;1.423.024;619.034;1.236.691;1.116.838;186.333;19.005;185.714;24,07%;9,22%;0;10
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;03/2024;1.388.727;808.705;1.160.503;1.079.667;228.224;18.628;208.125;23,00%;10,57%;0;17
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;03/2024;1.384.427;10.721;1.264.534;168.324;119.894;3.551;45.731;15,66%;2,36%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;03/2024;1.381.988;900.721;1.130.354;979.070;251.634;18.548;237.028;26,18%;20,47%;0;11
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;03/2024;1.375.852;965.330;1.176.030;910.612;199.822;1.632;182.159;17,79%;9,57%;0;18
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;03/2024;1.361.597;943.574;1.193.014;787.937;168.583;-13.927;142.679;13,88%;4,87%;0;6
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;03/2024;1.347.547;964.595;1.133.999;787.506;213.548;4.817;205.108;19,59%;13,71%;0;28
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;03/2024;1.343.711;601.934;1.151.949;1.017.090;191.762;6.614;184.888;21,88%;7,57%;0;24
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;03/2024;1.342.343;1.020.164;1.144.697;566.212;197.645;8.343;197.644;21,52%;5,65%;0;31
ZOOP TECNOLOGIA IP - PRUDENCIAL;1000087346;n4;;I;2;RIO DE JANEIRO;RJ;03/2024;1.342.186;0;1.316.675;436.980;25.512;-10.088;21.769;6,53%;NA%;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2024;1.341.708;1.012.668;1.152.990;655.491;188.718;2.768;188.718;20,66%;13,98%;0;21
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;03/2024;1.336.986;839.381;1.083.006;654.142;253.980;5.949;252.443;28,29%;7,55%;0;18
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;03/2024;1.320.213;696.797;1.169.857;1.145.424;150.356;9.965;139.731;18,49%;4,00%;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;03/2024;1.310.144;664.543;1.168.375;938.248;141.770;2.581;121.365;15,58%;28,27%;0;37
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;03/2024;1.305.061;830.661;1.161.448;946.342;143.613;8.025;131.908;14,49%;9,09%;0;19
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;03/2024;1.290.417;0;704.877;113.955;585.540;2.938;535.730;34,02%;3,74%;5;0
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;03/2024;1.279.977;182.160;1.094.993;1.088.269;184.984;2.779;184.901;48,92%;0,36%;2;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;03/2024;1.279.754;756.009;1.020.283;630.485;259.470;11.170;257.532;24,38%;7,28%;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;03/2024;1.252.897;797.613;1.074.805;907.850;178.092;-6.796;172.780;14,69%;15,14%;0;30
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;03/2024;1.225.185;961.662;1.054.793;918.438;170.391;3.274;163.947;16,55%;11,07%;0;27
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;03/2024;1.204.485;793.168;996.396;721.240;208.089;6.968;188.554;19,89%;17,15%;0;20
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;03/2024;1.195.154;1.007.817;1.063.256;1.024.967;131.898;3.073;160.334;14,24%;0,56%;2;0
AME DIGITAL BRASIL IP - PRUDENCIAL;1000086488;n1;S5;C;2;SAO PAULO;SP;03/2024;1.174.754;83.484;642.075;179.398;532.679;9.073;-192.889;-23,83%;NA%;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;03/2024;1.171.879;884.888;1.040.369;454.653;131.510;4.827;131.509;16,67%;9,27%;0;26
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;S4;I;1;SALVADOR;BA;03/2024;1.169.246;691.518;385.454;258.303;783.792;5.873;467.669;53,90%;7,18%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;03/2024;1.167.837;667.367;1.046.840;812.071;120.998;4.573;115.827;15,01%;17,04%;0;35
BBC S.A. - PRUDENCIAL;1000084480;b1;S4;C;2;SAO PAULO;SP;03/2024;1.153.897;889.435;895.005;725.734;258.892;3.249;241.353;29,28%;0,06%;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;03/2024;1.139.460;989.547;999.335;422.337;140.124;11.559;140.124;16,66%;6,25%;0;19
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;03/2024;1.127.899;0;856.187;0;271.712;5.315;96.808;45,01%;26,26%;0;1
FORTBRASIL IP - PRUDENCIAL;1000085245;n4;;C;2;FORTALEZA;CE;03/2024;1.125.497;1.111.596;879.337;267.412;246.161;-424;18.933;2,96%;NA%;1;0
STARK SCD - PRUDENCIAL;1000085513;n1;S5;C;2;SAO PAULO;SP;03/2024;1.119.722;8.933;912.141;862.926;207.580;11.452;206.315;28,15%;9,10%;1;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;03/2024;1.114.299;564.325;1.001.647;842.161;112.651;5.710;107.848;15,65%;15,47%;0;52
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;03/2024;1.101.306;1.033.095;826.505;804.848;274.801;9.442;273.933;23,56%;0,21%;2;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;03/2024;1.098.573;634.398;986.193;926.236;112.380;-7.987;105.090;12,82%;1,41%;2;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;03/2024;1.096.940;47.171;1.041.187;78.807;55.753;2.173;55.688;19,75%;6,90%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;03/2024;1.095.804;782.191;894.983;544.793;200.821;9.330;184.973;22,47%;3,52%;0;15
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;03/2024;1.092.263;777.365;950.192;578.039;142.071;2.329;142.071;19,62%;10,69%;0;20
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;03/2024;1.090.318;702.995;986.838;935.978;103.479;-3.309;103.474;13,94%;19,51%;0;15
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;03/2024;1.085.757;507.616;920.535;855.982;165.223;7.381;155.240;23,73%;7,51%;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;03/2024;1.073.110;586.284;948.423;769.190;124.687;3.441;117.415;16,33%;24,69%;0;28
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;03/2024;1.072.514;723.520;703.088;603.089;369.426;3.354;369.238;50,25%;8,30%;0;18
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;03/2024;1.066.577;722.623;909.492;549.333;157.085;-2.483;135.780;17,50%;16,16%;0;18
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;03/2024;1.054.408;796.296;872.979;750.546;181.429;2.056;181.429;28,85%;1,73%;2;0
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2024;1.053.183;939.983;930.211;580.566;122.972;491;122.964;13,22%;12,61%;0;20
