Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;09/2025;2.257.859;1.307.375;44.193;1.996.069;1.540.461;261.789;18.579;269.077;18,91%;7,67%;0;17
EDENRED SOLUCOES E IP AHA - PRUDENCIAL;1000084916;n4;NA;C;3;BARUERI;SP;09/2025;2.257.439;403.784;246.252;1.790.955;213.259;466.484;38.383;176.234;16,06%;NA%;4;0
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;09/2025;2.256.511;776.076;60.685;1.884.894;1.523.442;371.617;30.306;371.548;34,11%;7,26%;0;21
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;09/2025;2.249.597;1.397.890;41.658;1.967.485;1.741.459;282.112;-2.763;283.350;19,33%;8,92%;0;16
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;09/2025;2.246.494;1.623.319;449.625;1.923.262;921.459;323.231;-109.293;326.997;16,63%;5,58%;0;12
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;09/2025;2.242.045;17.465;1.336.038;1.901.433;1.863.403;340.612;15.558;78.901;27,78%;9,68%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;09/2025;2.231.882;1.167.114;33.714;1.932.897;1.828.795;298.985;11.523;312.573;24,99%;3,30%;0;31
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;09/2025;2.225.255;1.405.448;36.050;1.998.599;1.843.240;226.656;407;228.456;15,39%;13,56%;0;22
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;09/2025;2.220.654;1.541.307;151.892;1.837.992;1.788.239;382.662;21.549;386.452;21,37%;2,18%;0;5
COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO;41180092;b3S;S4;I;2;MACEIO;AL;09/2025;2.215.780;1.234.522;710.506;1.859.561;1.584.003;356.218;8.651;362.799;28,49%;17,79%;0;29
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;09/2025;2.199.415;1.548.171;27.213;1.949.213;1.231.152;250.201;5.587;262.279;17,11%;13,50%;0;24
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;09/2025;2.196.236;1.214.687;76.898;1.953.674;1.497.856;242.562;990;245.566;17,96%;9,82%;0;16
COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;09/2025;2.187.295;1.643.309;37.267;1.917.744;1.598.927;269.551;9.400;279.177;14,83%;16,52%;0;35
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;09/2025;2.184.079;1.365.764;22.254;1.831.917;1.243.802;352.163;14.575;354.092;25,23%;7,73%;0;52
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;09/2025;2.158.572;936.559;47.318;1.959.790;1.687.420;198.782;8.978;203.464;17,21%;16,68%;0;39
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;09/2025;2.154.664;1.018.804;862.977;1.997.315;1.640.242;157.349;9.277;192.217;17,87%;27,41%;0;26
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;09/2025;2.148.067;1.088.442;707.164;1.916.691;1.662.309;231.376;25.941;230.110;20,75%;7,59%;0;11
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;09/2025;2.133.535;718.810;115.657;1.904.643;1.735.322;228.892;4.699;230.213;20,39%;13,50%;0;26
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;09/2025;2.131.620;1.123.326;30.853;1.890.236;1.351.086;241.385;1.161;244.230;18,41%;8,27%;0;20
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;09/2025;2.122.899;1.559.216;73.206;1.884.659;925.711;238.240;-11.376;238.207;15,08%;7,19%;0;36
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;C;2;CURITIBA;PR;09/2025;2.113.552;1.721.017;135.481;1.925.734;1.815.478;187.817;8.416;171.423;21,44%;1,66%;4;0
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;09/2025;2.107.400;91.004;497.611;1.815.465;1.502.469;291.935;8.820;285.708;28,54%;4,02%;2;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;09/2025;2.089.133;1.266.948;27.505;1.835.209;1.598.169;253.924;7.733;267.801;20,65%;9,44%;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;09/2025;2.078.326;1.422.676;282.866;1.857.035;955.429;221.291;8.830;269.546;15,76%;32,75%;0;23
FLASH TECNOLOGIA IP - PRUDENCIAL;1000087315;n4;NA;I;2;SAO PAULO;SP;09/2025;2.077.277;33.627;508.018;1.862.600;558.237;214.677;9.313;179.169;51,23%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;09/2025;2.049.580;968.367;921.114;1.802.879;1.225.136;246.701;10.866;243.917;21,14%;6,54%;0;27
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;09/2025;2.015.901;1.215.022;54.145;1.739.814;1.590.816;276.087;5.771;276.312;21,16%;6,27%;0;30
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;09/2025;2.012.462;949.899;63.245;1.786.242;1.572.998;226.220;9.092;228.896;18,48%;12,25%;0;33
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;3;RIBEIRAO PRETO;SP;09/2025;2.009.935;1.109.037;683.066;1.773.132;1.738.420;236.803;6.952;239.994;14,81%;5,36%;2;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;09/2025;2.008.613;799.910;167.600;1.747.066;1.613.880;261.547;-2.382;265.106;22,00%;7,57%;0;18
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;09/2025;1.987.398;844.309;27.826;1.716.558;1.623.547;270.840;3.987;271.892;26,14%;6,78%;0;21
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;09/2025;1.963.742;866.294;667.590;1.663.379;1.637.822;300.363;569;284.872;21,37%;0,98%;4;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;09/2025;1.953.957;1.211.744;84.056;1.838.401;1.298.229;115.556;-93.547;117.586;8,15%;12,46%;0;17
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;09/2025;1.952.757;748.687;95.227;1.694.348;1.659.093;258.408;13.180;269.350;25,58%;12,89%;0;36
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;2;RIO DE JANEIRO;RJ;09/2025;1.947.165;1.357.017;0;1.433.854;1.157.384;513.310;3.846;420.044;59,98%;0,05%;2;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;09/2025;1.926.182;815.172;42.614;1.701.299;1.394.167;224.883;5.087;224.811;21,29%;8,87%;0;28
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;09/2025;1.914.396;1.168.728;38.194;1.744.219;1.671.001;170.177;-11.340;236.383;16,97%;6,80%;0;36
CREDISIS PRIMACREDI COOPERATIVA DE CRÉDITO;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;09/2025;1.908.126;1.211.934;35.902;1.718.691;1.447.013;189.436;-8.009;NI;NI%;NI%;0;9
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;09/2025;1.877.692;1.252.066;378.507;1.463.123;865.301;414.569;15.987;411.462;25,71%;6,35%;0;29
RECARGAPAY IP - PRUDENCIAL;1000085898;n1;S4;C;3;SAO PAULO;SP;09/2025;1.870.953;355.370;940.433;1.691.045;1.256.368;179.908;-3.825;177.269;18,80%;NA%;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;09/2025;1.868.238;1.484.960;29.845;1.619.920;849.408;248.318;10.253;268.484;17,59%;9,26%;0;41
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;09/2025;1.866.120;1.220.693;110.357;1.395.217;1.203.265;470.903;34.947;480.762;32,57%;4,34%;0;12
S3 CACEIS BRASIL DTVM - PRUDENCIAL;1000086622;n2;S4;I;3;SAO PAULO;SP;09/2025;1.860.252;0;434.700;384.945;181.774;1.475.307;66.676;1.116.652;86,37%;NA%;2;0
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;09/2025;1.849.775;1.230.840;303.259;1.710.017;1.514.517;139.758;-31.487;190.025;11,37%;2,36%;2;0
EBANX IP - PRUDENCIAL;1000085094;n4;NA;I;2;CURITIBA;PR;09/2025;1.801.285;0;0;1.718.370;1.689.788;82.915;29.881;79.126;54,73%;NA%;1;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;SAO PAULO;SP;09/2025;1.800.349;0;0;1.370.111;1.203.434;430.238;45.302;424.999;22,90%;0,86%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;09/2025;1.797.991;884.061;33.433;1.640.987;1.521.530;157.004;1.455;161.987;15,36%;13,21%;0;21
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;09/2025;1.796.067;1.038.153;31.078;1.630.918;1.516.881;165.149;-526;172.955;15,41%;10,24%;0;18
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;C;1;FLORIANOPOLIS;SC;09/2025;1.779.407;1.453.107;212.360;747.626;671.742;1.031.781;16.002;841.157;63,01%;0,19%;2;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;09/2025;1.773.935;1.152.524;433.194;1.451.464;875.580;322.471;5.349;320.260;22,25%;7,12%;0;24
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;09/2025;1.771.488;667.509;809.955;1.520.437;1.316.923;251.051;16.969;249.733;34,51%;6,45%;0;26
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;09/2025;1.765.966;18.583;383.524;1.606.426;133.764;159.540;4.116;61.797;16,67%;7,99%;0;0
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;09/2025;1.762.745;1.009.916;22.748;1.602.288;1.424.035;160.457;116;163.064;14,19%;9,04%;0;32
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;09/2025;1.762.719;1.103.356;438.452;1.441.452;853.071;321.267;12.099;319.414;26,21%;13,30%;0;22
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;C;2;SAO PAULO;SP;09/2025;1.752.070;859.796;807.006;1.632.365;1.380.898;119.705;6.188;NI;NI%;NI%;2;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;09/2025;1.719.821;1.599.586;0;525.463;299.546;1.194.357;22.742;1.194.357;89,31%;0,00%;4;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;09/2025;1.717.295;914.883;36.669;1.477.120;1.029.806;240.175;8.252;248.369;20,41%;10,03%;0;22
SWAP IP - PRUDENCIAL;1000086732;n4;NA;I;3;SAO PAULO;SP;09/2025;1.703.201;63.417;213.980;1.613.630;232.770;89.571;3.202;80.741;14,92%;NA%;1;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;09/2025;1.702.424;859.360;34.510;1.460.324;1.367.503;242.100;2.326;241.979;24,41%;4,78%;0;35
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;09/2025;1.699.053;773.131;22.878;1.495.514;1.457.911;203.539;15.017;203.427;21,96%;2,42%;0;9
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;09/2025;1.669.256;1.221.987;36.200;1.425.733;1.078.357;243.523;1.698;247.201;18,65%;13,88%;0;28
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;09/2025;1.659.057;972.821;52.950;1.374.149;1.019.232;284.908;12.285;284.908;23,51%;15,34%;0;20
CELCOIN IP - PRUDENCIAL;1000085960;n4;NA;C;3;BARUERI;SP;09/2025;1.632.904;0;231.020;1.249.766;779.148;383.138;3.397;227.589;33,15%;NA%;2;0
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;09/2025;1.628.618;1.533.471;701;1.310.166;1.273.065;318.452;10.503;320.788;19,29%;0,11%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;09/2025;1.628.082;877.216;17.355;1.467.223;1.209.501;160.859;3.185;168.918;18,84%;11,77%;0;36
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;09/2025;1.625.940;1.125.540;93.503;1.454.885;1.249.944;171.055;-4.363;185.084;15,29%;10,12%;0;20
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;09/2025;1.623.301;958.136;28.469;1.471.956;1.367.209;151.345;948;158.252;15,22%;10,00%;0;18
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;09/2025;1.618.276;39.588;707.947;1.471.596;0;146.680;108;72.654;22,77%;4,26%;0;2
COOPERATIVA DE CRÉDITO SAROM;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;09/2025;1.609.666;711.069;17.217;1.434.508;1.165.524;175.158;4.237;175.112;19,31%;19,58%;0;30
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;09/2025;1.604.697;972.276;36.846;1.406.563;1.195.066;198.133;-3.843;211.969;19,30%;8,56%;0;19
STRIPE BRASIL IP PRUDENCIAL;1000086251;n4;NA;I;3;SAO PAULO;SP;09/2025;1.588.995;0;54.358;1.526.751;0;62.245;-2.739;62.245;14,44%;NA%;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL - CRESOL CENTRO SUL;2910987;b3S;S5;I;2;ERECHIM;RS;09/2025;1.587.922;1.121.684;21.353;1.363.184;868.559;224.738;9.759;231.341;20,41%;6,61%;0;32
SENFFNET IP - PRUDENCIAL;1000083670;b1;S4;C;2;CURITIBA;PR;09/2025;1.577.688;1.287.890;14.373;1.212.421;661.348;365.268;3.640;207.965;15,08%;NA%;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;09/2025;1.574.436;1.240.678;29.611;1.384.013;730.939;190.423;3.201;190.423;15,84%;7,82%;0;20
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;09/2025;1.563.619;420.652;607.833;472.270;443.383;1.091.349;-2.712;1.075.025;242,21%;1,45%;2;0
VORTX DTVM - PRUDENCIAL;1000084538;n1;S4;C;2;SAO PAULO;SP;09/2025;1.563.349;0;23.054;1.445.825;1.370.280;117.524;14.730;103.513;20,65%;NA%;7;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;09/2025;1.551.721;917.673;58.399;1.263.406;1.197.689;288.315;14.551;279.054;33,32%;7,23%;0;10
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;09/2025;1.520.234;738.316;48.004;1.301.234;972.681;218.999;10.077;218.860;22,74%;8,73%;0;19
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;09/2025;1.519.326;877.595;84.319;1.229.169;1.055.169;290.158;15.456;290.123;28,34%;2,37%;0;10
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;09/2025;1.484.482;38.923;423.974;1.406.728;104.353;77.754;599;70.619;18,40%;4,78%;0;0
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;09/2025;1.473.056;588.098;39.190;1.324.247;1.024.065;148.810;3.238;148.636;18,41%;14,12%;0;26
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;09/2025;1.470.640;605.503;22.003;1.250.135;1.187.508;220.505;5.639;220.493;27,60%;6,94%;0;21
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;I;2;CHAPECO;SC;09/2025;1.466.242;1.049.393;21.434;1.346.266;797.357;119.975;-2.079;123.540;11,78%;11,54%;0;23
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;09/2025;1.457.075;640.226;23.540;1.254.663;1.142.016;202.412;7.597;205.168;24,98%;17,33%;0;33
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;09/2025;1.454.229;375.139;0;1.279.506;929.832;174.724;-1.937;166.640;14,54%;1,59%;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;09/2025;1.451.417;1.052.453;23.228;1.259.010;733.953;192.407;2.638;192.407;18,30%;8,02%;0;30
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;09/2025;1.438.407;987.662;28.737;1.182.743;745.017;255.664;5.994;255.752;25,37%;3,21%;0;15
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;09/2025;1.436.738;552.094;180.348;1.336.800;1.276.014;99.938;-4.238;72.729;9,04%;14,92%;5;0
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;09/2025;1.424.401;258.328;289.860;699.419;146.308;724.982;62.247;NI;NI%;NI%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;09/2025;1.414.537;1.039.868;30.045;1.260.790;1.086.454;153.748;-22.300;158.098;12,48%;24,21%;0;29
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;09/2025;1.394.260;904.022;28.210;1.224.726;985.225;169.534;2.906;172.932;18,19%;8,25%;0;25
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;09/2025;1.393.948;855.105;15.771;1.251.015;1.084.258;142.933;1.007;150.793;18,32%;14,41%;0;45
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;09/2025;1.391.636;442.771;22.181;1.235.726;1.135.232;155.910;6.918;158.298;23,70%;10,97%;0;27
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA SUL DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA SUL;5863726;b3S;S5;I;2;SANANDUVA;RS;09/2025;1.390.775;958.605;41.581;1.246.755;733.936;144.020;6.126;143.936;14,91%;12,04%;0;29
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;09/2025;1.379.191;878.377;18.069;1.242.907;803.227;136.285;7.179;138.739;15,85%;11,22%;0;28
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;09/2025;1.364.900;642.942;22.043;1.170.182;1.059.173;194.718;13.045;196.953;25,93%;10,08%;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;09/2025;1.355.694;733.539;19.137;1.221.886;810.297;133.808;4.851;134.178;15,34%;7,68%;0;9
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;09/2025;1.353.991;578.975;33.916;1.168.693;911.903;185.298;11.010;185.289;25,11%;3,35%;0;11
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;b3S;S5;I;2;JI-PARANA;RO;09/2025;1.334.849;1.053.613;27.391;1.169.889;472.519;164.960;3.179;168.437;17,07%;8,91%;0;22
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;09/2025;1.334.122;999.253;25.886;1.202.438;1.077.344;131.683;-28.391;142.276;13,54%;18,15%;0;27
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;09/2025;1.319.384;0;907.615;607.627;580.285;711.757;4.824;708.151;210,13%;0,24%;2;0
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;09/2025;1.311.002;128.901;995.594;1.150.445;850.622;160.557;1.254;429.281;89,11%;0,18%;2;0
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;09/2025;1.308.795;1.209.965;0;1.075.033;968.302;233.762;6.581;235.991;17,01%;0,24%;2;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;09/2025;1.277.877;511.221;25.671;1.051.635;933.905;226.242;24.998;229.982;32,73%;8,07%;0;10
