Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;3;SAO PAULO;SP;06/2024;43.277.505;682.731;31.149.156;9.349.059;12.128.349;139.025;2.205.030;13,65%;NA%;5;0
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2024;42.658.770;1.563.369;41.136.942;7.437.161;1.521.828;31.402;1.491.497;29,61%;0,76%;2;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2024;41.690.080;2.214.463;36.058.124;21.828.502;5.631.955;374.246;5.631.955;22,90%;1,50%;3;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2024;38.436.729;10.561.075;36.185.856;34.641.156;2.250.874;168.462;1.986.354;14,68%;17,34%;94;60
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2024;37.242.826;301.432;33.688.950;14.973.042;3.553.876;396.325;3.553.861;28,21%;0,74%;4;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;06/2024;32.319.437;2.665.557;31.188.358;13.040.681;1.131.079;51.706;1.122.670;18,49%;0,31%;2;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;06/2024;32.058.865;1.566.344;26.237.608;3.970.898;5.821.257;188.198;5.785.683;23,36%;1,32%;4;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;3;SAO PAULO;SP;06/2024;30.537.158;645.462;28.834.511;4.330.688;1.702.647;-4.972;1.641.106;39,95%;0,38%;4;0
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;06/2024;30.259.583;13.784.451;28.942.311;23.945.846;1.317.271;140.148;2.112.425;15,24%;0,62%;8;0
TERRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084514;n2;S4;C;2;SAO PAULO;SP;06/2024;27.256.697;0;27.184.954;3.308.125;71.744;1.282;63.233;15,45%;4,81%;6;0
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;06/2024;26.833.646;2.128.892;25.609.416;7.497.611;1.224.230;35.248;1.759.966;21,03%;0,56%;2;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2024;26.571.787;7.281.664;23.873.615;12.089.788;2.698.172;66.319;2.654.314;20,23%;0,48%;2;0
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;06/2024;25.901.882;5.797.355;19.495.212;6.235.806;6.406.670;196.769;6.226.829;41,34%;0,43%;10;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2024;25.722.123;24.951.880;23.263.574;21.153.937;2.458.549;-164.891;3.167.956;14,00%;0,11%;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2024;25.142.983;9.376.936;24.020.709;20.554.642;1.122.274;126.812;1.429.504;13,59%;15,81%;5;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2024;24.770.633;0;8.869.350;255;15.901.283;93.155;15.691.906;44,28%;2,15%;2;0
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;06/2024;24.124.101;19.126.622;22.192.539;18.189.853;1.931.562;439.756;2.081.300;14,86%;28,34%;4;1
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;06/2024;23.202.572;19.810.088;18.793.599;17.502.028;4.408.973;129.590;4.400.502;21,57%;0,92%;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;06/2024;22.272.454;174.951;21.115.524;300.722;1.156.930;63.054;473.365;13,42%;19,15%;0;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2024;22.264.315;15.491.928;20.428.153;17.967.213;1.836.163;347.188;2.137.358;17,53%;24,29%;11;257
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;06/2024;19.965.690;19.109.642;17.504.457;16.695.126;2.461.233;21.517;2.449.195;13,66%;0,62%;4;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;06/2024;19.915.178;1.131.531;16.366.701;12.435.118;3.548.477;100.652;3.545.728;59,35%;0,36%;4;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;3;SAO PAULO;SP;06/2024;19.416.863;1.705.449;16.747.563;8.810.641;2.669.300;-184.378;2.669.300;24,01%;0,94%;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;06/2024;19.363.063;19.425.264;15.913.649;3.412.242;3.449.414;239.762;2.603.699;17,21%;6,82%;2;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2024;19.118.677;11.573.346;17.060.555;14.886.835;2.058.122;-82.491;2.929.622;21,97%;0,30%;16;1
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;06/2024;18.915.285;17.133.712;17.446.856;3.377.500;1.468.429;249.185;2.285.709;13,67%;6,97%;5;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;06/2024;18.253.219;13.843.004;16.201.955;15.459.490;2.051.264;199.969;1.878.004;15,03%;2,94%;163;34
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;06/2024;18.008.746;116.390;17.008.465;970.633;1.000.281;44.852;497.465;13,20%;1,18%;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;06/2024;17.048.672;793.217;16.327.090;562;721.582;33.371;399.443;13,45%;2,86%;0;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;06/2024;16.810.090;15.819.638;14.156.624;13.900.536;2.653.466;46.505;2.623.258;15,85%;0,17%;2;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2024;16.799.647;5.054.823;15.583.660;14.332.649;1.215.987;7.461;857.719;10,73%;1,98%;2;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;3;PORTO ALEGRE;RS;06/2024;16.754.436;15.957.430;15.419.331;13.481.071;1.335.105;-99.566;1.789.051;12,89%;2,73%;3;0
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;06/2024;16.190.341;8.184.660;15.086.963;14.181.406;1.103.378;67.775;1.163.601;13,28%;9,90%;23;0
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;3;CURITIBA;PR;06/2024;16.186.202;15.467.379;12.817.108;12.482.903;3.369.094;152.155;3.358.704;21,07%;15,35%;3;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;06/2024;15.483.289;6.095.755;12.574.567;11.181.297;2.908.722;213.778;2.815.974;26,41%;3,53%;0;129
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;06/2024;14.919.852;14.615.280;13.430.939;13.032.086;1.488.913;82.959;1.486.472;12,07%;0,16%;3;0
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;3;SAO PAULO;SP;06/2024;14.685.435;13.050.480;11.109.175;10.553.879;3.576.260;195.612;2.250.773;17,05%;0,04%;4;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2024;13.688.967;11.173.781;10.848.676;8.614.973;2.840.291;262.229;2.458.330;23,26%;2,99%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;06/2024;13.647.493;221;13.056.624;978.013;590.869;32.144;337.854;17,34%;0,70%;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;06/2024;13.522.384;8.568.767;10.762.506;9.783.533;2.759.878;227.513;2.759.877;22,12%;1,51%;0;115
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;06/2024;12.668.121;192.192;11.936.497;10.628.885;731.625;18.270;785.771;18,08%;3,39%;2;0
WILL IP - PRUDENCIAL;1000084600;n1;S4;C;2;SAO PAULO;SP;06/2024;12.482.924;9.159.235;12.505.919;6.500.935;-22.996;47.706;-586.842;-5,91%;NA%;3;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2024;12.206.653;5.194.362;10.683.647;9.488.119;1.523.006;99.628;1.480.431;14,53%;7,11%;0;43
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2024;12.018.339;7.639.976;6.786.906;5.176.757;5.231.433;301.196;2.958.086;33,33%;0,20%;5;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;06/2024;12.006.400;10.087.288;10.627.382;10.309.704;1.379.018;139.792;1.349.258;14,75%;2,45%;3;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;06/2024;11.855.076;55.208;11.399.341;7.245.964;455.734;33.298;455.604;16,30%;21,64%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;06/2024;11.845.521;6.409.490;10.380.730;5.345.770;1.464.791;100.837;1.490.315;16,13%;7,33%;0;37
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;06/2024;11.434.296;2.372.038;9.039.922;7.784.411;2.394.374;60.104;2.371.415;28,69%;0,13%;2;0
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;3;SAO PAULO;SP;06/2024;11.327.051;0;6.315.026;454.972;5.012.026;333.040;817.993;34,14%;NA%;1;0
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;06/2024;11.290.500;1.682.476;10.374.530;5.230.433;915.969;25.452;853.100;16,40%;29,96%;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;06/2024;11.280.016;5.791.690;10.084.380;5.892.248;1.195.636;49.318;1.275.021;16,28%;27,84%;0;113
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;06/2024;10.968.011;152.000;10.361.662;242.117;606.349;25.289;469.221;17,95%;4,16%;0;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;06/2024;10.777.032;4.857.796;10.021.526;8.883.344;755.506;72.639;726.788;12,90%;12,74%;65;9
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;06/2024;10.436.802;4.958.529;2.774.354;2.663.743;7.662.448;69.549;1.610.361;48,59%;1,52%;63;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;06/2024;10.420.120;768.143;9.634.373;2.037.302;785.747;0;508.048;37,78%;5,22%;0;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2024;10.073.205;7.338.140;8.795.412;8.587.201;1.277.793;31.395;972.719;16,97%;9,26%;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;06/2024;9.883.924;0;8.196.291;0;1.687.633;0;313.101;38,02%;0,37%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;06/2024;9.589.148;6.295.076;8.586.444;5.387.596;1.002.705;80.347;1.122.519;15,53%;7,87%;0;95
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;I;2;LINHARES;ES;06/2024;9.464.188;5.295.369;7.741.248;6.361.429;1.722.940;211.276;1.603.791;25,12%;4,53%;0;44
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2024;9.453.714;6.182.055;7.228.385;5.986.205;2.225.329;50.698;1.906.254;24,69%;0,79%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;06/2024;9.168.100;5.387.077;8.089.066;4.923.447;1.079.034;83.811;1.204.927;18,29%;20,83%;0;92
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;06/2024;9.049.751;4.601.926;8.137.379;6.299.718;912.372;76.985;890.342;19,31%;10,23%;0;54
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;06/2024;8.913.103;4.909.064;7.995.016;5.756.898;918.088;111.625;979.948;16,89%;7,65%;0;45
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S4;I;2;CHAPECO;SC;06/2024;8.769.414;5.493.788;7.751.898;6.726.855;1.017.516;67.549;1.016.960;15,26%;8,88%;0;101
NEON PAGAMENTOS IP - PRUDENCIAL;1000085702;n1;S4;C;2;SAO PAULO;SP;06/2024;8.703.246;5.580.722;7.585.911;4.561.449;1.117.335;-265.292;643.088;13,22%;NA%;5;0
WARREN CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;C;2;PORTO ALEGRE;RS;06/2024;8.618.086;0;8.546.581;8.467.702;71.505;2.898;49.601;19,17%;1,21%;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;06/2024;8.427.751;4.106.477;7.493.213;5.494.453;934.538;127.412;961.405;18,75%;11,48%;0;44
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;C;3;SAO PAULO;SP;06/2024;8.391.871;2.321.596;7.650.141;6.453.113;741.730;95.801;946.243;17,75%;0,94%;4;1
ALELO IP - PRUDENCIAL;1000087580;n4;;I;2;BARUERI;SP;06/2024;8.163.176;672.256;7.412.072;2.574.769;751.104;204.202;684.861;11,05%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;06/2024;8.082.366;4.745.261;7.061.001;4.537.852;1.021.365;55.376;1.043.059;17,18%;14,37%;0;95
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;b3S;S4;I;2;LONDRINA;PR;06/2024;7.989.142;3.754.951;6.770.502;6.316.714;1.218.640;125.952;1.213.625;22,20%;4,53%;0;48
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2024;7.949.416;3.979.506;1.523.775;665.708;6.425.641;293.151;6.314.015;68,44%;0,40%;4;11
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;06/2024;7.777.317;4.086.726;6.876.722;3.967.697;900.595;78.225;876.548;17,32%;11,15%;0;66
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;06/2024;7.427.809;3.801.071;6.350.055;5.860.286;1.077.754;84.071;989.699;22,07%;1,72%;0;47
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;06/2024;7.425.097;4.490.804;6.441.345;6.004.636;983.751;45.458;938.695;17,52%;9,41%;0;114
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2024;7.366.195;5.096.579;6.599.096;6.203.590;767.099;49.234;919.586;15,09%;11,03%;12;0
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;C;2;PORTO ALEGRE;RS;06/2024;7.328.059;6.624.874;6.787.793;5.685.118;540.266;90.759;707.781;15,69%;0,75%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;06/2024;7.267.704;4.226.965;6.491.914;4.120.283;775.790;45.888;845.624;16,28%;13,36%;0;70
HAITONG - PRUDENCIAL;1000080666;b2;S4;C;3;SAO PAULO;SP;06/2024;7.265.660;208.008;6.751.157;6.370.147;514.504;-4.147;230.113;18,70%;2,09%;6;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;06/2024;7.182.055;5.365.308;6.469.302;6.153.364;712.753;-34.864;614.458;11,24%;6,87%;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;06/2024;7.010.289;3.251.493;6.239.021;3.718.350;771.268;80.500;807.710;17,86%;8,94%;0;47
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;b3S;S5;I;2;VILHENA;RO;06/2024;6.972.571;4.613.642;5.865.922;4.486.962;1.106.650;67.697;1.083.601;18,75%;7,79%;0;47
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S4;I;2;CURITIBA;PR;06/2024;6.833.217;0;5.464.666;11.965;1.368.552;0;280.877;39,74%;1,51%;0;0
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;3;PONTA GROSSA;PR;06/2024;6.796.385;6.504.877;4.965.196;4.736.143;1.831.189;86.150;1.830.386;26,30%;0,02%;2;0
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;06/2024;6.727.007;3.494.195;5.605.402;5.382.776;1.121.605;34.591;1.118.707;35,18%;0,06%;2;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;06/2024;6.663.527;66.515;6.388.444;0;275.082;22.954;233.410;20,04%;24,35%;0;0
