Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
STELLANTIS;52508;b2;S4;C;3;SAO PAULO;SP;12/2023;12.363.116;10.287.322;10.646.024;10.135.975;1.717.092;174.757;4;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S3;C;3;SAO PAULO;SP;12/2023;11.835.156;10.225.751;10.572.080;9.826.263;1.263.075;68.390;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;12/2023;11.638.422;4.897.309;4.056.137;3.875.702;7.582.284;34.344;63;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2023;11.413.887;4.954.843;10.036.290;8.555.567;1.377.597;128.836;0;43
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2023;11.207.380;26.514;10.802.231;7.098.323;405.149;-1.255;0;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;b2;S4;C;2;SAO PAULO;SP;12/2023;10.532.529;504.243;9.843.426;8.292.739;689.103;25.034;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;12/2023;10.414.659;5.502.376;9.310.909;5.222.158;1.103.750;84.707;0;113
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2023;10.275.190;5.756.997;8.943.613;4.779.578;1.331.577;118.772;0;32
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;12/2023;10.164.947;6.969.417;8.957.470;8.745.292;1.207.477;50.441;4;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;C;3;SAO PAULO;SP;12/2023;9.523.484;2.008.460;7.298.102;5.626.682;2.225.382;159.892;2;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2023;9.298.697;767.766;8.595.161;1.602.511;703.536;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;C;1;ARACAJU;SE;12/2023;8.971.374;4.012.235;8.303.100;7.819.213;668.274;44.801;65;9
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2023;8.953.732;146.000;8.473.347;355.603;480.385;22.902;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;12/2023;8.832.015;6.094.674;6.703.223;5.294.787;2.128.792;66.301;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;12/2023;8.831.791;5.674.742;7.940.941;4.746.718;890.850;96.664;0;96
CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA;18189547;n4;;C;3;SAO PAULO;SP;12/2023;8.624.560;0;7.928.900;0;695.659;55.922;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2023;8.546.151;5.217.472;7.568.265;4.245.328;977.886;109.437;0;91
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2023;8.489.301;0;6.792.872;0;1.696.429;15.004;0;0
WARREN;52333;n2;S4;C;2;PORTO ALEGRE;RS;12/2023;8.447.479;0;8.378.872;8.332.919;68.607;-10.048;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;12/2023;8.383.153;3.955.864;7.587.139;5.117.597;796.014;109.432;0;44
BANCO DIGIMAIS S.A.;92874270;b1;S4;C;3;SAO PAULO;SP;12/2023;8.364.698;2.726.377;7.843.969;6.663.324;520.729;68.377;4;3
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;12/2023;8.317.861;5.293.866;7.324.123;6.351.035;993.738;128.964;0;101
NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;20855875;n4;S4;C;2;SAO PAULO;SP;12/2023;7.936.401;3.517.256;7.252.077;887.452;684.324;-404.512;1;0
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;I;2;LINHARES;ES;12/2023;7.744.739;4.647.452;6.183.144;5.036.283;1.561.595;222.100;0;44
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;12/2023;7.703.643;4.481.289;6.867.644;5.413.941;835.999;77.516;0;51
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;12/2023;7.591.589;3.665.694;1.312.350;506.432;6.279.240;203.740;4;10
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;12/2023;7.518.248;4.436.698;6.530.806;4.086.407;987.442;125.238;0;91
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;12/2023;7.466.379;5.688.051;6.761.132;6.234.980;705.247;-49.243;8;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;12/2023;7.319.059;4.472.628;6.506.703;4.709.912;812.357;79.884;0;44
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;b3S;S4;I;2;LONDRINA;PR;12/2023;7.261.118;3.505.073;6.121.319;5.710.592;1.139.800;136.854;0;46
BANCO BS2 S.A.;71027866;b1;S3;C;2;BELO HORIZONTE;MG;12/2023;7.173.509;1.715.666;6.462.195;4.876.344;711.314;62.202;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;12/2023;6.991.477;4.197.853;6.037.888;5.570.412;953.589;73.452;0;114
PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.;10878448;n4;;I;3;SAO PAULO;SP;12/2023;6.920.389;0;6.407.957;295.827;512.431;-78.243;1;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;12/2023;6.870.404;3.692.956;5.897.453;5.446.221;972.951;93.212;0;39
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;12/2023;6.858.920;78.985;6.599.115;0;259.805;18.470;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2023;6.848.571;0;5.472.591;13.419;1.375.980;12.671;0;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;S4;C;2;PORTO ALEGRE;RS;12/2023;6.844.947;5.725.100;6.432.119;5.179.751;412.829;48.156;2;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37679449;n1;S4;C;3;OSASCO;SP;12/2023;6.801.296;2.178.593;6.159.248;5.813.003;642.049;-27.201;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;12/2023;6.717.888;3.791.630;5.888.170;3.363.933;829.719;89.821;0;65
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;12/2023;6.644.525;5.194.022;5.901.226;5.532.320;743.299;58.373;13;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;12/2023;6.531.199;5.526.053;5.348.597;1.734.572;1.182.602;43.605;2;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;12/2023;6.527.954;294.428;6.004.926;5.622.944;523.028;-31.148;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;12/2023;6.525.424;4.067.562;5.781.726;3.595.118;743.697;90.869;0;66
WILL S.A. INSTITUICAO DE PAGAMENTO;36272465;n4;S4;C;2;SAO PAULO;SP;12/2023;6.496.174;4.647.988;6.567.162;55.793;-70.988;27.730;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;b3S;S5;I;2;VILHENA;RO;12/2023;6.409.626;4.392.310;5.305.689;3.873.960;1.103.937;144.265;0;47
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;12/2023;6.118.524;3.057.559;5.441.117;3.134.289;677.407;52.169;0;42
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;12/2023;6.016.543;6.219.828;4.988.238;836.850;1.028.305;-75.325;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26408161;b3S;S4;I;2;DOURADOS;MS;12/2023;5.934.291;3.175.816;4.892.801;3.163.618;1.041.490;126.122;0;49
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;12/2023;5.923.704;5.540.793;4.839.001;4.552.087;1.084.703;43.580;4;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;12/2023;5.839.651;4.482.814;5.090.481;2.523.809;749.170;-12.176;2;0
COOPERATIVA CENTRAL DE CRÉDITO UNICRED CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2023;5.809.057;0;5.565.530;0;243.528;-392;0;0
BANCO PACCAR S.A.;28517628;b2;S4;I;3;PONTA GROSSA;PR;12/2023;5.688.405;5.417.309;4.445.903;4.264.434;1.242.502;55.750;2;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;12/2023;5.661.619;0;5.410.129;0;251.490;25.941;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;12/2023;5.630.190;3.462.244;4.717.808;1.798.890;912.381;58.513;0;31
ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.;20520298;n4;S3;C;2;BELO HORIZONTE;MG;12/2023;5.499.930;0;5.236.823;21.003;263.108;30.121;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;12/2023;5.487.555;3.725.628;4.088.281;3.060.409;1.399.274;118.519;0;35
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;12/2023;5.354.745;2.522.340;4.499.177;2.891.626;855.568;81.982;0;21
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;12/2023;5.351.047;5.199.417;4.208.430;3.863.100;1.142.617;55.316;2;0
FISERV DO BRASIL  INSTITUIÇÃO DE PAGAMENTO LTDA;4962772;n4;S4;C;3;SAO PAULO;SP;12/2023;5.309.968;0;4.121.925;1.033.487;1.188.043;15.444;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;b3S;S4;I;2;COLIDER;MT;12/2023;5.204.774;3.033.810;4.528.414;2.195.045;676.360;37.461;0;50
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;12/2023;5.193.747;2.782.414;4.137.301;1.576.321;1.056.445;134.097;0;34
WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23862762;n1;S4;C;2;SAO PAULO;SP;12/2023;5.120.509;2.390.436;4.887.951;4.714.752;232.558;-85.422;2;0
BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;92934215;n4;S2;C;1;PORTO ALEGRE;RS;12/2023;5.046.556;0;2.741.141;196.006;2.305.415;316.407;1;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;12/2023;4.774.038;2.447.697;1.370.480;1.107.201;3.403.559;98.756;1;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;S4;I;3;SAO PAULO;SP;12/2023;4.737.204;2.624.398;3.659.144;3.416.493;1.078.061;38.927;2;0
