Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;06/2022;2.105.917.122;859.052.553;1.946.103.994;1.476.593.948;159.813.128;15.032.322;2.674;937
BB;49906;b1;S1;C;1;BRASILIA;DF;06/2022;2.076.015.551;813.555.976;1.930.422.558;1.645.061.801;145.592.993;14.372.376;3.994;651
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;06/2022;1.492.022.995;632.953.727;1.335.511.803;1.101.721.965;156.511.192;14.072.893;2.968;1.372
CAIXA ECONÔMICA FEDERAL;51626;b1;S1;C;1;BRASILIA;DF;06/2022;1.490.173.965;928.174.798;1.409.203.959;1.219.001.606;80.970.007;3.965.025;3.375;913
SANTANDER;30379;b1;S1;C;3;SAO PAULO;SP;06/2022;1.011.342.855;467.885.240;928.453.119;735.703.285;82.889.737;8.065.366;2.604;1.578
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;I;1;RIO DE JANEIRO;RJ;06/2022;759.514.283;273.938.163;630.186.255;248.025.416;129.328.027;24.615.500;5;0
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;06/2022;447.821.742;110.289.133;404.322.877;288.802.459;43.498.865;4.009.882;50;0
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;06/2022;243.394.512;117.407.231;227.693.274;190.319.798;15.701.238;1.140.921;123;4
CITIBANK;30403;b1;S2;C;3;SAO PAULO;SP;06/2022;152.724.980;27.270.154;141.214.834;88.122.789;11.510.146;963.314;57;8
XP;52120;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2022;122.976.525;16.443.448;116.401.345;84.174.325;6.575.180;-165.309;8;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;S3;I;2;PORTO ALEGRE;RS;06/2022;122.445.374;18.228.968;119.244.995;108.634.445;3.200.379;99.325;6;0
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;06/2022;122.433.951;66.508.392;109.731.025;87.131.861;12.702.926;799.512;9;19
BANRISUL;30173;b1;S2;C;1;PORTO ALEGRE;RS;06/2022;109.090.039;44.585.485;100.123.216;85.864.389;8.966.824;391.916;506;129
CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;1027058;n4;;I;2;BARUERI;SP;06/2022;105.839.598;0;95.289.606;4.830.291;10.549.992;819.817;1;0
REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1425787;n4;S1;I;2;SAO PAULO;SP;06/2022;97.517.355;0;54.190.721;0;43.326.634;1.502.527;1;0
JP MORGAN CHASE;20107;b1;S3;C;3;SAO PAULO;SP;06/2022;92.505.045;4.192.425;84.993.927;57.697.116;7.511.118;489.259;9;0
BANCO SICOOB;51750;b1;S3;C;2;BRASILIA;DF;06/2022;86.569.507;18.348.164;83.791.435;70.264.762;2.778.072;291.002;7;0
