Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;12/2024;2.766.166.428;1.023.068.081;2.554.906.439;2.011.329.448;211.259.988;19.423.312;2.042;1.115
BB;49906;b1;S1;C;1;BRASILIA;DF;12/2024;2.410.321.787;1.100.666.419;2.228.081.320;1.893.554.367;182.240.467;17.909.998;4.005;504
CAIXA ECONÔMICA FEDERAL;51626;b1;S1;C;1;BRASILIA;DF;12/2024;2.026.456.971;1.236.308.293;1.922.488.849;1.733.095.215;103.968.122;7.311.709;3.260;918
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;12/2024;1.744.567.705;718.318.598;1.577.375.059;1.340.667.314;167.192.646;10.100.193;2.329;916
SANTANDER;30379;b1;S1;C;3;SAO PAULO;SP;12/2024;1.369.373.832;541.119.089;1.277.915.547;963.970.150;91.458.286;7.130.818;2.452;1.496
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2024;835.928.013;297.015.853;677.486.971;180.799.688;158.441.043;13.052.660;5;0
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2024;649.637.478;136.708.501;589.402.302;409.354.843;60.235.176;6.192.330;65;0
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;12/2024;302.042.204;112.846.787;280.575.301;226.281.678;21.466.903;1.943.382;179;6
XP;52120;b1;S2;C;2;RIO DE JANEIRO;RJ;12/2024;301.760.064;28.281.607;290.975.352;202.276.946;10.784.712;574.452;14;0
CITIBANK;30403;b1;S2;C;3;SAO PAULO;SP;12/2024;229.633.957;36.562.888;217.815.727;144.482.140;11.818.230;1.392.455;53;8
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;S2;C;2;PORTO ALEGRE;RS;12/2024;191.215.588;38.658.113;186.264.582;165.305.069;4.951.006;73.474;6;0
NUBANK;52058;n1;S3;C;2;SAO PAULO;SP;12/2024;176.097.862;65.540.432;163.511.646;149.211.860;12.586.216;4.832.681;4;0
BANCO SICOOB;51750;b1;S2;C;2;BRASILIA;DF;12/2024;153.546.411;33.028.536;148.550.199;130.096.784;4.996.213;283.345;7;0
BANRISUL;30173;b1;S2;C;1;PORTO ALEGRE;RS;12/2024;145.133.795;62.045.229;134.722.382;123.897.996;10.411.413;480.966;498;41
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;12/2024;140.976.183;75.786.336;127.118.356;103.383.324;13.857.826;1.029.580;7;5
REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1425787;n4;S1;C;2;SAO PAULO;SP;12/2024;128.999.093;0;83.966.132;0;45.032.961;1.848.661;1;0
CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;1027058;n4;;C;2;BARUERI;SP;12/2024;120.211.375;0;110.984.502;7.694.345;9.226.873;550.181;1;0
C6 BANK;52072;b1;S3;C;2;SAO PAULO;SP;12/2024;116.214.088;57.125.770;111.439.624;79.241.160;4.774.464;1.327.341;6;0
JP MORGAN CHASE;20107;b1;S3;C;3;SAO PAULO;SP;12/2024;109.247.609;2.793.995;97.863.625;56.470.663;11.383.984;953.606;9;0
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18236120;n4;S3;C;2;SAO PAULO;SP;12/2024;94.467.214;57.079.909;75.411.251;7.559.910;19.055.963;5.470.598;1;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;b1;S3;C;3;SAO PAULO;SP;12/2024;93.391.900;8.316.095;89.687.186;26.046.514;3.704.714;-23.869;2;0
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;12/2024;92.674.017;52.850.761;85.600.595;73.299.295;7.073.422;883.223;58;0
MASTER;50201;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2024;82.047.099;34.412.159;77.274.746;64.396.957;4.772.353;566.760;18;5
INTER;51884;b1;S3;C;2;BELO HORIZONTE;MG;12/2024;74.679.540;34.080.274;67.423.516;56.784.066;7.256.024;388.155;19;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A. INSTITUIÇÃO DE PAGAMENTO;10440482;n4;S1;C;3;SAO PAULO;SP;12/2024;73.322.388;0;70.174.481;221.950;3.147.907;279.918;1;0
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8561701;n4;S4;C;2;SAO PAULO;SP;12/2024;70.181.682;596.398;60.396.195;39.427.499;9.785.487;479.742;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;S2;C;1;FORTALEZA;CE;12/2024;69.962.975;17.153.023;56.011.703;25.065.904;13.951.273;1.322.448;298;1
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;12/2024;69.875.612;22.755.083;63.448.985;50.093.366;6.426.627;526.173;15;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;12/2024;61.588.317;36.325.458;56.452.688;44.483.768;5.135.630;176.455;19;0
BRB;31976;b1;S3;C;1;BRASILIA;DF;12/2024;61.326.354;41.023.918;57.610.436;51.902.342;3.715.918;226.933;112;135
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;n4;S4;C;3;SAO PAULO;SP;12/2024;60.386.052;0;57.777.232;18.144.397;2.608.820;202.427;1;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10573521;n4;S4;C;3;OSASCO;SP;12/2024;60.153.400;9.877.937;56.913.841;24.239.235;3.239.559;522.595;1;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;12/2024;54.315.898;32.341.385;47.784.807;14.327.017;6.531.091;592.881;115;0
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;C;3;SAO PAULO;SP;12/2024;53.284.781;46.667.201;48.181.605;43.411.706;5.103.176;310.483;2;0
BMG;30290;b1;S3;C;2;SAO PAULO;SP;12/2024;49.367.118;26.336.250;45.061.376;36.002.877;4.305.742;218.784;35;2
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;12/2024;49.328.526;2.257.457;43.371.805;25.311.173;5.956.721;649.745;3;0
