Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO GM S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;03/2021;11.303.461;8.164.243;8.332.542;6.576.762;2.970.919;87.625;2;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;03/2021;10.837.081;6.872.113;9.752.567;8.312.656;1.084.514;51.434;51;225
ADIQ SOLUCOES DE PAGAMENTO S.A.;20520298;n4;S3;I;2;BELO HORIZONTE;MG;03/2021;10.564.639;0;10.514.412;0;50.227;11.101;1;0
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;03/2021;10.352.803;10.318.013;9.258.937;2.498.316;1.093.866;78.297;4;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;03/2021;10.194.137;1.981.410;1.924.081;1.806.556;8.270.056;23.971;63;0
BANCO JOHN DEERE S.A.;91884981;b1;S3;I;3;INDAIATUBA;SP;03/2021;10.139.425;9.008.830;8.568.630;8.485.860;1.570.795;31.373;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;03/2021;10.016.370;149.023;9.373.382;142.242;642.989;10.815;0;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;03/2021;9.894.635;4.086.694;8.702.534;7.693.040;1.192.100;9.019;2;0
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;03/2021;9.087.972;5.638.016;7.790.348;7.507.244;1.297.624;51.124;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2021;8.839.044;147.647;8.287.834;1.758.644;551.210;8.432;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;03/2021;8.778.241;2.433.601;6.937.106;5.917.285;1.841.135;24.575;2;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;03/2021;8.530.000;6.028.873;6.566.902;5.740.370;1.963.098;25.683;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S3;I;3;SAO PAULO;SP;03/2021;8.326.151;6.158.644;7.135.819;6.345.304;1.190.331;73.587;2;0
GRUPO BONSUCESSO - BS2;52034;b1;S3;C;2;BELO HORIZONTE;MG;03/2021;8.277.727;694.957;7.753.023;6.955.302;524.704;10.007;6;0
BANCO MIZUHO DO BRASIL S.A.;61088183;b1;S4;I;3;SAO PAULO;SP;03/2021;8.246.530;2.002.154;7.475.610;5.121.182;770.919;13.680;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2021;8.185.209;4.169.175;6.368.130;5.481.833;1.817.079;71.224;0;119
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2021;8.174.957;0;7.758.395;0;416.563;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;03/2021;8.062.406;5.306.926;6.185.300;5.824.042;1.877.106;65.763;0;104
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;03/2021;8.007.473;5.444.099;7.133.944;6.767.331;873.529;31.199;20;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;03/2021;7.919.948;7.383.501;6.773.520;6.172.542;1.146.428;25.772;3;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;;I;2;OSASCO;SP;03/2021;7.892.683;0;7.592.235;2.567.849;300.448;11.053;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;03/2021;7.424.103;603.171;7.112.380;403;311.723;-1.312;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;03/2021;7.250.819;4.198;6.985.432;565.386;265.388;1.255;0;1
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;03/2021;7.061.078;2.929.138;6.552.025;6.053.279;509.054;23.926;64;9
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;03/2021;6.662.078;0;6.341.707;0;320.371;0;0;0
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;03/2021;6.491.529;1.755.810;671.306;141.315;5.820.223;46.887;4;0
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;03/2021;6.482.742;6.155.991;5.242.553;5.140.363;1.240.189;17.538;2;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2021;6.452.029;3.725.808;6.017.102;5.446.995;434.926;15.027;6;2
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;03/2021;6.382.124;3.707.609;5.306.217;2.954.157;1.075.907;59.057;2;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;03/2021;6.209.293;727.551;5.680.430;5.239.078;528.863;3.072;6;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2021;6.116.234;291.534;5.466.149;4.432.856;650.085;19.039;8;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;03/2021;5.691.402;36.301;5.519.129;0;172.273;1.243;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2021;5.572.301;3.540.771;4.748.111;3.550.780;824.190;21.666;0;33
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;03/2021;5.539.356;4.094.552;4.924.479;4.605.229;614.878;18.050;11;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;03/2021;5.512.792;3.149.147;4.923.620;3.316.653;589.172;22.593;0;110
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2021;5.476.472;3.354.948;4.634.208;2.812.690;842.264;49.391;0;32
BANCOSEGURO S.A.;10264663;b1;;I;2;SAO PAULO;SP;03/2021;5.392.969;25.085;4.936.850;4.902.604;456.119;16.678;2;0
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;03/2021;5.263.613;3.849.164;4.720.047;3.742.779;543.567;43.061;6;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2021;5.186.657;124.405;4.977.478;3.694.174;209.178;1.372;0;0
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;03/2021;5.150.557;5.028.399;4.630.749;4.504.871;519.808;15.921;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;03/2021;4.912.851;3.287.446;4.356.318;3.097.045;556.533;40.858;0;72
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;03/2021;4.793.525;4.176.585;3.854.643;3.746.026;938.882;29.897;3;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;03/2021;4.746.476;420.584;4.289.344;209.250;457.132;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;03/2021;4.730.212;3.004.871;4.255.963;2.920.875;474.249;22.661;0;96
PICPAY SERVICOS S.A.;22896431;n4;S3;I;2;SAO PAULO;SP;03/2021;4.533.371;0;4.140.311;2.579.268;393.061;-154.318;1;0
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;03/2021;4.520.406;2.209.971;3.879.353;2.406.690;641.053;5.487;2;0
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;03/2021;4.393.026;3.854.739;3.244.348;3.094.360;1.148.678;49.864;4;0
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;03/2021;4.341.166;585.137;4.087.645;3.968.443;253.520;-42.634;8;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;03/2021;4.307.160;2.959.908;3.758.017;3.328.545;549.143;39.751;0;90
BANCO DIGIMAIS S.A.;92874270;b1;S4;I;3;SAO PAULO;SP;03/2021;4.273.932;1.798.996;4.010.902;3.156.467;263.029;3.307;4;7
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2021;4.156.746;106.316;3.929.252;148.115;227.494;722;0;0
AGIBANK;51956;b1;S4;C;2;PORTO ALEGRE;RS;03/2021;4.061.361;2.618.231;3.236.128;2.888.608;825.233;22.496;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2021;3.922.040;0;3.767.269;0;154.771;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;03/2021;3.859.297;2.073.066;3.211.316;3.134.071;647.981;33.318;0;36
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;03/2021;3.833.881;2.310.996;3.306.488;2.409.882;527.393;17.372;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;03/2021;3.720.549;2.100.724;3.228.302;2.809.466;492.247;16.804;0;43
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;03/2021;3.618.283;1.921.815;3.071.966;2.999.417;546.317;16.871;0;37
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;03/2021;3.551.464;2.416.678;3.106.861;2.487.727;444.602;24.923;0;33
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;03/2021;3.528.519;1.615.032;2.673.587;2.562.232;854.931;28.794;0;46
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;03/2021;3.444.529;2.159.233;2.926.263;1.957.038;518.265;20.713;0;47
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;03/2021;3.434.269;3.046.403;2.793.314;760.011;640.955;54.025;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;03/2021;3.380.885;157.127;3.209.448;0;171.436;4.952;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;03/2021;3.367.377;2.026.626;2.792.817;2.059.735;574.560;36.476;0;37
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;03/2021;3.334.149;2.384.784;2.975.193;2.140.865;358.956;14.484;0;53
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;03/2021;3.333.913;1.665.918;2.736.600;2.527.970;597.313;23.894;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;03/2021;3.326.878;2.037.833;2.944.252;2.421.968;382.626;18.721;0;33
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;03/2021;3.324.279;930.324;2.922.504;1.786.497;401.775;20.259;12;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;03/2021;3.289.732;2.585.127;2.841.405;1.964.595;448.327;29.614;0;42
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;03/2021;3.227.286;371.130;2.686.834;1.395.460;540.452;-5.216;2;0
GENIAL;51839;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2021;3.219.830;660.028;3.116.694;2.145.637;103.136;13.304;10;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2021;3.156.670;0;3.020.206;0;136.464;699;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;03/2021;3.154.124;1.761.903;2.670.009;1.938.333;484.115;34.769;0;42
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;03/2021;3.130.184;2.203.048;2.537.845;1.051.372;592.339;-6.445;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;03/2021;3.120.523;2.061.157;2.473.735;2.097.050;646.787;32.030;0;16
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;03/2021;3.094.446;1.490.877;2.574.977;2.064.239;519.469;31.723;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;03/2021;3.042.836;2.170.662;2.479.518;1.323.414;563.319;34.116;0;28
BANCO DIGIO S.A.;27098060;b2;S4;I;3;BARUERI;SP;03/2021;2.994.432;2.017.277;2.442.727;1.002.092;551.705;29.114;2;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;S4;I;3;SAO PAULO;SP;03/2021;2.927.837;1.758.430;2.568.850;2.548.408;358.987;3.316;2;0
BANCO RODOBENS S.A.;33603457;b1;S4;I;2;SAO PAULO;SP;03/2021;2.884.067;1.718.146;2.277.565;2.112.982;606.502;25.836;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;03/2021;2.849.479;2.042.813;2.508.974;1.234.858;340.506;24.389;0;17
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;03/2021;2.839.125;6.991;2.692.022;49.171;147.103;474;0;0
PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA.;10878448;n4;;I;2;SAO PAULO;SP;03/2021;2.795.176;0;2.760.760;546.211;34.417;-20.510;1;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;S4;I;3;SAO PAULO;SP;03/2021;2.755.447;1.169.883;2.329.997;2.258.618;425.450;5.127;2;1
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;03/2021;2.709.316;1.821.445;2.108.540;1.856.839;600.776;37.086;0;21
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;03/2021;2.682.849;1.532.922;2.367.932;1.584.925;314.917;18.955;0;32
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;03/2021;2.673.462;2.066.429;1.442.138;1.311.411;1.231.324;20.555;1;0
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2021;2.671.119;2.245.871;2.109.020;1.826.385;562.100;9.551;2;0
