Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;09/2023;14.599.047;6.298.088;12.027.984;10.138.749;2.571.063;109.093;0;129
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;09/2023;14.556.082;910.446;13.968.727;519;587.356;15.113;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;09/2023;14.499.901;526;14.015.205;1.513.508;484.696;13.334;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;09/2023;14.377.316;13.717.858;12.964.663;11.318.039;1.412.653;10.801;3;0
SOFISA;31873;b1;S3;C;2;SAO PAULO;SP;09/2023;14.127.757;7.633.324;13.060.386;12.289.393;1.067.370;35.267;23;0
BANCO FIBRA S.A.;58616418;b1;S3;C;2;SAO PAULO;SP;09/2023;13.569.310;3.718.662;12.395.585;11.275.342;1.173.724;4.160;2;0
BANCO GM S.A.;59274605;b2;S3;C;3;SAO PAULO;SP;09/2023;12.971.821;9.961.835;10.216.084;8.298.730;2.755.737;70.686;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;09/2023;12.136.351;7.990.518;9.612.163;8.797.003;2.524.189;86.218;0;114
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;09/2023;11.632.256;4.937.737;4.100.641;3.955.279;7.531.615;10.900;63;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S3;C;3;SAO PAULO;SP;09/2023;11.596.470;9.700.370;10.358.663;9.682.635;1.237.807;43.121;2;0
SCANIA BANCO S.A.;11417016;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;09/2023;11.269.051;11.126.929;10.142.054;9.924.646;1.126.997;39.311;2;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2023;10.972.611;4.994.315;9.638.882;8.011.471;1.333.729;87.972;0;43
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2023;10.917.368;10.336;10.530.972;7.096.677;386.396;-2.014;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;09/2023;10.149.810;5.332.904;9.092.937;5.226.273;1.056.873;42.956;0;113
