Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BB;49906;b1;S1;C;1;BRASILIA;DF;03/2022;2.022.503.271;788.089.646;1.879.937.351;1.609.751.148;142.565.921;6.680.978;3.994;671
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;03/2022;2.008.251.298;815.460.899;1.854.777.259;1.422.921.204;153.474.039;7.280.170;2.763;934
CAIXA ECONÔMICA FEDERAL;51626;b1;S1;C;1;BRASILIA;DF;03/2022;1.483.622.872;888.994.637;1.403.352.426;1.218.664.960;80.270.446;2.312.079;3.375;907
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;03/2022;1.458.718.219;616.392.413;1.304.469.338;1.078.877.484;154.248.881;7.081.922;2.982;1.375
SANTANDER;30379;b1;S1;C;3;SAO PAULO;SP;03/2022;986.705.630;454.915.533;905.003.873;721.512.131;81.701.757;3.995.866;2.616;1.568
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;I;1;RIO DE JANEIRO;RJ;03/2022;784.591.339;267.441.049;642.169.358;259.953.872;142.421.980;12.901.944;5;0
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;03/2022;381.410.079;105.748.594;339.836.676;261.023.410;41.573.403;1.942.585;50;0
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;03/2022;221.289.310;112.432.323;205.967.385;172.974.012;15.321.925;501.415;123;4
CITIBANK;30403;b1;S2;C;3;SAO PAULO;SP;03/2022;143.974.549;28.861.083;132.966.036;80.876.384;11.008.513;429.334;57;8
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;03/2022;122.404.806;66.253.136;110.285.443;87.032.044;12.119.363;387.796;9;19
XP;52120;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2022;113.278.847;14.470.173;106.667.253;77.635.564;6.611.594;-65.895;8;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;S3;I;2;PORTO ALEGRE;RS;03/2022;109.943.220;17.928.834;107.479.578;97.431.947;2.463.643;13.865;6;0
BANRISUL;30173;b1;S2;C;1;PORTO ALEGRE;RS;03/2022;103.710.080;42.378.483;94.717.969;81.843.055;8.992.111;164.093;507;129
CIELO S.A.;1027058;n4;;I;2;BARUERI;SP;03/2022;99.813.690;0;89.643.314;3.900.411;10.170.376;184.557;1;0
REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1425787;n4;S1;I;2;SAO PAULO;SP;03/2022;99.485.491;0;54.016.317;0;45.469.173;621.792;1;0
JP MORGAN CHASE;20107;b1;S3;C;3;SAO PAULO;SP;03/2022;87.744.175;4.335.566;80.318.962;53.873.452;7.425.213;402.268;9;0
BANCO SICOOB;51750;b1;S3;C;2;BRASILIA;DF;03/2022;84.016.387;17.566.846;81.401.980;69.084.604;2.614.407;120.884;7;0
BNP PARIBAS;51516;b1;S3;C;3;SAO PAULO;SP;03/2022;79.328.676;16.395.030;74.931.241;31.158.904;4.397.436;-66.336;7;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;S2;I;1;FORTALEZA;CE;03/2022;63.006.496;14.994.124;55.071.476;18.652.185;7.935.020;408.893;296;2
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;03/2022;61.167.013;37.315.228;56.050.464;47.375.690;5.116.549;196.134;54;0
NUBANK;52058;n1;S3;C;2;SAO PAULO;SP;03/2022;56.491.245;18.301.546;52.106.456;49.447.579;4.384.789;251.680;6;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;n4;S1;I;3;SAO PAULO;SP;03/2022;56.013.680;0;53.267.120;2.302.440;2.746.559;99.619;1;0
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18236120;n4;;I;2;SAO PAULO;SP;03/2022;53.401.282;26.401.104;50.217.664;12.968.054;3.183.618;-70.726;1;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;03/2022;46.138.209;26.222.142;41.122.103;29.287.861;5.016.106;131.221;19;0
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;03/2022;44.827.837;22.916.055;40.053.563;34.485.341;4.774.274;183.162;14;0
BANCO MUFG BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;03/2022;44.078.500;3.572.994;42.713.550;7.235.015;1.364.949;20.507;2;0
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;03/2022;42.044.552;2.905.535;39.626.518;8.865.190;2.418.034;35.544;5;0
CREDIT SUISSE;30771;b1;S3;C;3;SAO PAULO;SP;03/2022;39.518.065;9.666.558;33.429.131;20.661.653;6.088.934;389.131;10;0
INTER;51884;b1;S3;C;2;BELO HORIZONTE;MG;03/2022;38.253.375;17.801.569;29.824.227;24.479.957;8.429.148;17.139;21;0
BRB;31976;b1;S3;C;1;BRASILIA;DF;03/2022;37.468.099;22.202.500;35.065.070;32.467.295;2.403.028;70.666;129;86
BANESTES;30159;b1;S3;C;1;VITORIA;ES;03/2022;36.354.929;6.635.564;34.396.972;33.167.086;1.957.957;81.273;105;49
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;03/2022;34.957.420;979.521;30.938.595;15.874.004;4.018.825;225.839;3;0
BMG;30290;b1;S3;C;2;SAO PAULO;SP;03/2022;34.404.463;16.307.365;30.543.119;26.387.956;3.861.344;48.307;37;0
C6 BANK;52072;b1;S4;C;2;SAO PAULO;SP;03/2022;31.980.962;17.592.535;26.226.977;20.164.010;5.753.985;-244.481;6;1
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;n4;;I;2;SAO PAULO;SP;03/2022;31.132.780;0;29.953.767;4.463.318;1.179.013;-47.436;1;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;03/2022;29.722.738;12.771.856;26.502.555;9.200.904;3.220.183;216.850;119;0
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;03/2022;28.153.446;24.035.657;25.276.875;20.173.066;2.876.571;20.653;2;0
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8561701;n4;;I;2;SAO PAULO;SP;03/2022;25.508.644;449.531;16.783.392;1.865.714;8.725.253;222.584;1;0
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;03/2022;24.719.155;1.347.621;23.141.370;4.671.037;1.577.785;28.958;4;0
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;03/2022;24.264.585;15.036.016;21.965.606;19.066.494;2.298.979;-122.500;6;0
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;03/2022;23.549.161;0;19.094.015;9.090.062;4.455.146;130.213;4;0
BANCO HSBC S.A.;53518684;b1;S4;I;3;SAO PAULO;SP;03/2022;21.846.724;2.048.646;20.832.137;7.284.965;1.014.587;18.466;2;0
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;03/2022;21.832.547;13.512.906;19.152.485;18.082.052;2.680.063;28.679;44;3
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;03/2022;21.045.992;10.210;18.628.850;4.955.570;2.417.141;38.809;4;0
SCOTIABANK;52230;b1;S3;C;3;SAO PAULO;SP;03/2022;18.718.045;2.076.454;16.626.268;12.028.155;2.091.777;48.303;4;0
CCB;32119;b1;S3;C;3;SAO PAULO;SP;03/2022;17.755.623;9.905.577;16.651.429;13.882.900;1.104.195;-4.490;14;0
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;03/2022;17.610.433;0;6.445.343;1.050.545;11.165.090;62.178;2;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;03/2022;17.227.424;14.333.650;13.745.208;12.764.930;3.482.215;84.353;4;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;03/2022;16.028.667;15.364.602;14.333.750;13.769.890;1.694.918;129.987;2;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10573521;n4;;I;2;OSASCO;SP;03/2022;15.373.156;1.599.987;14.587.219;4.596.202;785.937;108.450;1;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;03/2022;15.315.277;14.745.772;13.052.135;12.509.878;2.263.142;33.671;4;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;03/2022;15.175.535;4.204.068;14.345.126;11.996.439;830.409;1.809;5;0
BOCOM;52003;b1;S3;C;3;SALVADOR;BA;03/2022;14.772.239;8.196.560;13.892.802;12.697.795;879.436;37.800;8;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S3;I;1;BELEM;PA;03/2022;14.482.387;8.733.993;12.810.012;12.403.631;1.672.376;33.678;149;34
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;03/2022;14.389.846;13.391.322;11.469.355;2.663.360;2.920.491;57.895;2;0
PORTO SEGURO;51444;n1;S3;C;2;SAO PAULO;SP;03/2022;13.531.913;12.976.987;12.336.090;3.316.244;1.195.823;16.237;4;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;03/2022;13.195.694;9.709.888;11.972.979;9.888.859;1.222.715;47.143;32;259
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;03/2022;12.524.938;3.266.631;11.349.564;9.939.168;1.175.374;8.943;2;0
MASTER;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2022;12.184.780;5.054.333;11.403.009;10.820.807;781.771;31.918;6;2
BANCOSEGURO S.A.;10264663;b1;;I;2;SAO PAULO;SP;03/2022;12.102.971;180.631;11.574.010;11.535.191;528.962;16.295;2;0
PICPAY INSTITUIÇÃO DE PAGAMENTO S.A.;22896431;n4;S3;I;2;SAO PAULO;SP;03/2022;11.603.410;0;11.168.641;7.574.434;434.769;-434.082;1;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;03/2022;11.587.914;2.497.746;9.260.220;4.422.462;2.327.693;35.141;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2022;11.268.959;0;10.677.901;0;591.058;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;03/2022;10.699.286;519.854;9.987.571;241.533;711.715;23.790;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;03/2022;10.582.498;3.430.845;2.318.595;2.151.413;8.263.903;52.682;63;0
BANCO MIZUHO DO BRASIL S.A.;61088183;b1;S4;I;3;SAO PAULO;SP;03/2022;10.293.172;3.360.587;9.459.509;6.901.058;833.663;16.312;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;03/2022;10.290.822;184.152;9.690.679;1.472.308;600.143;9.072;0;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;03/2022;10.222.113;6.218.341;9.342.865;8.737.682;879.247;41.224;20;0
BANCO JOHN DEERE S.A.;91884981;b1;S3;I;3;INDAIATUBA;SP;03/2022;10.135.257;9.913.763;8.348.822;8.246.189;1.786.435;35.593;2;0
BANCO GM S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;03/2022;9.981.706;7.275.552;7.287.728;5.682.315;2.693.978;25.495;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;03/2022;9.649.554;6.805.225;7.546.946;6.851.776;2.102.608;29.224;0;111
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;03/2022;9.474.462;9.161.089;7.473.069;7.377.282;2.001.394;52.670;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;03/2022;9.343.101;8.803;9.021.973;504.473;321.128;6.428;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2022;9.313.859;4.378.416;7.281.302;6.444.979;2.032.557;101.750;0;122
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;03/2022;9.225.047;8.602.293;8.354.782;7.059.430;870.265;16.166;3;0
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;03/2022;9.102.617;6.178.697;7.802.165;7.606.340;1.300.452;37.458;4;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S3;I;3;SAO PAULO;SP;03/2022;9.092.412;7.527.484;7.829.979;6.681.662;1.262.433;19.783;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;03/2022;9.050.233;1.509.753;8.620.717;429;429.516;6.896;0;0
AGIBANK;51956;b1;S4;C;2;CAMPINAS;SP;03/2022;8.739.236;7.099.362;7.633.350;7.143.953;1.105.886;27.308;4;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2022;8.407.685;1.133.552;7.072.528;5.385.259;1.335.158;37.773;9;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;03/2022;8.350.786;5.715.768;6.134.005;5.026.165;2.216.781;29.881;2;0
