Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;09/2024;2.720.401.272;962.421.334;2.518.050.574;1.971.990.297;202.350.698;9.655.403;2.103;1.098
BB;49906;b1;S1;C;1;BRASILIA;DF;09/2024;2.442.453.151;1.050.086.055;2.263.647.046;1.944.433.047;178.806.105;9.087.562;4.006;508
CAIXA ECONÔMICA FEDERAL;51626;b1;S1;C;1;BRASILIA;DF;09/2024;1.982.210.560;1.209.423.272;1.880.206.828;1.691.225.604;102.003.732;3.005.727;3.261;924
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;09/2024;1.712.859.762;688.656.454;1.544.171.724;1.297.665.095;168.688.038;5.252.157;2.430;983
SANTANDER;30379;b1;S1;C;2;SAO PAULO;SP;09/2024;1.303.611.910;531.100.049;1.213.680.045;952.600.270;89.931.864;3.597.614;2.485;1.500
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;C;1;RIO DE JANEIRO;RJ;09/2024;801.560.818;286.311.578;632.423.627;158.587.417;169.137.191;5.648.834;5;0
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;09/2024;615.878.898;131.404.599;556.757.960;420.848.070;59.120.938;3.068.284;67;0
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;09/2024;314.368.328;116.400.001;292.217.447;233.781.359;22.150.881;760.551;178;6
XP;52120;b1;S2;C;2;RIO DE JANEIRO;RJ;09/2024;250.375.257;27.060.506;241.442.109;180.207.239;8.933.147;229.724;14;0
CITIBANK;30403;b1;S2;C;2;SAO PAULO;SP;09/2024;208.734.065;33.915.225;195.324.359;129.873.791;13.409.706;630.867;57;8
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;S2;C;2;PORTO ALEGRE;RS;09/2024;184.196.227;34.660.176;179.225.802;159.788.433;4.970.426;-31.830;6;0
JP MORGAN CHASE;20107;b1;S3;C;2;SAO PAULO;SP;09/2024;167.318.141;2.413.012;156.513.729;82.685.612;10.804.412;281.334;9;0
NUBANK;52058;n1;S3;C;2;SAO PAULO;SP;09/2024;156.471.893;58.886.023;146.399.484;134.166.334;10.072.409;2.290.857;6;0
BANCO SICOOB;51750;b1;S2;C;2;BRASILIA;DF;09/2024;152.227.475;29.343.922;147.570.437;125.940.100;4.657.039;144.343;7;0
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;09/2024;143.149.834;75.874.581;129.194.198;104.165.314;13.955.637;492.342;7;5
BANRISUL;30173;b1;S2;C;1;PORTO ALEGRE;RS;09/2024;140.166.801;57.653.223;129.911.366;117.663.287;10.255.435;197.102;498;41
REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1425787;n4;S1;C;2;SAO PAULO;SP;09/2024;124.740.316;0;80.647.340;0;44.092.976;901.261;1;0
CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;1027058;n4;;C;2;BARUERI;SP;09/2024;104.688.194;0;95.844.236;3.395.297;8.843.958;169.638;1;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;b1;S3;C;2;SAO PAULO;SP;09/2024;101.869.355;8.894.624;97.998.469;28.070.773;3.870.886;-25.900;2;0
C6 BANK;52072;b1;S3;C;2;SAO PAULO;SP;09/2024;98.622.981;52.162.442;94.031.461;70.302.544;4.591.520;827.914;6;0
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18236120;n4;S3;C;2;SAO PAULO;SP;09/2024;83.426.499;50.962.142;67.264.898;6.704.369;16.161.601;2.507.953;1;0
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;09/2024;79.114.287;45.807.388;72.024.448;64.318.524;7.089.839;450.638;56;0
MASTER;50201;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2024;77.618.743;33.728.691;73.092.552;62.967.284;4.526.191;236.650;18;5
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;S2;C;1;FORTALEZA;CE;09/2024;70.559.240;14.889.613;56.999.853;24.089.990;13.559.388;541.359;298;1
INTER;51884;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;67.776.551;32.657.512;60.557.185;50.678.121;7.219.366;129.433;19;0
ABC-BRASIL;41856;b1;S3;C;2;SAO PAULO;SP;09/2024;67.446.906;21.705.435;61.040.551;48.219.603;6.406.355;271.841;15;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A. INSTITUIÇÃO DE PAGAMENTO;10440482;n4;S1;C;2;SAO PAULO;SP;09/2024;64.030.271;0;60.552.205;666.462;3.478.065;98.728;1;0
BRB;31976;b1;S3;C;1;BRASILIA;DF;09/2024;55.617.791;35.652.254;52.748.414;48.022.641;2.869.378;86.719;117;127
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8561701;n4;S4;C;2;SAO PAULO;SP;09/2024;55.083.351;514.411;45.281.182;24.793.811;9.802.169;165.956;1;0
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;n4;S4;C;2;SAO PAULO;SP;09/2024;53.478.004;0;51.035.724;14.442.599;2.442.280;213.946;1;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;09/2024;52.567.308;30.102.606;45.762.569;14.105.852;6.804.740;319.360;116;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;2;SAO PAULO;SP;09/2024;52.013.646;31.948.195;46.826.699;38.884.135;5.186.948;137.890;19;0
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;C;2;SAO PAULO;SP;09/2024;49.001.418;42.826.184;44.260.923;39.312.672;4.740.494;22.826;2;0
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;09/2024;48.783.460;28.786.168;46.675.415;42.071.646;2.108.045;29.300;9;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10573521;n4;S4;C;2;OSASCO;SP;09/2024;47.871.850;7.582.565;44.886.786;17.671.418;2.985.064;187.610;1;0
BMG;30290;b1;S3;C;2;SAO PAULO;SP;09/2024;45.922.394;25.210.233;41.664.560;32.517.634;4.257.834;119.355;35;2
GOLDMAN SACHS;51585;b2;S3;C;2;SAO PAULO;SP;09/2024;45.271.378;312.162;41.478.968;9.032.085;3.792.410;243.701;4;0
PAGBANK-PAGSEGURO;52182;b1;S4;C;2;SAO PAULO;SP;09/2024;39.488.246;22.883.402;38.638.480;38.180.159;849.766;29.963;4;0
BANCO MUFG BRASIL S.A.;60498557;b1;S3;I;2;SAO PAULO;SP;09/2024;39.287.153;1.768.596;37.740.328;8.501.638;1.546.825;21.413;2;0
BOFA MERRILL LYNCH;51255;b1;S3;C;2;SAO PAULO;SP;09/2024;38.176.789;2.153.169;32.132.323;19.602.617;6.044.467;411.868;3;0
BANESTES;30159;b1;S3;C;1;VITORIA;ES;09/2024;37.515.833;11.090.352;35.192.955;33.532.897;2.322.878;90.987;94;60
BANCO MIZUHO DO BRASIL S.A.;61088183;b1;S4;I;2;SAO PAULO;SP;09/2024;34.670.439;2.519.999;33.507.330;13.333.663;1.163.108;31.705;2;0
BOCOM;52003;b1;S3;C;2;SALVADOR;BA;09/2024;33.161.034;13.142.665;31.806.929;23.745.376;1.354.104;42.029;8;0
TERRA;52113;n2;S4;C;2;SAO PAULO;SP;09/2024;32.645.266;0;32.572.391;3.798.386;72.874;1.109;6;0
BANCO CLASSICO S.A.;31597552;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2024;29.837.644;0;13.038.226;3.433.020;16.799.418;-1.956;2;0
SOCIETE GENERALE;31859;b1;S4;C;2;SAO PAULO;SP;09/2024;28.202.791;680.142;26.508.526;4.868.028;1.694.265;-7.064;4;0
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;b1;S3;C;2;SAO PAULO;SP;09/2024;27.666.330;7.007.403;24.960.899;12.845.375;2.705.431;33.695;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;2;CURITIBA;PR;09/2024;26.302.710;25.508.834;23.800.316;21.602.473;2.502.394;13.068;2;0
AGIBANK;51956;b1;S3;C;2;CAMPINAS;SP;09/2024;26.187.248;21.875.970;24.093.613;19.165.514;2.093.635;205.320;4;1
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;25.746.117;185.886;24.438.595;514.265;1.307.523;34.009;0;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;09/2024;25.548.866;10.006.769;24.380.281;20.482.300;1.168.585;64.348;5;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;24.595.799;16.516.104;22.615.302;18.912.614;1.980.497;202.312;11;258
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;C;1;PORTO ALEGRE;RS;09/2024;24.137.635;20.409.192;19.616.881;18.205.881;4.520.754;111.780;4;0
CCB;32119;b1;S3;C;2;SAO PAULO;SP;09/2024;23.244.772;12.616.429;21.223.096;16.909.302;2.021.676;-36.084;16;1
MORGAN STANLEY;51413;b1;S3;C;2;SAO PAULO;SP;09/2024;21.921.478;0;16.036.405;8.778.977;5.885.073;59.412;4;0
UBS (BRASIL);30771;b1;S3;C;2;SAO PAULO;SP;09/2024;21.563.097;3.234.180;14.263.423;5.159.981;7.299.674;292.578;15;0
BANCO HSBC S.A.;53518684;b1;S3;I;2;SAO PAULO;SP;09/2024;20.170.672;2.526.229;18.885.613;7.748.999;1.285.060;62.567;2;0
MERCEDES-BENZ;51262;b2;S3;C;2;SAO BERNARDO DO CAMPO;SP;09/2024;20.052.467;19.167.488;17.522.881;16.577.319;2.529.586;54.581;4;0
BANCO CSF S.A.;8357240;b2;S3;I;2;SAO PAULO;SP;09/2024;19.668.549;19.884.938;16.132.807;3.501.906;3.535.742;87.506;2;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;2;SAO PAULO;SP;09/2024;18.956.989;1.916.745;16.258.397;8.835.743;2.698.591;29.207;2;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S3;I;1;BELEM;PA;09/2024;18.488.088;14.221.663;16.407.018;15.634.394;2.081.069;65.996;164;34
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;09/2024;18.237.161;100.060;17.084.061;935.149;1.153.099;24.338;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;17.824.642;751.863;17.085.862;577;738.780;15.936;0;0
PORTO SEGURO;51444;n1;S3;C;2;SAO PAULO;SP;09/2024;17.698.857;17.610.460;16.683.569;2.977.664;1.015.288;74.506;4;0
