Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;03/2023;2.329.841.404;912.716.052;2.155.667.701;1.681.842.716;174.173.703;7.991.268;2.578;1.000
BB;49906;b1;S1;C;1;BRASILIA;DF;03/2023;2.093.544.678;915.278.843;1.934.175.440;1.675.468.002;159.369.237;8.304.930;3.989;581
CAIXA ECONÔMICA FEDERAL;51626;b1;S1;C;1;BRASILIA;DF;03/2023;1.649.226.956;1.036.897.468;1.562.591.205;1.375.291.459;86.635.751;1.839.232;3.374;883
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;03/2023;1.559.799.995;642.274.084;1.400.663.963;1.177.935.861;159.136.032;4.265.439;2.899;1.245
SANTANDER;30379;b1;S1;C;2;SAO PAULO;SP;03/2023;1.077.762.285;499.112.712;992.445.484;800.331.587;85.316.801;2.154.433;2.591;1.569
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;C;1;RIO DE JANEIRO;RJ;03/2023;688.003.797;271.961.150;555.969.719;144.659.933;132.034.078;3.962.687;5;0
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;03/2023;460.075.471;113.898.379;413.765.705;302.553.709;46.309.766;2.133.223;70;0
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;03/2023;250.042.046;106.472.563;226.143.087;185.440.588;23.898.959;575.684;132;4
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;S3;C;2;PORTO ALEGRE;RS;03/2023;167.127.310;22.751.766;163.490.394;150.628.288;3.636.916;73.282;6;0
CITIBANK;30403;b1;S2;C;2;SAO PAULO;SP;03/2023;160.367.420;28.293.321;148.014.610;91.748.739;12.352.810;432.764;57;8
XP;52120;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2023;137.653.505;23.164.532;128.117.502;91.518.656;9.536.003;21.201;8;0
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;03/2023;134.323.787;71.459.210;121.488.172;90.653.491;12.835.616;282.918;9;19
JP MORGAN CHASE;20107;b1;S3;C;2;SAO PAULO;SP;03/2023;120.511.643;3.148.648;112.050.861;63.262.982;8.460.782;-58.225;9;0
BANRISUL;30173;b1;S2;C;1;PORTO ALEGRE;RS;03/2023;112.569.497;50.087.668;103.096.901;87.964.817;9.472.596;212.973;500;64
BANCO SICOOB;51750;b1;S3;C;2;BRASILIA;DF;03/2023;110.881.810;21.987.468;107.557.690;92.925.218;3.324.120;117.437;7;0
REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1425787;n4;S1;C;2;SAO PAULO;SP;03/2023;108.414.777;0;62.266.130;0;46.148.647;1.001.720;1;0
CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;1027058;n4;;C;2;BARUERI;SP;03/2023;105.783.884;0;94.602.429;6.436.625;11.181.455;440.843;1;0
NUBANK;52058;n1;S3;C;2;SAO PAULO;SP;03/2023;90.868.140;29.998.552;84.653.291;79.033.200;6.214.850;702.841;6;0
BNP PARIBAS;51516;b1;S3;C;2;SAO PAULO;SP;03/2023;72.452.869;13.386.294;68.276.438;28.307.347;4.176.431;-69.517;4;0
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;03/2023;67.706.071;46.081.534;61.844.944;54.091.477;5.861.127;231.041;54;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;S2;I;1;FORTALEZA;CE;03/2023;66.143.765;13.868.485;56.647.463;21.114.718;9.496.301;502.553;296;2
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18236120;n4;S3;C;2;SAO PAULO;SP;03/2023;65.520.340;36.705.783;58.252.655;8.967.583;7.267.686;777.932;1;0
