Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;09/2021;1.973.726.134;767.540.695;1.823.760.888;1.372.140.284;149.965.246;5.949.323;2.899;935
BB;49906;b1;S1;C;1;BRASILIA;DF;09/2021;1.960.241.747;745.401.380;1.822.954.371;1.552.748.886;137.287.375;4.610.051;3.987;719
CAIXA ECONÔMICA FEDERAL;51626;b1;S1;C;1;BRASILIA;DF;09/2021;1.485.073.307;842.332.982;1.408.921.421;1.223.597.395;76.151.885;2.810.005;3.375;897
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;09/2021;1.471.643.155;580.194.074;1.320.648.260;1.067.050.961;150.994.895;6.751.728;3.111;1.445
SANTANDER;30379;b1;S1;C;3;SAO PAULO;SP;09/2021;989.212.960;449.327.369;907.717.039;727.283.216;81.495.921;4.271.260;2.607;1.953
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;I;1;RIO DE JANEIRO;RJ;09/2021;755.679.545;271.051.609;636.611.929;258.334.437;119.067.616;11.254.526;5;0
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;09/2021;395.158.744;95.564.036;357.289.528;263.327.565;37.869.216;1.431.454;41;0
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;09/2021;238.568.560;101.729.739;223.408.361;191.925.641;15.160.199;593.053;120;4
CITIBANK;30403;b1;S2;C;3;SAO PAULO;SP;09/2021;137.495.907;25.476.698;126.769.179;70.921.020;10.726.728;320.767;57;8
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;09/2021;120.563.579;64.997.347;108.334.265;84.832.939;12.229.314;370.134;9;29
JP MORGAN CHASE;20107;b1;S3;C;3;SAO PAULO;SP;09/2021;103.800.133;4.170.751;97.165.174;64.505.878;6.634.959;218.394;9;0
BANRISUL;30173;b1;S2;C;1;PORTO ALEGRE;RS;09/2021;101.292.345;38.701.792;92.544.254;78.760.695;8.748.091;156.602;519;127
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;S3;I;2;PORTO ALEGRE;RS;09/2021;98.147.849;16.479.631;95.643.461;88.753.987;2.504.388;30.296;6;0
XP;52120;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2021;89.669.158;10.547.461;84.998.583;64.300.270;4.670.574;-62.349;6;0
CIELO S.A.;1027058;n4;;I;2;BARUERI;SP;09/2021;88.887.047;0;79.062.934;3.966.185;9.824.113;211.942;1;0
BNP PARIBAS;51516;b1;S3;C;3;SAO PAULO;SP;09/2021;84.562.549;14.777.281;80.066.018;26.756.847;4.496.531;68.504;7;0
BANCO SICOOB;51750;b1;S3;C;2;BRASILIA;DF;09/2021;82.018.496;14.700.756;79.802.058;67.770.620;2.216.438;55.198;7;0
REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1425787;n4;S1;I;2;SAO PAULO;SP;09/2021;69.979.169;0;46.226.399;0;23.752.769;204.236;1;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;S2;I;1;FORTALEZA;CE;09/2021;60.535.639;14.828.044;53.407.986;19.548.103;7.127.653;191.467;296;2
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;09/2021;57.806.684;36.366.650;52.463.842;44.595.643;5.342.842;334.717;50;0
GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;10440482;n4;S1;I;3;SAO PAULO;SP;09/2021;51.028.438;0;48.328.307;2.314.261;2.700.132;86.256;1;0
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;09/2021;48.847.133;21.698.387;44.292.172;34.261.254;4.554.961;151.460;14;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;09/2021;46.020.427;27.522.732;41.343.995;28.651.123;4.676.432;185.956;19;0
CREDIT SUISSE;30771;b1;S3;C;3;SAO PAULO;SP;09/2021;43.834.570;11.235.987;37.642.284;24.968.070;6.192.286;187.997;10;0
NUBANK;52058;n1;S4;C;2;SAO PAULO;SP;09/2021;43.433.479;9.307.269;39.531.768;36.453.215;3.901.711;229.926;6;0
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;09/2021;42.276.880;3.196.420;39.908.777;8.551.609;2.368.103;3.817;5;0
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18236120;n4;;I;2;SAO PAULO;SP;09/2021;40.208.625;20.783.616;36.937.682;9.592.651;3.270.944;-41.676;1;0
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;09/2021;38.693.646;1.021.615;35.051.261;17.427.612;3.642.384;158.367;3;0
BMG;30290;b1;S3;C;2;SAO PAULO;SP;09/2021;33.947.369;15.050.030;30.024.779;25.852.536;3.922.590;42.387;37;0
BANESTES;30159;b1;S3;C;1;VITORIA;ES;09/2021;33.766.231;6.110.911;31.928.467;30.685.679;1.837.763;60.009;108;50
INTER;51884;b1;S3;C;2;BELO HORIZONTE;MG;09/2021;33.357.083;14.485.629;24.991.805;21.040.753;8.365.278;14.333;21;0
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;09/2021;31.034.469;0;29.861.144;2.257.828;1.173.325;-92.564;1;0
BRB;31976;b1;S3;C;1;BRASILIA;DF;09/2021;28.029.302;19.649.224;25.745.548;23.082.818;2.283.754;191.553;128;24
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;09/2021;27.501.192;63.029;25.256.482;9.105.407;2.244.710;33.152;4;0
BANCO MUFG BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;09/2021;27.369.887;2.637.119;26.051.738;5.993.375;1.318.149;6.480;2;0
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;09/2021;26.617.067;22.285.106;23.836.692;19.252.316;2.780.375;39.124;2;0
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;09/2021;26.251.091;0;22.018.051;11.543.119;4.233.040;2.303;4;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;09/2021;24.214.388;9.375.029;21.356.780;7.902.567;2.857.608;121.787;119;0
PAGSEGURO INTERNET S.A.;8561701;n4;;I;2;SAO PAULO;SP;09/2021;23.032.326;372.048;14.412.917;593.061;8.619.409;294.222;1;0
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;09/2021;21.279.046;1.907.975;19.711.044;4.863.452;1.568.002;10.500;4;0
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;09/2021;20.832.842;12.808.919;18.216.965;17.201.047;2.615.878;35.875;44;3
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;09/2021;20.341.343;11.114.648;18.061.672;16.450.558;2.279.671;4.441;6;0
C6 BANK;52072;b1;S4;C;2;SAO PAULO;SP;09/2021;19.690.341;11.360.804;17.632.072;13.964.416;2.058.269;-144.273;6;1
BANCO HSBC S.A.;53518684;b1;S4;I;3;SAO PAULO;SP;09/2021;17.907.853;1.998.717;16.866.188;5.109.707;1.041.665;-11.869;2;0
CCB;32119;b1;S3;C;3;SAO PAULO;SP;09/2021;17.881.989;9.748.950;16.765.754;13.874.634;1.116.235;16.779;14;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;09/2021;16.416.052;13.229.456;13.127.609;11.890.389;3.288.443;55.593;4;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;09/2021;15.590.309;1.991.038;13.968.148;5.735.249;1.622.161;33.208;2;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;09/2021;14.781.341;4.190.144;14.010.088;11.750.453;771.253;2.812;4;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;09/2021;14.776.186;14.185.575;12.580.275;11.942.107;2.195.911;52.795;4;0
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;09/2021;14.536.021;0;4.937.498;766.832;9.598.523;80.438;2;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S3;I;1;BELEM;PA;09/2021;13.226.704;8.005.843;11.594.494;11.172.887;1.632.211;71.754;141;34
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;09/2021;13.199.038;12.131.014;10.154.966;1.513.299;3.044.072;62.776;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;09/2021;13.146.674;11.988.806;11.478.042;10.988.581;1.668.632;70.461;2;0
BOCOM;52003;b1;S3;C;3;SALVADOR;BA;09/2021;12.660.345;7.222.290;11.844.744;10.682.558;815.601;42.928;8;0
PORTO SEGURO;51444;n1;S3;C;2;SAO PAULO;SP;09/2021;12.233.717;12.192.172;11.081.681;2.869.506;1.152.036;39.373;4;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;09/2021;12.088.208;8.113.957;10.929.848;9.371.546;1.158.361;40.143;51;226
SCOTIABANK;52230;b1;S4;C;3;SAO PAULO;SP;09/2021;11.915.342;1.950.002;10.683.765;4.411.172;1.231.577;24.619;4;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;09/2021;11.389.305;3.917.850;10.213.990;9.068.318;1.175.315;-10.829;2;0
BANCO MIZUHO DO BRASIL S.A.;61088183;b1;S4;I;3;SAO PAULO;SP;09/2021;11.073.974;1.966.065;10.277.781;7.742.476;796.192;18.451;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;09/2021;10.985.451;2.817.492;2.351.335;2.212.981;8.634.115;54.225;63;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;;I;2;OSASCO;SP;09/2021;10.706.913;0;10.315.881;3.266.227;391.032;57.873;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;09/2021;10.645.051;189.477;9.981.240;170.445;663.811;13.414;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;09/2021;10.437.587;2.239;10.148.885;427.715;288.702;4.181;0;0
BANCO GM S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;09/2021;10.100.299;7.171.557;7.304.278;5.713.808;2.796.022;88.977;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2021;10.087.018;0;9.496.144;0;590.874;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;09/2021;9.639.741;201.221;9.061.026;1.711.257;578.714;6.629;0;0
BANCO JOHN DEERE S.A.;91884981;b1;S3;I;3;INDAIATUBA;SP;09/2021;9.625.722;8.472.081;7.935.679;7.767.950;1.690.043;24.853;2;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;09/2021;9.344.443;6.118.689;8.417.254;7.888.034;927.189;50.585;20;0
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;09/2021;9.158.899;5.876.626;7.799.377;7.501.560;1.359.522;15.529;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;09/2021;9.101.917;4.016.747;7.190.699;6.474.563;1.911.218;65.122;0;119
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;09/2021;9.047.318;3.183.778;7.125.120;6.115.459;1.922.199;58.317;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;09/2021;8.959.692;6.213.408;7.010.045;6.480.099;1.949.647;63.457;0;109
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;09/2021;8.481.239;5.876.438;6.359.429;5.505.616;2.121.810;90.682;2;0
MASTER;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2021;8.384.965;4.487.342;7.870.166;7.341.558;514.799;1.173;6;2
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S3;I;3;SAO PAULO;SP;09/2021;8.368.742;6.492.804;7.130.298;6.270.123;1.238.444;55.593;2;0
ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.;20520298;n4;S3;I;2;BELO HORIZONTE;MG;09/2021;8.350.944;0;8.189.256;0;161.688;19.775;1;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;09/2021;8.253.262;7.811.144;7.037.150;6.327.352;1.216.112;28.624;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;09/2021;8.246.461;878.992;7.933.979;412;312.482;3.949;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;09/2021;7.917.166;0;7.552.342;0;364.825;0;0;0
AGIBANK;51956;b1;S4;C;2;CAMPINAS;SP;09/2021;7.900.874;5.470.317;7.104.717;6.613.818;796.156;-42.351;4;0
PICPAY SERVICOS S.A.;22896431;n4;S3;I;2;SAO PAULO;SP;09/2021;7.895.772;0;7.506.425;4.886.945;389.347;-270.475;1;0
BANCOSEGURO S.A.;10264663;b1;;I;2;SAO PAULO;SP;09/2021;7.841.468;66.743;7.382.946;7.232.304;458.522;6.681;2;0
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;09/2021;7.739.387;7.452.392;6.428.568;6.292.806;1.310.818;46.372;2;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;09/2021;7.364.852;3.198.479;6.807.909;6.302.220;556.943;21.801;65;9
GRUPO BONSUCESSO - BS2;52034;b1;S3;C;2;BELO HORIZONTE;MG;09/2021;7.036.031;723.624;6.455.026;5.576.445;581.004;-1.219;6;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2021;6.932.385;3.851.957;6.038.153;4.519.801;894.232;22.932;0;34
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;09/2021;6.707.548;2.117.041;680.270;185.191;6.027.278;83.638;4;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2021;6.644.544;912.708;5.299.283;4.222.838;1.345.261;75.345;9;0
VOITER;50531;b1;S4;C;2;SAO PAULO;SP;09/2021;6.432.706;634.298;5.986.061;5.556.346;446.645;-29.185;8;0
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;09/2021;6.342.214;4.806.278;5.769.199;4.553.197;573.015;10.093;6;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;09/2021;6.218.136;4.428.152;5.048.933;2.139.924;1.169.202;29.211;2;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2021;6.207.779;112.316;5.973.643;4.442.054;234.136;1.684;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;09/2021;6.180.190;3.508.717;5.537.497;3.646.256;642.693;23.678;0;112
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;09/2021;6.129.649;6.080.239;5.429.670;5.281.654;699.979;20.346;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2021;6.115.183;4.077.782;5.181.193;2.874.418;933.990;43.938;0;32
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;09/2021;5.794.716;35.460;5.607.863;0;186.853;1.909;0;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;09/2021;5.754.040;756.326;5.181.182;4.664.787;572.858;11.219;6;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;09/2021;5.655.781;5.020.985;4.654.057;4.513.921;1.001.724;37.206;3;0
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;09/2021;5.642.925;4.541.199;5.008.984;4.761.379;633.941;17.329;12;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2021;5.437.325;3.560.394;4.899.258;3.222.214;538.066;33.883;0;96
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2021;5.371.102;3.688.704;4.742.307;3.267.124;628.795;28.703;0;77
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;09/2021;5.189.276;501.603;4.687.957;413.751;501.319;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;09/2021;5.066.760;3.432.584;4.454.970;3.894.218;611.790;44.732;0;91
BANCO DIGIMAIS S.A.;92874270;b1;S4;I;3;SAO PAULO;SP;09/2021;4.992.104;2.323.504;4.647.731;3.750.268;344.373;20.192;4;4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;09/2021;4.795.114;2.447.669;4.368.364;3.369.273;426.750;22.103;0;33
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;09/2021;4.667.884;2.270.774;3.956.506;3.705.538;711.378;31.905;0;38
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;09/2021;4.565.366;3.986.100;3.515.974;3.280.417;1.049.391;54.037;4;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2021;4.532.977;106.316;4.296.808;211.837;236.169;3.197;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;09/2021;4.453.572;2.595.667;3.749.547;3.640.687;704.025;42.760;0;41
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;09/2021;4.417.446;0;4.073.770;0;343.676;0;0;0
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;09/2021;4.410.448;2.606.212;3.784.806;2.837.361;625.642;8.891;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;09/2021;4.233.875;2.843.184;3.805.218;2.564.274;428.658;23.583;0;57
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;09/2021;4.181.995;2.583.727;3.663.728;3.161.184;518.266;22.038;0;44
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;09/2021;4.121.579;3.750.204;3.405.477;783.230;716.102;29.870;2;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;09/2021;4.116.553;2.184.347;3.534.418;3.409.654;582.135;24.048;0;38
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;09/2021;4.109.133;2.910.400;3.610.468;2.797.998;498.665;29.194;0;36
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;09/2021;4.051.692;3.260.068;3.546.919;2.272.046;504.773;37.552;0;42
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;09/2021;4.047.907;2.845.076;3.372.487;2.842.530;675.419;4.617;2;0
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;09/2021;4.039.209;2.628.179;3.470.676;2.191.131;568.533;21.119;0;47
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;09/2021;3.997.550;1.898.595;3.057.108;2.940.567;940.442;29.837;0;46
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;09/2021;3.728.908;2.403.949;3.067.000;1.598.971;661.908;42.120;0;29
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;09/2021;3.697.040;2.437.611;3.043.825;2.196.369;653.216;40.451;0;40
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;09/2021;3.666.068;2.482.780;3.084.092;2.074.242;581.975;48.657;0;51
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;09/2021;3.534.424;2.723.435;2.793.607;2.090.058;740.817;44.344;0;19
BANCO RODOBENS S.A.;33603457;b1;S4;I;2;SAO PAULO;SP;09/2021;3.491.284;2.327.348;2.861.893;2.698.231;629.390;31.750;2;0
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;09/2021;3.405.025;807.359;2.989.336;1.843.829;415.689;14.271;12;1
BANCO DIGIO S.A.;27098060;b2;S4;I;3;BARUERI;SP;09/2021;3.397.526;2.213.108;2.853.003;1.213.382;544.523;-15.457;2;0
COOPERATIVA CENTRAL DE CRÉDITO UNICRED CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2021;3.382.178;0;3.238.176;0;144.002;1.353;0;0
GENIAL;51839;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2021;3.357.472;694.222;3.162.425;2.294.643;195.047;9.179;10;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;S4;I;3;SAO PAULO;SP;09/2021;3.353.749;1.734.811;2.926.839;2.843.419;426.909;4.910;2;1
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;09/2021;3.350.500;163.568;3.176.544;0;173.955;1.326;0;0
