Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;IRRBB;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;;
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;1;C;2;SAO PAULO;SP;06/2025;11.286.182;1.600.507;12.886.689;1.348.609;14.235.298;78.927.426;259.442;0;510.739;30.370;111.694;17.399;929.644;9.105.720;55.259;89.018.048;175.886.131;12,68%;14,48%;15,99%;2.225.451;798.299;7,33%;6,50%
XP - PRUDENCIAL;1000082475;b1;S2;1;C;2;RIO DE JANEIRO;RJ;06/2025;8.941.579;1.915.187;10.856.766;831.210;11.687.977;53.905.666;83.512;0;3.504.673;190.852;5.049.896;7.844.251;16.673.184;15.068.534;0;85.647.384;251.368.550;10,44%;12,68%;13,65%;2.141.185;297.473;4,32%;48,42%
CITIBANK - PRUDENCIAL;1000080192;b1;S2;1;C;3;SAO PAULO;SP;06/2025;13.323.549;0;13.323.549;0;13.323.549;52.110.980;547.823;0;18.265.793;166.535;2.993.012;555.101;22.528.264;9.991.349;0;84.630.593;179.867.090;15,74%;15,74%;15,74%;2.115.765;624.477;7,41%;2,05%
BANRISUL - PRUDENCIAL;1000080154;b1;S2;1;C;1;PORTO ALEGRE;RS;06/2025;9.639.764;0;9.639.764;2.119.663;11.759.426;60.417.901;1.042.909;0;6.761;0;6.684;0;1.056.354;10.117.018;1.117.867;72.709.140;138.042.621;13,26%;13,26%;16,17%;1.817.729;538.997;6,98%;11,70%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;1;C;2;SAO PAULO;SP;06/2025;7.643.058;1.355.890;8.998.948;0;8.998.948;55.545.530;196.853;1.877;650.722;18.492;386.286;709.723;1.963.953;7.109.844;0;64.619.326;91.417.189;11,83%;13,93%;13,93%;1.615.483;52.051;9,84%;18,33%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;1;I;3;SAO PAULO;SP;06/2025;5.753.123;1.884.035;7.637.158;0;7.637.158;40.169.973;491.854;314.441;3.512.283;0;2.105.014;0;6.423.593;6.553.365;0;53.146.932;71.594.351;10,82%;14,37%;14,37%;1.328.673;379.243;10,67%;1,03%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;1;C;3;SAO PAULO;SP;06/2025;6.259.733;1.606.155;7.865.887;1.308.331;9.174.219;45.660.308;226.434;650.897;1.971.511;3;882.871;249.814;3.981.531;3.402.820;0;53.044.659;72.255.300;11,80%;14,83%;17,30%;1.326.116;153.481;10,89%;0,49%
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;1;C;2;SAO PAULO;SP;06/2025;4.710.575;538.068;5.248.643;1.951.256;7.199.900;46.560.680;68.727;15.644;183.396;0;142.060;24.700;434.527;4.739.478;1.007.838;52.742.523;128.181.542;8,93%;9,95%;13,65%;1.318.563;159.359;4,09%;14,39%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;1;C;3;SAO PAULO;SP;06/2025;12.476.875;0;12.476.875;0;12.476.875;10.442.396;2.288.320;130;19.358.073;882.490;3.103.880;6.387.085;32.019.976;8.514.768;0;50.977.141;71.145.948;24,48%;24,48%;24,48%;1.274.429;314.709;17,54%;1,02%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;1;I;1;BELEM;PA;06/2025;7.117.547;0;7.117.547;0;7.117.547;44.038.037;5.363;0;1.019;3.129;22.109;0;31.620;6.758.684;0;50.828.340;73.432.876;14,00%;14,00%;14,00%;1.270.709;256.281;9,69%;1,73%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;1;C;3;SAO PAULO;SP;06/2025;5.094.268;0;5.094.268;729.128;5.823.396;42.717.914;0;0;0;0;98.373;0;98.373;2.687.943;0;45.504.230;56.921.909;11,20%;11,20%;12,80%;1.137.606;460.060;8,95%;0,09%
BRB - PRUDENCIAL;1000080288;b1;S3;1;C;1;BRASILIA;DF;06/2025;3.561.098;603.515;4.164.613;1.975.142;6.139.755;41.542.121;20.679;0;0;0;0;0;20.679;2.558.401;2.207;44.123.408;78.846.424;8,07%;9,44%;13,91%;1.103.085;636.389;5,28%;11,47%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;1;C;2;RIO DE JANEIRO;RJ;06/2025;18.074.435;0;18.074.435;0;18.074.435;1.255.906;0;0;3;39.783.451;0;0;39.783.455;92.469;0;41.131.829;28.805.283;43,94%;43,94%;43,94%;1.028.296;0;62,75%;1,88%
INTER - PRUDENCIAL;1000080996;b1;S3;1;C;2;BELO HORIZONTE;MG;06/2025;5.521.911;0;5.521.911;512.654;6.034.565;31.463.151;74.512;10.896;381.580;4.172;0;635.133;1.106.293;5.547.874;356.090;38.473.408;99.503.595;14,35%;14,35%;15,69%;961.835;771.195;5,55%;9,21%
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S2;1;C;2;PORTO ALEGRE;RS;06/2025;4.942.948;2.192.742;7.135.691;64.306;7.199.997;31.736.177;397.922;0;58.088;0;204.803;0;660.813;3.340.253;1.234.629;36.971.872;212.047.111;13,37%;19,30%;19,47%;924.297;50.478;3,37%;1,51%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;1;C;3;SAO PAULO;SP;06/2025;3.455.207;1.147.258;4.602.465;1.069.814;5.672.278;22.439.973;657.444;6.514;6.289.581;61.510;2.587.133;24.487;9.626.669;3.358.769;0;35.425.411;49.729.072;9,75%;12,99%;16,01%;885.635;262.800;9,26%;1,61%
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;3;C;3;OSASCO;SP;06/2025;3.938.918;0;3.938.918;273.385;4.212.303;17.501.408;149.805;0;0;0;11.197;0;161.002;7.010.810;10.388.990;35.062.209;NA;11,23%;11,23%;12,01%;876.555;20.661;NA%;NA%
BANCO SICOOB - PRUDENCIAL;1000080879;b1;S2;1;C;2;BRASILIA;DF;06/2025;5.417.076;607.170;6.024.247;0;6.024.247;26.388.880;248.228;0;22.193;0;0;0;270.421;4.449.431;1.511.204;32.619.936;189.918.779;16,61%;18,47%;18,47%;815.498;186.056;3,17%;11,22%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;1;C;3;SAO PAULO;SP;06/2025;6.592.138;0;6.592.138;0;6.592.138;6.353.504;487.095;126.296;17.028.838;0;1.234.447;474.308;19.350.984;3.368.125;0;29.072.614;51.957.924;22,67%;22,67%;22,67%;726.815;173.696;12,69%;1,72%
BMG - PRUDENCIAL;1000080178;b1;S3;1;C;2;SAO PAULO;SP;06/2025;2.627.649;111.477;2.739.127;945.662;3.684.789;25.765.656;4.822;0;177.836;984;14.776;0;198.417;2.990.987;0;28.955.060;47.314.320;9,07%;9,46%;12,73%;723.877;219.541;5,79%;27,16%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;1;C;3;SAO PAULO;SP;06/2025;6.311.248;0;6.311.248;0;6.311.248;7.599.165;452.809;566.890;7.336.770;4.793.309;2.273.708;1.519.420;16.942.906;3.379.994;0;27.922.064;24.825.210;22,60%;22,60%;22,60%;698.052;74.990;25,42%;0,91%
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;3;C;2;SAO PAULO;SP;06/2025;7.876.266;0;7.876.266;0;7.876.266;5.404.080;59.668;0;0;0;197.883;0;257.551;9.601.364;11.563.582;26.826.577;0;29,36%;29,36%;29,36%;1.341.329;17.727;NI%;NA%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;1;C;1;PORTO ALEGRE;RS;06/2025;5.217.829;0;5.217.829;0;5.217.829;21.868.754;2.978.837;0;46.112;0;1.187;0;3.026.136;1.402.578;0;26.297.468;30.289.535;19,84%;19,84%;19,84%;657.437;349.557;17,23%;0,76%
CIELO IP - PRUDENCIAL;1000084710;n4;;2;C;2;BARUERI;SP;06/2025;NA;NA;NA;NA;3.221.419;4.168.407;1.270;NA;NA;NA;NA;NA;1.270;0;18.390.708;22.560.385;NA;NA%;NA%;14,28%;NA;NA;NA%;NA%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;1;I;3;CURITIBA;PR;06/2025;2.923.554;0;2.923.554;859.724;3.783.279;20.308.763;591.897;0;0;0;74.213;0;666.109;1.374.127;0;22.348.999;26.968.775;13,08%;13,08%;16,93%;558.725;290.518;10,84%;0,07%
AGIBANK - PRUDENCIAL;1000083694;b1;S3;1;C;2;CAMPINAS;SP;06/2025;2.940.787;0;2.940.787;363.367;3.304.154;19.874.604;48;0;62.350;0;56.933;0;119.331;1.995.332;0;21.989.267;39.666.628;13,37%;13,37%;15,03%;549.732;56.188;7,41%;43,37%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;1;C;2;SAO PAULO;SP;06/2025;1.604.121;295.917;1.900.039;619.809;2.519.847;19.135.048;62.074;0;127;0;32.121;0;94.322;1.937.397;0;21.166.767;NA;7,58%;8,98%;11,90%;529.169;51.785;NA%;7,16%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;1;C;2;SAO PAULO;SP;06/2025;1.604.948;621.940;2.226.888;902.037;3.128.925;18.487.971;48.732;0;169.364;0;41.393;0;259.488;2.026.401;0;20.773.860;33.073.450;7,73%;10,72%;15,06%;519.347;61.973;6,73%;6,29%
STONE IP - PRUDENCIAL;1000084686;n1;S4;3;C;3;SAO PAULO;SP;06/2025;2.803.866;492.096;3.295.962;0;3.295.962;4.952.459;73.659;0;0;0;103.615;0;177.274;1.406.160;11.775.361;18.311.254;NA;15,31%;18,00%;18,00%;457.781;13.275;NA%;NA%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;1;I;2;SAO PAULO;SP;06/2025;2.771.281;0;2.771.281;0;2.771.281;15.858.337;23.610;13.577;0;0;0;0;37.187;2.229.074;3.714;18.128.312;25.334.020;15,29%;15,29%;15,29%;906.416;141.856;10,94%;5,48%
UBS (BRASIL) - PRUDENCIAL;1000080219;b1;S3;1;C;3;SAO PAULO;SP;06/2025;6.247.875;0;6.247.875;0;6.247.875;4.926.215;176.861;0;3.041.591;605.035;1.287.042;1.533.502;6.644.032;5.983.919;0;17.554.166;28.698.346;35,59%;35,59%;35,59%;438.854;6.655;21,77%;0,99%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;1;I;3;SAO PAULO;SP;06/2025;2.885.739;0;2.885.739;0;2.885.739;9.424.335;421.166;12;5.288.657;0;979.814;0;6.689.649;1.435.228;0;17.549.212;16.949.584;16,44%;16,44%;16,44%;438.730;33.032;17,03%;0,87%
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;1;C;3;SAO PAULO;SP;06/2025;3.156.187;0;3.156.187;0;3.156.187;16.653.477;0;0;0;0;18.693;0;18.693;837.736;0;17.509.906;24.373.300;18,03%;18,03%;18,03%;437.748;126.311;12,95%;0,22%
BANK OF CHINA (BRASIL) - PRUDENCIAL;1000080295;b1;S3;1;C;3;SAO PAULO;SP;06/2025;1.989.233;927.707;2.916.940;0;2.916.940;15.915.722;292.031;0;65.453;679;913;0;359.076;1.192.752;0;17.467.551;24.714.645;11,39%;16,70%;16,70%;436.689;69.049;11,80%;0,88%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;1;C;3;SAO BERNARDO DO CAMPO;SP;06/2025;2.671.402;0;2.671.402;0;2.671.402;16.506.885;0;0;0;0;0;0;0;769.081;0;17.275.966;19.601.827;15,46%;15,46%;15,46%;431.899;128.301;13,63%;0,44%
VOLVO - PRUDENCIAL;1000080769;b2;S3;1;C;3;CURITIBA;PR;06/2025;3.789.236;0;3.789.236;0;3.789.236;15.730.781;0;0;0;0;0;0;0;786.483;0;16.517.264;17.492.502;22,94%;22,94%;22,94%;412.932;148.860;21,66%;14,60%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;1;C;2;BELO HORIZONTE;MG;06/2025;2.100.075;199.611;2.299.686;407.742;2.707.429;13.890.007;2.358;127;2.618;1.500;0;16.397;23.000;1.941.588;0;15.854.595;32.090.756;13,25%;14,50%;17,08%;396.365;280.644;7,17%;31,73%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;1;C;3;SAO PAULO;SP;06/2025;4.565.998;0;4.565.998;0;4.565.998;3.226.345;64.977;6;5.095.526;545.213;2.182.061;860.221;8.748.004;3.403.088;0;15.377.437;25.287.507;29,69%;29,69%;29,69%;384.436;324.327;18,06%;0,45%
BOCOM - PRUDENCIAL;1000084624;b1;S3;1;C;3;SALVADOR;BA;06/2025;1.457.782;211.905;1.669.687;724.068;2.393.755;13.037.316;469.826;4.398;88.863;0;177.302;0;740.388;1.202.171;0;14.979.875;28.584.280;9,73%;11,15%;15,98%;374.497;46.215;5,84%;0,48%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;1;I;1;BELEM;PA;06/2025;2.045.983;0;2.045.983;0;2.045.983;12.194.666;14.713;0;12.247;0;17;0;26.977;2.503.729;0;14.725.372;18.782.307;13,89%;13,89%;13,89%;368.134;292.671;10,89%;6,11%
PICPAY - PRUDENCIAL;1000088022;b1;S3;3;C;2;SAO PAULO;SP;06/2025;1.609.073;0;1.609.073;0;1.609.073;11.076.890;4.176;0;3;0;12.274;0;16.453;1.663.524;1.782.471;14.539.338;0;11,07%;11,07%;11,07%;363.483;31.033;NI%;NA%
BANESTES - PRUDENCIAL;1000080147;b1;S3;1;C;1;VITORIA;ES;06/2025;2.023.026;0;2.023.026;0;2.023.026;12.375.861;1.163;0;0;0;0;0;1.163;2.067.647;496;14.445.168;29.605.234;14,00%;14,00%;14,00%;361.129;48.038;6,83%;24,89%
SCANIA - PRUDENCIAL;1000080776;b2;S3;1;C;3;SAO BERNARDO DO CAMPO;SP;06/2025;1.714.734;0;1.714.734;0;1.714.734;13.451.063;0;0;0;0;0;0;0;723.493;0;14.174.556;16.046.138;12,10%;12,10%;12,10%;354.364;54.669;10,69%;0,56%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;1;C;3;SAO PAULO;SP;06/2025;2.769.147;0;2.769.147;0;2.769.147;11.531.190;89.837;0;19.979;0;903.401;0;1.013.218;994.354;0;13.538.762;22.852.604;20,45%;20,45%;20,45%;338.469;44.672;12,12%;0,43%
PINE - PRUDENCIAL;1000080374;b1;S3;1;C;2;SAO PAULO;SP;06/2025;1.250.914;105.922;1.356.836;525.038;1.881.874;11.196.805;33.169;6;187.428;438;38.502;425.796;685.338;1.478.694;0;13.360.837;30.278.579;9,36%;10,16%;14,09%;334.021;20.627;4,48%;15,23%
HONDA - PRUDENCIAL;1000080611;b2;S4;1;C;3;SAO PAULO;SP;06/2025;3.445.589;0;3.445.589;0;3.445.589;10.566.205;0;0;0;0;659.744;0;659.744;1.826.000;0;13.051.949;16.765.097;26,40%;26,40%;26,40%;652.597;166.169;20,55%;0,25%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;1;I;3;PORTO ALEGRE;RS;06/2025;1.324.661;0;1.324.661;445.897;1.770.558;11.571.563;34.994;0;0;0;8.088;0;43.082;781.230;0;12.395.874;14.400.563;10,69%;10,69%;14,28%;309.897;4.831;9,20%;3,28%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;1;C;2;SAO PAULO;SP;06/2025;6.810.014;0;6.810.014;0;6.810.014;7.663.948;7.728;131;2.104;116;0;87;10.165;4.443.148;1.018;12.118.279;9.630.999;56,20%;56,20%;56,20%;605.914;62.320;70,71%;0,72%
GM - PRUDENCIAL;1000080848;b2;S3;1;C;3;SAO PAULO;SP;06/2025;2.702.609;0;2.702.609;0;2.702.609;11.069.613;0;0;0;0;0;0;0;898.658;0;11.968.271;15.961.183;22,58%;22,58%;22,58%;299.207;224.784;16,93%;0,91%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;1;I;2;BEBEDOURO;SP;06/2025;3.230.207;0;3.230.207;0;3.230.207;10.093.110;0;0;0;0;0;0;0;1.020.276;0;11.113.386;16.941.302;29,07%;29,07%;29,07%;277.835;106.273;19,07%;3,36%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;1;I;2;BLUMENAU;SC;06/2025;3.251.503;0;3.251.503;0;3.251.503;9.816.549;0;0;0;0;0;0;0;1.112.889;0;10.929.438;16.587.738;29,75%;29,75%;29,75%;273.236;168.395;19,60%;1,41%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;1;I;2;LUCAS DO RIO VERDE;MT;06/2025;1.797.474;0;1.797.474;31.740;1.829.214;9.965.093;170.219;0;0;0;6.852;0;177.071;381.692;0;10.523.856;14.047.615;17,08%;17,08%;17,38%;263.096;93.954;12,80%;6,26%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S3;1;I;2;SERTAOZINHO;SP;06/2025;1.712.772;0;1.712.772;0;1.712.772;9.476.910;0;0;0;0;0;0;0;696.128;0;10.173.038;13.756.017;16,84%;16,84%;16,84%;254.326;56.937;12,45%;5,82%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;1;C;3;SAO PAULO;SP;06/2025;1.330.683;0;1.330.683;0;1.330.683;8.662.243;0;0;0;0;21.593;0;21.593;707.225;0;9.391.061;14.382.815;14,17%;14,17%;14,17%;234.777;23.156;9,25%;4,20%
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;1;I;2;LINHARES;ES;06/2025;NA;NA;NA;NA;2.171.456;8.447.749;NA;NA;NA;NA;NA;NA;0;277.238;0;8.724.987;NA;NA%;NA%;24,89%;NA;NA;NA%;3,36%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S3;1;I;2;MARINGA;PR;06/2025;1.336.137;0;1.336.137;101.862;1.437.999;8.155.134;5.659;0;0;0;0;0;5.659;520.035;0;8.680.828;14.398.340;15,39%;15,39%;16,57%;217.021;31.112;9,28%;24,17%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;1;I;1;BELO HORIZONTE;MG;06/2025;2.046.102;0;2.046.102;0;2.046.102;7.884.179;12.288;0;0;0;77.805;0;90.093;666.017;0;8.640.289;14.165.198;23,68%;23,68%;23,68%;216.007;107.280;14,44%;0,85%
BCO INBURSA S.A. - PRUDENCIAL;1000081335;b1;S4;1;I;3;SAO PAULO;SP;06/2025;1.344.984;0;1.344.984;0;1.344.984;8.386.217;121;0;0;0;0;0;121;174.317;0;8.560.655;11.294.670;15,71%;15,71%;15,71%;214.016;37.998;11,91%;0,07%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;1;I;2;PALOTINA;PR;06/2025;1.168.353;0;1.168.353;127.727;1.296.080;8.172.994;0;37.495;0;0;0;0;37.495;284.723;0;8.495.212;13.561.339;13,75%;13,75%;15,26%;212.380;2.095;8,62%;8,12%
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;1;I;3;SAO PAULO;SP;06/2025;1.364.207;603.235;1.967.443;0;1.967.443;5.850.748;75.294;0;1.110.390;0;323.674;0;1.509.358;1.077.041;0;8.437.148;16.878.142;16,17%;23,32%;23,32%;210.929;35.412;11,66%;1,92%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;1;C;2;SAO PAULO;SP;06/2025;810.274;0;810.274;200.026;1.010.301;7.494.905;16.752;10.241;78.655;0;36.823;0;142.470;572.237;0;8.209.611;22.791.710;9,87%;9,87%;12,31%;205.240;5.807;3,56%;8,48%
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;1;I;3;PONTA GROSSA;PR;06/2025;2.366.749;0;2.366.749;0;2.366.749;7.820.740;0;0;0;0;5.058;0;5.058;276.245;0;8.102.044;8.716.151;29,21%;29,21%;29,21%;202.551;50.928;27,15%;0,02%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;1;C;3;SAO PAULO;SP;06/2025;3.235.681;0;3.235.681;0;3.235.681;3.222.815;26.902;0;2.556.097;0;709.569;0;3.292.568;1.370.647;0;7.886.031;20.083.770;41,03%;41,03%;41,03%;197.151;112.731;16,11%;1,21%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;1;I;2;MEDIANEIRA;PR;06/2025;1.322.505;0;1.322.505;148.010;1.470.516;7.414.008;0;0;0;0;0;0;0;420.660;0;7.834.667;12.519.443;16,88%;16,88%;18,77%;195.867;38.201;10,56%;23,97%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;1;C;3;SAO PAULO;SP;06/2025;2.317.892;0;2.317.892;0;2.317.892;5.386.154;185.802;1.047;472.663;0;310.670;0;970.183;1.130.290;0;7.486.626;12.810.592;30,96%;30,96%;30,96%;187.166;78.495;18,09%;0,19%
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S4;1;I;2;CHAPECO;SC;06/2025;1.218.986;0;1.218.986;0;1.218.986;6.659.252;0;0;0;0;0;0;0;647.706;0;7.306.958;11.011.382;16,68%;16,68%;16,68%;182.674;44.887;11,07%;6,97%
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;1;I;2;CARLOS BARBOSA;RS;06/2025;1.142.183;0;1.142.183;69.574;1.211.757;6.794.378;2.120;0;0;0;0;0;2.120;325.419;0;7.121.917;12.707.614;16,04%;16,04%;17,01%;178.048;52.598;8,99%;9,97%
