Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5);;;;;;;;;;;
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;b3C;S4;;I;2;FLORIANOPOLIS;SC;06/2024;96.823;0;96.823;0;96.823;766.225;0;0;29.410;0;0;29.410;50.825;0;846.460;5.022.232;11,44%;11,44%;11,44%;21.162;1,93%;6,03%
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;;I;2;ITAJAI;SC;06/2024;NA;NA;NA;NA;155.321;793.666;NA;NA;NA;NA;NA;NA;48.937;0;842.604;NA;NA%;NA%;18,43%;NA;NA%;4,16%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;;I;2;MARILIA;SP;06/2024;151.810;0;151.810;0;151.810;799.741;0;0;0;0;0;0;29.421;0;829.162;1.576.757;18,31%;18,31%;18,31%;20.729;9,63%;29,33%
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;;I;2;NATAL;RN;06/2024;186.949;0;186.949;0;186.949;810.242;0;0;0;0;0;0;15.245;0;825.487;1.540.029;22,65%;22,65%;22,65%;20.637;12,14%;9,21%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;;I;2;RAUL SOARES;MG;06/2024;NA;NA;NA;NA;122.586;786.890;NA;NA;NA;NA;NA;NA;38.418;0;825.308;NA;NA%;NA%;14,85%;NA;NA%;27,02%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;;I;2;PORTO ALEGRE;RS;06/2024;313.101;0;313.101;0;313.101;823.535;0;0;0;0;0;0;0;0;823.535;7.884.594;38,02%;38,02%;38,02%;20.588;3,97%;0,37%
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;1;C;2;FARROUPILHA;RS;06/2024;110.611;0;110.611;0;110.611;500.853;0;0;0;0;0;0;315.126;0;815.978;NA;13,56%;13,56%;13,56%;20.399;NA%;19,05%
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;;I;2;LAJINHA;MG;06/2024;NA;NA;NA;NA;141.244;769.979;NA;NA;NA;NA;NA;NA;32.609;0;802.587;NA;NA%;NA%;17,60%;NA;NA%;15,29%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;;I;2;ITAUNA;MG;06/2024;NA;NA;NA;NA;148.596;755.617;NA;NA;NA;NA;NA;NA;30.310;0;785.927;NA;NA%;NA%;18,91%;NA;NA%;3,57%
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;;I;2;FRANCA;SP;06/2024;218.652;0;218.652;0;218.652;682.519;0;0;0;0;0;0;101.326;0;783.844;1.173.342;27,89%;27,89%;27,89%;19.596;18,63%;3,31%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;;I;2;JOINVILLE;SC;06/2024;NA;NA;NA;NA;113.824;731.137;NA;NA;NA;NA;NA;NA;39.526;0;770.663;NA;NA%;NA%;14,77%;NA;NA%;8,87%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;b3S;S5;;I;2;ERECHIM;RS;06/2024;NA;NA;NA;NA;147.162;740.553;NA;NA;NA;NA;NA;NA;26.056;0;766.609;NA;NA%;NA%;19,20%;NA;NA%;10,27%
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;;I;2;PATO BRANCO;PR;06/2024;NA;NA;NA;NA;113.505;720.014;NA;NA;NA;NA;NA;NA;40.971;0;760.984;NA;NA%;NA%;14,92%;NA;NA%;15,52%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;;I;2;CUIABA;MT;06/2024;NA;NA;NA;NA;110.750;726.614;NA;NA;NA;NA;NA;NA;34.285;0;760.898;NA;NA%;NA%;14,56%;NA;NA%;17,09%
BMP SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;1;C;2;SAO PAULO;SP;06/2024;NA;NA;NA;NA;311.093;556.936;NA;NA;NA;NA;NA;NA;95.596;102.272;754.804;NA;NA%;NA%;41,22%;NA;NA%;1,15%
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;1;I;3;PORTO ALEGRE;RS;06/2024;267.954;0;267.954;0;267.954;189.415;54.248;0;0;0;0;54.248;510.285;0;753.948;2.139.857;35,54%;35,54%;35,54%;18.849;12,52%;2,94%
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;;I;2;CAPIVARI;SP;06/2024;NA;NA;NA;NA;123.834;715.731;NA;NA;NA;NA;NA;NA;31.429;0;747.161;NA;NA%;NA%;16,57%;NA;NA%;28,01%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;;I;2;RIO VERDE;GO;06/2024;NA;NA;NA;NA;156.119;719.318;NA;NA;NA;NA;NA;NA;27.616;0;746.934;NA;NA%;NA%;20,90%;NA;NA%;12,28%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;;I;2;UMUARAMA;PR;06/2024;NA;NA;NA;NA;117.154;707.586;NA;NA;NA;NA;NA;NA;39.088;0;746.673;NA;NA%;NA%;15,69%;NA;NA%;16,20%
AME DIGITAL BRASIL IP - PRUDENCIAL;1000086488;n1;S5;3;C;2;SAO PAULO;SP;06/2024;NA;NA;NA;NA;-169.626;467.148;NA;NA;NA;NA;NA;NA;94.622;184.380;746.150;NA;NA%;NA%;-22,73%;NA;NA%;NA%
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;;I;2;ARIQUEMES;RO;06/2024;NA;NA;NA;NA;378.107;698.645;NA;NA;NA;NA;NA;NA;46.588;0;745.234;NA;NA%;NA%;50,74%;NA;NA%;8,19%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;;I;2;TOLEDO;PR;06/2024;NA;NA;NA;NA;137.492;714.923;NA;NA;NA;NA;NA;NA;29.051;0;743.974;NA;NA%;NA%;18,48%;NA;NA%;9,20%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;;I;2;SAO ROQUE DE MINAS;MG;06/2024;NA;NA;NA;NA;123.072;711.236;NA;NA;NA;NA;NA;NA;32.378;0;743.614;NA;NA%;NA%;16,55%;NA;NA%;23,89%
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;;I;2;JI-PARANA;RO;06/2024;NA;NA;NA;NA;175.784;693.926;NA;NA;NA;NA;NA;NA;42.263;0;736.190;NA;NA%;NA%;23,88%;NA;NA%;6,01%
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;;I;3;SAO PAULO;SP;06/2024;89.278;0;89.278;0;89.278;682.976;757;0;0;0;0;757;50.579;0;734.312;721.553;12,16%;12,16%;12,16%;18.358;12,37%;0,05%
COOPERATIVA CENTRAL DE CRÉDITO UNICRED GERAÇÃO LTDA. - UNICRED CENTRAL GERAÇÃO;1634601;b3C;S4;;I;2;PORTO ALEGRE;RS;06/2024;169.431;0;169.431;0;169.431;659.383;0;0;52.938;0;0;52.938;20.093;0;732.414;2.807.605;23,13%;23,13%;23,13%;36.621;6,03%;4,02%
BCO ABN AMRO CLEARING - PRUDENCIAL;1000081579;b1;S4;;C;3;SAO PAULO;SP;06/2024;616.089;0;616.089;0;616.089;352.100;8.292;0;64.761;0;0;73.053;305.764;0;730.917;3.351.428;84,29%;84,29%;84,29%;36.546;18,38%;0,72%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;;I;2;SANTA MARIA;RS;06/2024;NA;NA;NA;NA;97.572;704.075;NA;NA;NA;NA;NA;NA;25.760;0;729.835;NA;NA%;NA%;13,37%;NA;NA%;22,25%
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;;C;3;SAO PAULO;SP;06/2024;410.345;0;410.345;0;410.345;544.852;11.172;0;0;0;0;11.172;162.401;0;718.424;2.544.354;57,12%;57,12%;57,12%;35.921;16,13%;0,47%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S4;;I;2;CURITIBA;PR;06/2024;280.877;0;280.877;0;280.877;706.857;0;0;0;0;0;0;0;0;706.857;5.134.676;39,74%;39,74%;39,74%;17.671;5,47%;1,51%
HUB IP - PRUDENCIAL;1000085348;n4;;;I;2;BARUERI;SP;06/2024;NA;NA;NA;NA;115.325;338.392;0;NA;NA;NA;NA;0;0;352.127;690.519;NA;NA%;NA%;16,70%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;;I;2;MONTES CLAROS;MG;06/2024;NA;NA;NA;NA;143.726;640.906;NA;NA;NA;NA;NA;NA;41.537;0;682.443;NA;NA%;NA%;21,06%;NA;NA%;21,77%
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;1;C;2;CURITIBA;PR;06/2024;120.429;0;120.429;7.153;127.582;611.628;850;0;0;0;8.502;9.351;60.568;18;681.566;1.644.675;17,67%;17,67%;18,72%;17.039;7,32%;2,40%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;;I;2;ITAPIRANGA;SC;06/2024;NA;NA;NA;NA;94.865;662.551;NA;NA;NA;NA;NA;NA;18.647;0;681.199;NA;NA%;NA%;13,93%;NA;NA%;11,77%
DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO - PRUDENCIA;1000087133;n4;;;I;3;SAO PAULO;SP;06/2024;NA;NA;NA;NA;145.586;513.738;0;NA;NA;NA;NA;0;0;167.003;680.742;NA;NA%;NA%;21,39%;NA;NA%;NA%
COBUCCIO SCFI - PRUDENCIAL;1000085173;n1;S4;1;C;2;MONTE BELO;MG;06/2024;123.830;0;123.830;0;123.830;349.778;0;0;0;0;0;0;330.567;0;680.345;NA;18,20%;18,20%;18,20%;34.017;NA%;21,48%
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;;C;2;SAO PAULO;SP;06/2024;47.709;0;47.709;65.777;113.486;621.468;0;0;0;0;0;0;58.390;0;679.858;NA;7,02%;7,02%;16,69%;16.996;NA%;0,32%
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;;I;2;FORTALEZA;CE;06/2024;198.435;0;198.435;0;198.435;665.153;0;0;0;0;0;0;13.296;0;678.449;1.407.707;29,25%;29,25%;29,25%;16.961;14,10%;7,03%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;;I;2;CAMPINA GRANDE;PB;06/2024;NA;NA;NA;NA;193.609;639.376;NA;NA;NA;NA;NA;NA;37.884;0;677.261;NA;NA%;NA%;28,59%;NA;NA%;9,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;;I;2;QUIRINOPOLIS;GO;06/2024;NA;NA;NA;NA;178.085;644.242;NA;NA;NA;NA;NA;NA;31.924;0;676.166;NA;NA%;NA%;26,34%;NA;NA%;7,44%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;;I;2;UBERLANDIA;MG;06/2024;NA;NA;NA;NA;99.931;643.618;NA;NA;NA;NA;NA;NA;31.166;0;674.784;NA;NA%;NA%;14,81%;NA;NA%;9,71%
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;;I;2;SAO TIAGO;MG;06/2024;NA;NA;NA;NA;162.603;635.896;NA;NA;NA;NA;NA;NA;37.731;0;673.626;NA;NA%;NA%;24,14%;NA;NA%;7,44%
GRANITO IP - PRUDENCIAL;1000086189;n4;;;I;2;BARUERI;SP;06/2024;NA;NA;NA;NA;-49.329;241.864;0;NA;NA;NA;NA;0;0;424.057;665.921;NA;NA%;NA%;-7,41%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;;I;2;SANANDUVA;RS;06/2024;NA;NA;NA;NA;99.403;639.927;NA;NA;NA;NA;NA;NA;24.429;0;664.356;NA;NA%;NA%;14,96%;NA;NA%;15,01%
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;;I;3;BARUERI;SP;06/2024;206.664;0;206.664;0;206.664;591.025;3.678;0;0;0;285;3.964;67.097;0;662.086;NA;31,21%;31,21%;31,21%;16.552;NA%;1,41%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;;I;2;PASSOS MAIA;SC;06/2024;NA;NA;NA;NA;96.389;638.621;NA;NA;NA;NA;NA;NA;21.753;0;660.374;NA;NA%;NA%;14,60%;NA;NA%;9,29%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;;I;2;FRUTAL;MG;06/2024;NA;NA;NA;NA;118.331;638.642;NA;NA;NA;NA;NA;NA;21.468;0;660.109;NA;NA%;NA%;17,93%;NA;NA%;8,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;;I;2;FOZ DO IGUACU;PR;06/2024;NA;NA;NA;NA;101.006;626.132;NA;NA;NA;NA;NA;NA;31.911;0;658.042;NA;NA%;NA%;15,35%;NA;NA%;9,13%
COOPERATIVA DE CRÉDITO UNIQUE BR;73647935;b3S;S5;;I;2;CAMPO GRANDE;MS;06/2024;NA;NA;NA;NA;150.777;623.372;NA;NA;NA;NA;NA;NA;31.701;0;655.074;NA;NA%;NA%;23,02%;NA;NA%;10,81%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5979692;b3S;S5;;I;2;FLORIANOPOLIS;SC;06/2024;NA;NA;NA;NA;129.806;619.285;NA;NA;NA;NA;NA;NA;33.072;0;652.357;NA;NA%;NA%;19,90%;NA;NA%;10,90%
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;;C;1;RIO DE JANEIRO;RJ;06/2024;435.691;0;435.691;0;435.691;454.563;0;0;0;0;0;0;181.426;0;635.989;NA;68,51%;68,51%;68,51%;31.799;NA%;0,79%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;1635462;b3S;S5;;I;2;LAJEADO;RS;06/2024;NA;NA;NA;NA;111.513;608.517;NA;NA;NA;NA;NA;NA;23.444;0;631.961;NA;NA%;NA%;17,65%;NA;NA%;6,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;;I;2;MINEIROS;GO;06/2024;NA;NA;NA;NA;310.606;598.573;NA;NA;NA;NA;NA;NA;29.772;0;628.345;NA;NA%;NA%;49,43%;NA;NA%;4,66%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;b3S;S5;;I;2;JI-PARANA;RO;06/2024;NA;NA;NA;NA;96.928;604.345;NA;NA;NA;NA;NA;NA;21.402;0;625.747;NA;NA%;NA%;15,49%;NA;NA%;11,52%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;;I;2;SANTO ANGELO;RS;06/2024;NA;NA;NA;NA;100.599;606.289;NA;NA;NA;NA;NA;NA;18.472;0;624.761;NA;NA%;NA%;16,10%;NA;NA%;9,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;;I;2;NOVA TRENTO;SC;06/2024;NA;NA;NA;NA;157.844;591.449;NA;NA;NA;NA;NA;NA;31.837;0;623.286;NA;NA%;NA%;25,32%;NA;NA%;11,72%
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;;I;2;MURIAE;MG;06/2024;NA;NA;NA;NA;97.505;576.209;NA;NA;NA;NA;NA;NA;40.535;0;616.745;NA;NA%;NA%;15,81%;NA;NA%;18,29%
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;;I;2;SAO BENTO DO SUL;SC;06/2024;NA;NA;NA;NA;88.716;574.480;NA;NA;NA;NA;NA;NA;34.125;0;608.605;NA;NA%;NA%;14,58%;NA;NA%;6,29%
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;;I;2;CASCAVEL;PR;06/2024;NA;NA;NA;NA;202.633;589.741;NA;NA;NA;NA;NA;NA;14.783;0;604.524;NA;NA%;NA%;33,52%;NA;NA%;0,33%
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;;I;2;ADAMANTINA;SP;06/2024;NA;NA;NA;NA;119.501;573.553;NA;NA;NA;NA;NA;NA;30.566;0;604.119;NA;NA%;NA%;19,78%;NA;NA%;18,06%
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;1;I;2;ELDORADO;RS;06/2024;NA;NA;NA;NA;131.563;562.762;NA;NA;NA;NA;NA;NA;36.773;0;599.535;NA;NA%;NA%;21,94%;NA;NA%;0,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;;I;2;FRANCA;SP;06/2024;NA;NA;NA;NA;76.615;582.325;NA;NA;NA;NA;NA;NA;16.304;0;598.629;NA;NA%;NA%;12,80%;NA;NA%;8,08%
FATOR - PRUDENCIAL;1000080350;b1;S4;;C;2;SAO PAULO;SP;06/2024;88.913;0;88.913;0;88.913;339.743;76;0;167.132;64.739;0;231.947;24.472;0;596.162;411.034;14,91%;14,91%;14,91%;14.904;21,63%;20,66%
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;;I;2;SAO LOURENCO D'OESTE;SC;06/2024;NA;NA;NA;NA;135.151;572.449;NA;NA;NA;NA;NA;NA;23.602;0;596.051;NA;NA%;NA%;22,67%;NA;NA%;10,50%
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;33416108;b3C;S4;;I;2;GOIANIA;GO;06/2024;82.050;0;82.050;0;82.050;545.050;0;0;0;0;0;0;50.715;0;595.765;4.823.247;13,77%;13,77%;13,77%;14.894;1,70%;13,74%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;;I;2;PRESIDENTE PRUDENTE;SP;06/2024;NA;NA;NA;NA;85.992;554.447;NA;NA;NA;NA;NA;NA;40.287;0;594.734;NA;NA%;NA%;14,46%;NA;NA%;6,38%
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;;I;2;CARMO DO PARANAIBA;MG;06/2024;NA;NA;NA;NA;169.842;574.831;NA;NA;NA;NA;NA;NA;19.797;0;594.628;NA;NA%;NA%;28,56%;NA;NA%;3,70%
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;;I;2;SAO SEBASTIAO DO PARAISO;MG;06/2024;NA;NA;NA;NA;136.359;568.720;NA;NA;NA;NA;NA;NA;24.125;0;592.845;NA;NA%;NA%;23,00%;NA;NA%;10,37%
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;;I;2;JI-PARANA;RO;06/2024;102.065;0;102.065;0;102.065;425.143;10.280;8.031;100.663;7.139;13.098;139.211;26.170;0;590.524;1.020.642;17,28%;17,28%;17,28%;14.763;10,00%;10,55%
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;;I;2;CARATINGA;MG;06/2024;NA;NA;NA;NA;115.679;558.458;NA;NA;NA;NA;NA;NA;26.809;0;585.267;NA;NA%;NA%;19,77%;NA;NA%;5,76%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;;I;2;CHOPINZINHO;PR;06/2024;NA;NA;NA;NA;133.392;556.553;NA;NA;NA;NA;NA;NA;22.888;0;579.441;NA;NA%;NA%;23,02%;NA;NA%;11,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1760242;b3S;S5;;I;2;BELO HORIZONTE;MG;06/2024;NA;NA;NA;NA;79.785;542.003;NA;NA;NA;NA;NA;NA;34.345;0;576.348;NA;NA%;NA%;13,84%;NA;NA%;24,49%
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;;I;2;TOLEDO;PR;06/2024;NA;NA;NA;NA;93.751;553.400;NA;NA;NA;NA;NA;NA;21.821;0;575.221;NA;NA%;NA%;16,30%;NA;NA%;25,33%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVOS CAMPOS - SICOOB NOVOS CAMPOS;78862083;b3S;S5;;I;2;CAMPOS NOVOS;SC;06/2024;NA;NA;NA;NA;88.586;552.223;NA;NA;NA;NA;NA;NA;17.577;0;569.800;NA;NA%;NA%;15,55%;NA;NA%;18,85%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;;I;2;CHAPECO;SC;06/2024;NA;NA;NA;NA;82.366;551.228;NA;NA;NA;NA;NA;NA;17.794;0;569.023;NA;NA%;NA%;14,47%;NA;NA%;14,95%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;;I;2;MURIAE;MG;06/2024;NA;NA;NA;NA;91.759;542.484;NA;NA;NA;NA;NA;NA;24.918;0;567.402;NA;NA%;NA%;16,17%;NA;NA%;12,79%
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;;I;2;RIO DE JANEIRO;RJ;06/2024;199.266;0;199.266;0;199.266;6.874;0;0;0;505.304;0;505.304;52.331;0;564.509;NA;35,30%;35,30%;35,30%;28.225;NA%;0,04%
WISE BRASIL CC - PRUDENCIAL;1000085647;n2;S4;1;C;3;SAO PAULO;SP;06/2024;140.806;0;140.806;0;140.806;400.278;15;0;0;0;0;15;130.030;33.407;563.730;NA;24,98%;24,98%;24,98%;14.093;NA%;1,63%
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;;I;2;SAO PAULO;SP;06/2024;284.549;0;284.549;0;284.549;448.358;0;0;0;0;0;0;112.403;0;560.761;741.718;50,74%;50,74%;50,74%;14.019;38,36%;0,40%
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;;I;2;SAO GOTARDO;MG;06/2024;NA;NA;NA;NA;148.016;540.685;NA;NA;NA;NA;NA;NA;18.550;0;559.235;NA;NA%;NA%;26,47%;NA;NA%;3,89%
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;b3S;S5;;I;2;FORMIGA;MG;06/2024;NA;NA;NA;NA;72.648;524.146;NA;NA;NA;NA;NA;NA;32.436;0;556.582;NA;NA%;NA%;13,05%;NA;NA%;29,15%
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;;I;2;SAO PAULO;SP;06/2024;64.456;0;64.456;0;64.456;82.879;0;0;173;0;0;173;469.936;0;552.988;NA;11,66%;11,66%;11,66%;13.825;NA%;9,61%
FORTBRASIL IP - PRUDENCIAL;1000085245;n4;;2;C;2;FORTALEZA;CE;06/2024;NA;NA;NA;NA;25.808;414.221;656;NA;NA;NA;NA;656;0;137.469;552.346;NA;NA%;NA%;4,67%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;;I;2;ITAUNA;MG;06/2024;NA;NA;NA;NA;152.533;520.307;NA;NA;NA;NA;NA;NA;30.563;0;550.870;NA;NA%;NA%;27,69%;NA;NA%;7,93%
