Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5);;;;;;;;;;;
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;;I;2;ITAJAI;SC;09/2023;NA;NA;NA;NA;128.221;625.107;NA;NA;NA;NA;NA;NA;42.584;0;667.691;NA;NA%;NA%;19,20%;NA;NA%;4,48%
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;;I;3;BARUERI;SP;09/2023;134.720;0;134.720;0;134.720;581.288;19.669;0;0;0;18;19.686;61.542;0;662.516;NA;20,33%;20,33%;20,33%;16.563;NA%;2,50%
SHPP BRASIL IP - PRUDENCIAL;1000086275;n4;S5;;I;3;SAO PAULO;SP;09/2023;NA;NA;NA;NA;79.828;150.943;0;NA;NA;NA;NA;0;0;510.919;661.862;NA;NA%;NA%;12,06%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;;I;2;JOINVILLE;SC;09/2023;NA;NA;NA;NA;89.450;624.560;NA;NA;NA;NA;NA;NA;33.918;0;658.478;NA;NA%;NA%;13,58%;NA;NA%;10,81%
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;;I;2;PATO BRANCO;PR;09/2023;NA;NA;NA;NA;94.890;622.442;NA;NA;NA;NA;NA;NA;35.899;0;658.341;NA;NA%;NA%;14,41%;NA;NA%;13,37%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;;I;2;CUIABA;MT;09/2023;NA;NA;NA;NA;91.911;615.577;NA;NA;NA;NA;NA;NA;30.686;0;646.263;NA;NA%;NA%;14,22%;NA;NA%;9,28%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;;I;2;UBERLANDIA;MG;09/2023;NA;NA;NA;NA;92.268;616.758;NA;NA;NA;NA;NA;NA;27.279;0;644.037;NA;NA%;NA%;14,33%;NA;NA%;9,40%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;;I;2;MINEIROS;GO;09/2023;NA;NA;NA;NA;297.484;613.250;NA;NA;NA;NA;NA;NA;25.411;0;638.661;NA;NA%;NA%;46,58%;NA;NA%;4,22%
BBC S.A. - PRUDENCIAL;1000084480;b1;S4;1;C;2;SAO PAULO;SP;09/2023;107.162;0;107.162;0;107.162;543.550;0;0;0;0;0;0;89.415;0;632.965;741.497;16,93%;16,93%;16,93%;15.824;14,45%;0,14%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;b3S;S5;;I;2;ERECHIM;RS;09/2023;NA;NA;NA;NA;124.210;609.597;NA;NA;NA;NA;NA;NA;21.479;0;631.076;NA;NA%;NA%;19,68%;NA;NA%;11,61%
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;1;C;2;CURITIBA;PR;09/2023;103.718;0;103.718;7.460;111.178;569.354;0;0;0;0;4.195;4.195;56.724;0;630.273;1.432.041;16,46%;16,46%;17,64%;15.757;7,24%;3,17%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.;14568725;b3C;S4;;I;2;RIO DE JANEIRO;RJ;09/2023;97.057;0;97.057;0;97.057;604.958;43;35;349;31;0;458;24.417;0;629.834;2.668.731;15,41%;15,41%;15,41%;15.746;3,64%;6,69%
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;;C;1;RIO DE JANEIRO;RJ;09/2023;430.004;0;430.004;0;430.004;463.674;0;0;0;0;0;0;162.520;0;626.194;NA;68,67%;68,67%;68,67%;31.310;NA%;0,77%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;;I;2;RIO VERDE;GO;09/2023;NA;NA;NA;NA;138.781;594.882;NA;NA;NA;NA;NA;NA;22.661;0;617.543;NA;NA%;NA%;22,47%;NA;NA%;11,70%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;;I;2;ITAPIRANGA;SC;09/2023;NA;NA;NA;NA;85.126;597.939;NA;NA;NA;NA;NA;NA;16.158;0;614.097;NA;NA%;NA%;13,86%;NA;NA%;13,09%
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;;I;2;ADAMANTINA;SP;09/2023;NA;NA;NA;NA;108.095;578.854;NA;NA;NA;NA;NA;NA;26.767;0;605.621;NA;NA%;NA%;17,85%;NA;NA%;17,82%
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;;I;2;JI-PARANA;RO;09/2023;NA;NA;NA;NA;161.724;567.801;NA;NA;NA;NA;NA;NA;36.669;0;604.469;NA;NA%;NA%;26,75%;NA;NA%;6,28%
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;;I;2;CAPIVARI;SP;09/2023;NA;NA;NA;NA;89.618;575.861;NA;NA;NA;NA;NA;NA;26.988;0;602.849;NA;NA%;NA%;14,87%;NA;NA%;29,59%
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;;I;2;SAO TIAGO;MG;09/2023;NA;NA;NA;NA;137.226;565.472;NA;NA;NA;NA;NA;NA;33.196;0;598.668;NA;NA%;NA%;22,92%;NA;NA%;8,25%
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;;I;2;NAO-ME-TOQUE;RS;09/2023;NA;NA;NA;NA;156.388;582.384;NA;NA;NA;NA;NA;NA;15.388;0;597.772;NA;NA%;NA%;26,16%;NA;NA%;0,78%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;b3S;S5;;I;2;FREDERICO WESTPHALEN;RS;09/2023;NA;NA;NA;NA;91.071;586.168;NA;NA;NA;NA;NA;NA;11.578;0;597.746;NA;NA%;NA%;15,24%;NA;NA%;19,26%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;;I;2;QUIRINOPOLIS;GO;09/2023;NA;NA;NA;NA;155.827;567.565;NA;NA;NA;NA;NA;NA;28.512;0;596.076;NA;NA%;NA%;26,14%;NA;NA%;8,70%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;1635462;b3S;S5;;I;2;LAJEADO;RS;09/2023;NA;NA;NA;NA;95.780;573.861;NA;NA;NA;NA;NA;NA;20.443;0;594.304;NA;NA%;NA%;16,12%;NA;NA%;7,66%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;;I;2;SANANDUVA;RS;09/2023;NA;NA;NA;NA;86.011;571.082;NA;NA;NA;NA;NA;NA;20.853;0;591.934;NA;NA%;NA%;14,53%;NA;NA%;12,53%
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;;I;2;MURIAE;MG;09/2023;NA;NA;NA;NA;86.471;553.282;NA;NA;NA;NA;NA;NA;36.354;0;589.636;NA;NA%;NA%;14,67%;NA;NA%;19,14%
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;;I;2;MONTES CLAROS;MG;09/2023;NA;NA;NA;NA;126.290;548.726;NA;NA;NA;NA;NA;NA;37.564;0;586.290;NA;NA%;NA%;21,54%;NA;NA%;22,08%
FATOR - PRUDENCIAL;1000080350;b1;S4;;C;2;SAO PAULO;SP;09/2023;60.898;0;60.898;0;60.898;304.923;67;0;168.221;75.955;0;244.243;29.294;0;578.460;517.057;10,53%;10,53%;10,53%;14.462;11,78%;17,42%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1760242;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2023;NA;NA;NA;NA;82.848;545.455;NA;NA;NA;NA;NA;NA;31.282;0;576.737;NA;NA%;NA%;14,36%;NA;NA%;23,47%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5979692;b3S;S5;;I;2;FLORIANOPOLIS;SC;09/2023;NA;NA;NA;NA;119.058;547.686;NA;NA;NA;NA;NA;NA;28.964;0;576.650;NA;NA%;NA%;20,65%;NA;NA%;9,55%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;;I;2;CHOPINZINHO;PR;09/2023;NA;NA;NA;NA;122.546;555.984;NA;NA;NA;NA;NA;NA;19.076;0;575.060;NA;NA%;NA%;21,31%;NA;NA%;9,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;;I;2;PASSOS MAIA;SC;09/2023;NA;NA;NA;NA;85.099;552.221;NA;NA;NA;NA;NA;NA;18.902;0;571.123;NA;NA%;NA%;14,90%;NA;NA%;10,69%
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;;I;2;SAO LOURENCO D'OESTE;SC;09/2023;NA;NA;NA;NA;115.902;548.217;NA;NA;NA;NA;NA;NA;21.396;0;569.614;NA;NA%;NA%;20,35%;NA;NA%;10,85%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;;I;2;PRESIDENTE PRUDENTE;SP;09/2023;NA;NA;NA;NA;74.484;526.243;NA;NA;NA;NA;NA;NA;35.911;0;562.154;NA;NA%;NA%;13,25%;NA;NA%;8,16%
COOPERATIVA DE CRÉDITO UNIQUE BR;73647935;b3S;S5;;I;2;CAMPO GRANDE;MS;09/2023;NA;NA;NA;NA;148.499;530.673;NA;NA;NA;NA;NA;NA;28.153;0;558.825;NA;NA%;NA%;26,57%;NA;NA%;11,64%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;;I;2;FOZ DO IGUACU;PR;09/2023;NA;NA;NA;NA;83.395;528.584;NA;NA;NA;NA;NA;NA;28.877;0;557.461;NA;NA%;NA%;14,96%;NA;NA%;10,25%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;;I;2;SANTO ANGELO;RS;09/2023;NA;NA;NA;NA;85.590;539.442;NA;NA;NA;NA;NA;NA;16.251;0;555.693;NA;NA%;NA%;15,40%;NA;NA%;10,61%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVOS CAMPOS - SICOOB NOVOS CAMPOS;78862083;b3S;S5;;I;2;CAMPOS NOVOS;SC;09/2023;NA;NA;NA;NA;72.092;536.493;NA;NA;NA;NA;NA;NA;14.984;0;551.477;NA;NA%;NA%;13,07%;NA;NA%;19,89%
QUERO-QUERO VERDECARD IP - PRUDENCIAL;1000085678;n4;S5;;I;2;CACHOEIRINHA;RS;09/2023;NA;NA;NA;NA;65.634;450.841;0;NA;NA;NA;NA;0;0;95.903;546.745;NA;NA%;NA%;12,00%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;;I;2;CAMPINA GRANDE;PB;09/2023;NA;NA;NA;NA;167.662;500.901;NA;NA;NA;NA;NA;NA;34.044;0;534.945;NA;NA%;NA%;31,34%;NA;NA%;9,69%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;;I;2;NOVA TRENTO;SC;09/2023;NA;NA;NA;NA;132.207;507.985;NA;NA;NA;NA;NA;NA;26.723;0;534.708;NA;NA%;NA%;24,73%;NA;NA%;13,62%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;;I;2;CUIABA;MT;09/2023;88.045;0;88.045;0;88.045;534.133;0;0;0;0;0;0;0;0;534.133;2.860.152;16,48%;16,48%;16,48%;13.353;3,08%;10,53%
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;;I;2;BELO HORIZONTE;MG;09/2023;109.193;0;109.193;0;109.193;482.371;11.098;617;29.694;2.841;0;44.249;6.825;0;533.445;1.347.073;20,47%;20,47%;20,47%;26.672;8,11%;0,24%
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;;I;2;CARATINGA;MG;09/2023;NA;NA;NA;NA;98.639;508.913;NA;NA;NA;NA;NA;NA;23.450;0;532.362;NA;NA%;NA%;18,53%;NA;NA%;7,23%
GUIDE INVESTIMENTOS - PRUDENCIAL;1000084837;n2;S4;;C;3;SAO PAULO;SP;09/2023;83.565;0;83.565;0;83.565;63.383;0;0;1.642;0;0;1.642;466.600;0;531.625;NA;15,72%;15,72%;15,72%;13.291;NA%;17,96%
BMP SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;1;C;2;SAO PAULO;SP;09/2023;NA;NA;NA;NA;184.918;458.563;NA;NA;NA;NA;NA;NA;69.548;0;528.111;NA;NA%;NA%;35,01%;NA;NA%;1,67%
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;;I;3;RIO DE JANEIRO;RJ;09/2023;169.481;0;169.481;0;169.481;90.077;0;0;48.210;0;0;48.210;385.203;0;523.491;NA;32,38%;32,38%;32,38%;13.087;NA%;2,48%
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;1;I;2;ELDORADO;RS;09/2023;NA;NA;NA;NA;100.755;486.730;NA;NA;NA;NA;NA;NA;34.286;0;521.016;NA;NA%;NA%;19,34%;NA;NA%;0,29%
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;;I;2;SAO SEBASTIAO DO PARAISO;MG;09/2023;NA;NA;NA;NA;115.797;498.364;NA;NA;NA;NA;NA;NA;22.050;0;520.413;NA;NA%;NA%;22,25%;NA;NA%;12,81%
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;;I;2;SAO BENTO DO SUL;SC;09/2023;NA;NA;NA;NA;74.722;483.708;NA;NA;NA;NA;NA;NA;29.805;0;513.513;NA;NA%;NA%;14,55%;NA;NA%;7,37%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;;I;2;FRUTAL;MG;09/2023;NA;NA;NA;NA;100.638;495.395;NA;NA;NA;NA;NA;NA;17.892;0;513.287;NA;NA%;NA%;19,61%;NA;NA%;9,33%
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;;I;2;SAO PAULO;SP;09/2023;273.194;0;273.194;0;273.194;408.480;0;0;0;0;0;0;102.771;0;511.251;758.981;53,44%;53,44%;53,44%;12.781;35,99%;0,19%
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;;I;2;SAO PAULO;SP;09/2023;71.642;0;71.642;0;71.642;75.023;0;0;0;0;0;0;431.307;0;506.329;NA;14,15%;14,15%;14,15%;12.658;NA%;10,92%
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;;I;2;RIO DE JANEIRO;RJ;09/2023;182.644;0;182.644;0;182.644;4.257;0;0;0;456.450;0;456.450;44.701;0;505.408;NA;36,14%;36,14%;36,14%;25.270;NA%;0,07%
RECARGAPAY IP - PRUDENCIAL;1000085898;n1;S5;3;C;3;SAO PAULO;SP;09/2023;NA;NA;NA;NA;53.591;225.554;NA;NA;NA;NA;NA;NA;242.851;33.117;501.522;NA;NA%;NA%;10,69%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;;I;2;CHAPECO;SC;09/2023;NA;NA;NA;NA;64.443;483.662;NA;NA;NA;NA;NA;NA;14.991;0;498.654;NA;NA%;NA%;12,92%;NA;NA%;18,93%
SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE;70241658;b3S;S5;;I;2;RECIFE;PE;09/2023;NA;NA;NA;NA;86.989;478.891;NA;NA;NA;NA;NA;NA;18.875;0;497.766;NA;NA%;NA%;17,48%;NA;NA%;5,86%
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;;I;2;ITAUNA;MG;09/2023;NA;NA;NA;NA;129.328;470.852;NA;NA;NA;NA;NA;NA;26.523;0;497.375;NA;NA%;NA%;26,00%;NA;NA%;9,65%
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;33416108;b3C;S4;;I;2;GOIANIA;GO;09/2023;90.532;0;90.532;0;90.532;454.817;0;0;0;0;0;0;41.225;0;496.042;3.994.856;18,25%;18,25%;18,25%;12.401;2,27%;12,59%
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;;I;3;BARUERI;SP;09/2023;128.180;0;128.180;0;128.180;212.198;1.970;0;141.135;0;0;143.105;137.883;0;493.186;NA;25,99%;25,99%;25,99%;12.330;NA%;0,58%
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;;I;2;CASCAVEL;PR;09/2023;NA;NA;NA;NA;170.053;466.830;NA;NA;NA;NA;NA;NA;12.780;0;479.610;NA;NA%;NA%;35,46%;NA;NA%;0,38%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;;I;2;SAO JOSE DO RIO PRETO;SP;09/2023;82.140;0;82.140;0;82.140;442.470;0;0;0;0;0;0;36.243;0;478.713;791.750;17,16%;17,16%;17,16%;11.968;10,37%;19,73%
GAZINCRED SCFI - PRUDENCIAL;1000080824;n1;S4;1;C;2;DOURADINA;PR;09/2023;119.564;0;119.564;0;119.564;295.895;0;0;0;0;0;0;179.847;0;475.741;NA;25,13%;25,13%;25,13%;23.787;NA%;13,48%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;;I;2;MURIAE;MG;09/2023;NA;NA;NA;NA;74.713;452.500;NA;NA;NA;NA;NA;NA;21.273;0;473.773;NA;NA%;NA%;15,77%;NA;NA%;14,68%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;;I;2;UNIAO DA VITORIA;PR;09/2023;NA;NA;NA;NA;76.501;450.777;NA;NA;NA;NA;NA;NA;22.236;0;473.013;NA;NA%;NA%;16,17%;NA;NA%;20,34%
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;;I;2;TOLEDO;PR;09/2023;NA;NA;NA;NA;82.265;451.959;NA;NA;NA;NA;NA;NA;20.213;0;472.172;NA;NA%;NA%;17,42%;NA;NA%;25,42%
SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;;I;2;SANTOS;SP;09/2023;NA;NA;NA;NA;101.363;442.384;NA;NA;NA;NA;NA;NA;29.472;0;471.855;NA;NA%;NA%;21,48%;NA;NA%;8,69%
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;b3S;S5;;I;2;GOVERNADOR VALADARES;MG;09/2023;NA;NA;NA;NA;80.252;442.596;NA;NA;NA;NA;NA;NA;25.436;0;468.032;NA;NA%;NA%;17,15%;NA;NA%;12,84%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;;I;2;CASCAVEL;PR;09/2023;NA;NA;NA;NA;64.532;448.979;NA;NA;NA;NA;NA;NA;15.571;0;464.550;NA;NA%;NA%;13,89%;NA;NA%;8,52%
TERRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084514;n2;S4;;C;2;SAO PAULO;SP;09/2023;74.015;0;74.015;0;74.015;160.388;81.128;0;9.993;0;0;91.122;211.709;0;463.218;NA;15,98%;15,98%;15,98%;23.161;NA%;4,87%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;;I;2;GOIANIA;GO;09/2023;NA;NA;NA;NA;101.356;432.039;NA;NA;NA;NA;NA;NA;28.736;0;460.775;NA;NA%;NA%;22,00%;NA;NA%;6,49%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;;I;2;JOACABA;SC;09/2023;NA;NA;NA;NA;69.769;444.392;NA;NA;NA;NA;NA;NA;14.982;0;459.374;NA;NA%;NA%;15,19%;NA;NA%;13,60%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;;I;2;PRESIDENTE PRUDENTE;SP;09/2023;NA;NA;NA;NA;114.292;427.508;NA;NA;NA;NA;NA;NA;23.736;0;451.244;NA;NA%;NA%;25,33%;NA;NA%;8,92%
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;;I;2;CANDIDO MOTA;SP;09/2023;NA;NA;NA;NA;72.970;427.428;NA;NA;NA;NA;NA;NA;21.484;0;448.912;NA;NA%;NA%;16,25%;NA;NA%;10,84%
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;;I;2;ORLANDIA;SP;09/2023;201.831;0;201.831;0;201.831;366.093;0;0;0;0;0;0;81.364;0;447.457;777.703;45,11%;45,11%;45,11%;11.186;25,95%;1,14%
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;;I;2;SAO GOTARDO;MG;09/2023;NA;NA;NA;NA;119.051;430.081;NA;NA;NA;NA;NA;NA;16.227;0;446.308;NA;NA%;NA%;26,67%;NA;NA%;5,08%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA GRANDES LAGOS PR/SP - CRESOL GRANDES LAGOS PR/SP;6126780;b3S;S5;;I;2;GUARAPUAVA;PR;09/2023;NA;NA;NA;NA;67.405;428.681;NA;NA;NA;NA;NA;NA;17.079;0;445.761;NA;NA%;NA%;15,12%;NA;NA%;10,70%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;;I;2;FRANCA;SP;09/2023;NA;NA;NA;NA;57.875;430.952;NA;NA;NA;NA;NA;NA;14.681;0;445.633;NA;NA%;NA%;12,99%;NA;NA%;10,32%
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;;C;3;SAO PAULO;SP;09/2023;188.441;0;188.441;0;188.441;77.157;16.129;0;4.424;0;0;20.553;346.480;0;444.189;385.334;42,42%;42,42%;42,42%;11.105;48,90%;13,58%
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;;I;2;SETE LAGOAS;MG;09/2023;NA;NA;NA;NA;88.506;418.014;NA;NA;NA;NA;NA;NA;25.992;0;444.006;NA;NA%;NA%;19,93%;NA;NA%;23,94%
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21670187;b3S;S5;;I;2;BOM DESPACHO;MG;09/2023;NA;NA;NA;NA;97.471;417.672;NA;NA;NA;NA;NA;NA;23.474;0;441.146;NA;NA%;NA%;22,10%;NA;NA%;14,37%
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;;I;2;CARMO DO PARANAIBA;MG;09/2023;NA;NA;NA;NA;150.112;422.346;NA;NA;NA;NA;NA;NA;17.168;0;439.515;NA;NA%;NA%;34,15%;NA;NA%;3,93%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;;I;2;SAO PAULO;SP;09/2023;792.668;0;792.668;0;792.668;277.684;2.434;0;765;0;0;3.199;157.629;0;438.512;1.355.218;180,76%;180,76%;180,76%;10.963;58,49%;0,00%
BANCO XCMG BRASIL - PRUDENCIAL;1000085300;b2;S4;;I;3;POUSO ALEGRE;MG;09/2023;136.716;0;136.716;0;136.716;407.053;1.794;0;2.508;0;0;4.303;22.591;0;433.947;495.251;31,51%;31,51%;31,51%;10.849;27,61%;0,23%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;;I;2;SAO JOSE DO EGITO;PE;09/2023;NA;NA;NA;NA;76.987;400.532;NA;NA;NA;NA;NA;NA;29.077;0;429.609;NA;NA%;NA%;17,92%;NA;NA%;18,04%
