Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
SUMUP IP - PRUDENCIAL;1000085238;n1;S4;C;3;SAO PAULO;SP;06/2024;11.938;208.998;250.032;16.226;-3.366;12.860;0;0;0;0;0;81.917;1.534.602;62.696;2.163.044;0;2.163.044
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;06/2024;4.966;148.041;1.015.414;950.893;-118.316;832.577;0;0;0;0;0;34.862;90.787;25.412;2.152.058;0;2.152.058
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;95213211;b3S;S4;I;2;ROLANTE;RS;06/2024;11.554;30.754;647.743;1.271.647;-60.944;1.210.703;0;0;0;0;0;131.473;93.955;24.960;2.151.140;0;2.151.140
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;06/2024;77.429;499.595;312.940;61.817;-6.973;54.844;0;0;0;0;0;1.044.675;140.697;15.551;2.145.730;0;2.145.730
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;06/2024;10.078;1.471.770;497.740;0;0;0;0;0;0;0;0;90.966;6.158;67.958;2.144.671;0;2.144.671
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;06/2024;12.795;74.924;576.780;1.210.182;-76.556;1.133.626;0;0;0;0;0;160.453;136.766;37.940;2.133.285;0;2.133.285
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;06/2024;5.635;25.538;637.197;1.129.076;-69.237;1.059.840;0;0;0;0;0;108.763;245.933;27.941;2.110.846;0;2.110.846
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;06/2024;7.876;0;96.440;942.607;-26.672;915.935;0;0;0;0;0;18.608;1.049.752;15.758;2.104.369;0;2.104.369
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;S4;I;2;CAFELANDIA;PR;06/2024;4.271;31.304;494.697;1.242.365;-53.025;1.189.340;0;0;0;0;0;121.154;184.682;48.205;2.073.654;0;2.073.654
COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO;41180092;b3S;S5;I;2;MACEIO;AL;06/2024;2.889;40.454;49.035;1.065.307;-55.753;1.009.553;0;0;0;0;0;110.747;793.883;60.538;2.067.099;0;2.067.099
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ;79086997;b3S;S4;I;2;CAMBARA;PR;06/2024;14.658;60.547;396.050;1.292.484;-66.128;1.226.356;0;0;0;0;0;129.034;143.185;62.178;2.032.009;0;2.032.009
COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;06/2024;5.472;71.673;33.738;1.496.553;-45.196;1.451.357;0;0;0;0;0;13.093;432.924;18.686;2.026.944;0;2.026.944
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;S5;I;2;LONDRINA;PR;06/2024;9.825;284.967;249.470;1.055.563;-48.476;1.007.087;0;0;0;0;0;23.285;418.755;18.338;2.011.727;0;2.011.727
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;06/2024;11.838;210.976;94.002;874.599;-42.957;831.642;0;0;0;0;0;19.177;779.610;29.565;1.976.811;0;1.976.811
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;06/2024;5.796;17.414;669.019;1.160.411;-93.764;1.066.647;0;0;0;0;0;54.604;130.154;32.272;1.975.906;0;1.975.906
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;06/2024;477;425.912;1.249.933;9.967;-34;9.934;0;0;0;0;0;6.953;407;252.105;1.945.722;0;1.945.722
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;06/2024;8.298;22.513;220.435;956.498;-30.420;926.078;0;0;0;0;0;22.227;717.301;8.094;1.924.945;0;1.924.945
DOCK IP - PRUDENCIAL;1000084789;n4;;I;2;BARUERI;SP;06/2024;731.139;0;734.266;0;0;0;0;0;0;0;0;170.502;227.288;33.162;1.896.358;0;1.896.358
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2024;78.671;414.996;267.484;1.120.865;-42.214;1.078.650;0;0;0;0;0;5.377;44.217;6.241;1.895.636;0;1.895.636
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;06/2024;14.334;147.946;139.036;1.058.504;-58.739;999.765;0;0;0;0;0;24.804;531.264;24.239;1.881.389;0;1.881.389
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;06/2024;8.692;150.171;179.414;665.011;-36.944;628.067;0;0;0;0;0;3.390;888.438;14.399;1.872.570;0;1.872.570
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;06/2024;7.654;33.289;442.024;1.091.208;-107.363;983.844;0;0;0;0;0;156.950;198.085;39.950;1.861.795;0;1.861.795
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;06/2024;10.741;75.066;58.029;1.242.272;-58.490;1.183.782;0;0;0;0;0;13.902;479.673;38.995;1.860.188;0;1.860.188
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;06/2024;854;0;41.182;1.591.398;-62.001;1.529.397;0;0;0;0;0;11.634;262.191;4.927;1.850.186;0;1.850.186
ADYEN DO BRASIL IP - PRUDENCIAL;1000087401;n4;;I;3;SAO PAULO;SP;06/2024;757.941;605.063;118.979;0;0;0;0;0;0;0;0;191.015;99.683;77.399;1.850.080;0;1.850.080
CORA SCFI - PRUDENCIAL;1000085317;n1;S5;I;2;SAO PAULO;SP;06/2024;3.122;552.995;1.136.965;31.599;-17.323;14.276;0;0;0;0;0;86.712;49.625;18;1.843.713;0;1.843.713
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;06/2024;12.305;196.699;130.252;956.530;-56.987;899.544;0;0;0;0;0;14.121;575.929;13.013;1.841.862;0;1.841.862
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;06/2024;8.001;0;29.426;1.086.314;-54.197;1.032.117;0;0;0;0;0;95.043;643.387;32.205;1.840.180;0;1.840.180
COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;06/2024;12.725;0;377.890;1.079.590;-58.201;1.021.389;0;0;0;0;0;29.495;361.134;34.568;1.837.200;0;1.837.200
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;06/2024;6.717;336.841;68.249;970.339;-58.553;911.786;0;0;0;0;0;11.032;477.064;20.139;1.831.828;0;1.831.828
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;06/2024;6.057;16.101;671.320;971.820;-76.752;895.068;0;0;0;0;0;72.267;131.700;30.411;1.822.925;0;1.822.925
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;06/2024;4.861;10.478;1.326.486;60.875;-609;60.266;0;0;0;0;0;10.557;358.676;41.584;1.812.909;0;1.812.909
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;06/2024;9.541;0;136.987;1.242.590;-78.862;1.163.728;0;0;0;0;0;9.005;448.779;7.986;1.776.026;0;1.776.026
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;06/2024;2.963;0;35.294;1.055.372;-60.245;995.127;0;0;0;0;0;114.190;607.401;19.473;1.774.448;0;1.774.448
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;06/2024;6.176;47.382;492.765;1.059.329;-68.334;990.995;0;0;0;0;0;94.751;86.459;44.790;1.763.318;0;1.763.318
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;06/2024;10.257;0;86.234;981.315;-66.873;914.442;0;0;0;0;0;16.166;720.866;13.520;1.761.486;0;1.761.486
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;06/2024;9.031;183.606;39.605;1.047.924;-37.937;1.009.987;0;0;0;0;0;12.562;482.552;22.289;1.759.633;0;1.759.633
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;06/2024;6.482;0;30.410;1.178.031;-73.235;1.104.796;0;0;0;0;0;9.778;573.548;27.292;1.752.306;0;1.752.306
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;06/2024;1.015;11.569;399.414;1.044.625;-56.903;987.722;0;0;0;0;0;246.312;99.672;3.120;1.748.825;0;1.748.825
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;06/2024;12.987;0;52.910;827.172;-56.963;770.210;0;0;0;0;0;13.449;853.021;25.846;1.728.423;0;1.728.423
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;06/2024;7.489;79.359;219.374;1.126.008;-92.567;1.033.441;0;0;0;0;0;32.774;328.843;17.212;1.718.491;0;1.718.491
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;3;SAO PAULO;SP;06/2024;232.623;59.946;171.129;0;0;0;0;0;0;0;0;1.175.145;8.157;70.659;1.717.659;0;1.717.659
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;06/2024;11.843;195.913;45.539;1.046.056;-45.549;1.000.507;0;0;0;0;0;10.750;429.988;20.531;1.715.072;0;1.715.072
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;06/2024;10.414;0;27.115;1.295.058;-72.870;1.222.188;0;0;0;0;0;19.966;401.778;15.257;1.696.718;0;1.696.718
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;C;2;CURITIBA;PR;06/2024;18.736;145.544;38.913;1.354.154;-21.712;1.332.442;0;0;0;0;0;79.227;53.355;21.418;1.689.636;0;1.689.636
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;06/2024;9.286;0;75.525;768.894;-71.366;697.528;0;0;0;0;0;13.548;866.107;23.284;1.685.278;0;1.685.278
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;06/2024;705;522.685;686.694;468.819;-56.720;412.099;0;0;0;0;0;26.805;15.457;18.022;1.682.466;0;1.682.466
EDENRED SOLUCOES E IP AHA - PRUDENCIAL;1000084916;n4;;C;3;BARUERI;SP;06/2024;26.788;186.664;152.429;0;0;0;0;0;0;0;0;1.033.584;9.354;266.771;1.675.590;0;1.675.590
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;06/2024;20.352;0;0;0;0;0;17.820;1.594.496;53.586;-66.645;1.599.257;102.984;494;0;1.723.087;53.586;1.669.500
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;3;RIBEIRAO PRETO;SP;06/2024;13;70.016;723.999;716.841;-9.846;706.994;0;0;0;0;0;98.705;54.296;14.136;1.668.160;0;1.668.160
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;C;1;FLORIANOPOLIS;SC;06/2024;111;183.975;301.569;1.181.912;-51.463;1.130.449;0;0;0;0;0;16.939;10.634;2.996;1.646.673;0;1.646.673
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;06/2024;8.712;0;28.715;865.996;-48.368;817.628;0;0;0;0;0;105.739;660.883;23.445;1.645.123;0;1.645.123
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;06/2024;6.242;35.865;703.203;641.236;-39.681;601.555;0;0;0;0;0;83.305;190.295;19.358;1.639.822;0;1.639.822
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;06/2024;6.209;0;37.588;1.170.177;-64.732;1.105.444;0;0;0;0;0;13.608;443.819;26.069;1.632.737;0;1.632.737
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;SAO PAULO;SP;06/2024;9.648;0;0;0;0;0;81.220;1.353.208;0;-2.739;1.431.689;38.410;142.719;7.716;1.630.182;0;1.630.182
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;06/2024;15.216;121.838;17.544;1.077.713;-39.116;1.038.596;0;0;0;0;0;9.244;393.596;20.734;1.616.769;0;1.616.769
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;06/2024;5.046;0;52.009;1.174.935;-44.362;1.130.573;0;0;0;0;0;11.858;388.125;17.429;1.605.041;0;1.605.041
PRIMACREDI CREDISIS - COOPERATIVA DE CRÉDITO DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;06/2024;945;0;29.420;1.302.014;-42.260;1.259.754;0;0;0;0;0;6.933;244.697;59.592;1.601.341;0;1.601.341
S3 CACEIS BRASIL DTVM - PRUDENCIAL;1000086622;n2;S4;I;3;SAO PAULO;SP;06/2024;2.358;1.039.225;67.350;0;0;0;0;0;0;0;0;68.997;4.157;417.113;1.599.201;0;1.599.201
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;06/2024;248.417;483.414;198.529;147.715;0;147.715;0;0;0;0;0;77.161;440.151;680;1.596.068;0;1.596.068
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;06/2024;10.899;0;172.957;1.179.926;-97.353;1.082.572;0;0;0;0;0;14.146;284.330;25.912;1.590.817;0;1.590.817
IUGU IP - PRUDENCIAL;1000085434;n4;;C;2;SAO PAULO;SP;06/2024;1.440;0;12.255;0;0;0;0;0;0;0;0;87.276;1.462.476;22.585;1.586.032;0;1.586.032
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;06/2024;6.829;1.278;216.913;615.501;-42.880;572.620;0;0;0;0;0;6.854;742.445;36.240;1.583.179;0;1.583.179
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;06/2024;16.827;62.152;59.541;782.797;-38.673;744.124;0;0;0;0;0;12.834;666.321;16.685;1.578.485;0;1.578.485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;06/2024;8.833;0;42.924;1.053.797;-70.496;983.300;0;0;0;0;0;16.504;501.141;12.894;1.565.595;0;1.565.595
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;06/2024;5.852;29.054;360.822;1.004.290;-54.528;949.763;0;0;0;0;0;98.343;90.902;29.366;1.564.102;0;1.564.102
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;06/2024;8.419;0;25.300;794.113;-32.992;761.121;0;0;0;0;0;74.160;669.809;17.888;1.556.698;0;1.556.698
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;06/2024;9.141;30.536;553.786;759.796;-57.538;702.258;0;0;0;0;0;109.261;102.567;46.565;1.554.115;0;1.554.115
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;06/2024;12.424;11.084;63.346;824.901;-73.333;751.568;0;0;0;0;0;14.465;655.816;21.741;1.530.444;0;1.530.444
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;06/2024;4.862;44.290;7.692;577.368;-29.484;547.884;0;0;0;0;0;113.429;787.131;17.874;1.523.162;0;1.523.162
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;06/2024;4.419;0;19.644;908.065;-66.320;841.745;0;0;0;0;0;101.581;547.012;6.842;1.521.243;0;1.521.243
ZOOP TECNOLOGIA IP - PRUDENCIAL;1000087346;n4;;I;2;RIO DE JANEIRO;RJ;06/2024;531;0;94.018;0;0;0;0;0;0;0;0;12.503;1.351.348;57.460;1.515.859;0;1.515.859
BBC S.A. - PRUDENCIAL;1000084480;b1;S4;C;2;SAO PAULO;SP;06/2024;8.250;30.173;100.663;914.880;-24.411;890.469;3.932;233.194;86.386;-3.800;319.711;229.489;12.717;8.402;1.599.874;86.386;1.513.488
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;06/2024;11.373;70.417;182.619;550.642;-24.160;526.482;0;0;0;0;0;7.353;684.229;19.203;1.501.675;0;1.501.675
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;06/2024;2.293;682.572;718.532;49.880;-199;49.681;0;0;0;0;0;2.443;555;33.985;1.490.061;0;1.490.061
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;06/2024;1.027;1.053.281;333.560;9.362;-127;9.235;0;0;0;0;0;1.544;253;90.073;1.488.972;0;1.488.972
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;06/2024;2.397;0;32.173;810.819;-48.138;762.682;0;0;0;0;0;59.559;626.958;4.748;1.488.517;0;1.488.517
DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO - PRUDENCIA;1000087133;n4;;I;3;SAO PAULO;SP;06/2024;27.846;457.716;104.899;0;0;0;0;0;0;0;0;413.967;474.098;2.022;1.480.548;0;1.480.548
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;06/2024;4.765;44.367;552.323;773.656;-45.966;727.690;0;0;0;0;0;51.430;76.120;21.587;1.478.281;0;1.478.281
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;06/2024;6.943;43.686;99.749;991.033;-60.367;930.666;0;0;0;0;0;18.229;346.483;18.522;1.464.278;0;1.464.278
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;06/2024;3.923;0;30.815;930.837;-44.842;885.994;0;0;0;0;0;7.673;463.614;50.111;1.442.131;0;1.442.131
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;06/2024;19.861;0;118.374;1.040.814;-52.411;988.403;0;0;0;0;0;19.275;257.749;28.722;1.432.383;0;1.432.383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;06/2024;12.665;41.949;40.565;681.512;-45.183;636.329;0;0;0;0;0;14.219;652.020;33.134;1.430.881;0;1.430.881
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;06/2024;7.583;185.200;95.340;828.047;-68.748;759.298;0;0;0;0;0;21.011;333.203;21.441;1.423.077;0;1.423.077
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;06/2024;4.081;0;183.228;924.327;-54.889;869.438;0;0;0;0;0;9.413;347.562;7.296;1.421.019;0;1.421.019
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;06/2024;6.318;0;19.740;989.699;-35.095;954.604;0;0;0;0;0;11.859;398.714;29.379;1.420.614;0;1.420.614
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;06/2024;11.731;0;22.921;1.109.247;-23.524;1.085.722;0;0;0;0;0;9.786;268.987;14.429;1.413.576;0;1.413.576
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;06/2024;2.275;202.994;25.636;516.897;-45.239;471.657;0;0;0;0;0;85.116;593.578;15.223;1.396.479;0;1.396.479
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;06/2024;5.871;7.755;536.204;676.094;-39.670;636.423;0;0;0;0;0;59.516;114.801;21.483;1.382.053;0;1.382.053
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;06/2024;11.949;0;18.447;725.504;-54.570;670.934;0;0;0;0;0;11.720;647.106;5.601;1.365.756;0;1.365.756
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;06/2024;11.163;2.192;245.105;791.499;-53.787;737.712;0;0;0;0;0;40.393;288.624;27.839;1.353.028;0;1.353.028
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;06/2024;11.822;78.108;25.903;853.276;-22.673;830.603;0;0;0;0;0;14.325;372.910;12.304;1.345.976;0;1.345.976
VORTX DTVM - PRUDENCIAL;1000084538;n1;S4;C;2;SAO PAULO;SP;06/2024;2.051;1.266.192;14.845;0;0;0;0;0;0;0;0;22.224;10.647;27.049;1.343.008;0;1.343.008
