Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);Títulos e Valores Mobiliários (c);Instrumentos Derivativos (d);Operações de Crédito;;;;;Operações de Arrendamento Financeiro;;;;Outras Operações com Características de Concessão de Crédito;;;;;Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago);;;Outros Ativos Realizáveis (i);Ativo Permanente (j);Ativo Total (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);
;;;;;;;;;;;;;Valor Contábil Bruto (e1);Perda Esperada (e2);Hedge de Valor Justo (e3);Ajuste a Valor Justo (e4);Operações de Crédito (e);Valor Contábil Bruto (f1);Perda Esperada (f2);Hedge de Valor Justo (f3);Operações de Arrendamento Financeiro (f);Valor Contábil Bruto (g1);Perda Esperada (g2);Hedge de Valor Justo (g3);Ajuste a Valor Justo (g4);Outras Operações com Características de Concessão de Crédito (g);Valor Contábil Bruto (h1);Perda Esperada (h2);Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago) (h);;;;
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S2;C;2;PORTO ALEGRE;RS;03/2025;568.992;14.522.438;45.797.878;307.769;39.705.051;-91.699;0;0;39.613.352;0;0;0;0;987.687;-281;0;0;987.406;0;0;0;102.371.652;105.039;204.274.526
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;03/2025;3.629.505;35.345.683;52.866.097;11.373.875;18.361.572;-567.465;0;0;17.794.108;201;-4;0;197;15.179.367;-263.157;0;0;14.916.209;294.416;-7.555;286.861;48.955.740;527.386;185.695.663
BANCOOB - PRUDENCIAL;1000080879;b1;S2;C;2;BRASILIA;DF;03/2025;51.315;42.599.629;39.951.096;2.035;20.242.604;-279.652;0;0;19.962.952;0;0;0;0;1.510.319;-13.737;0;0;1.496.582;14.346.976;-200.165;14.146.811;47.534.541;851.757;166.596.717
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;03/2025;1.373.530;2.850.996;62.164.676;207.430;58.718.837;-3.034.368;0;0;55.684.470;6.495;-95;0;6.400;3.321.376;-73.567;0;0;3.247.809;1.963.128;-77.755;1.885.373;22.280.214;1.815.271;151.516.169
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;03/2025;310.181;8.444.228;35.867.062;5.675.286;68.315.105;-8.073.625;-981.961;0;59.259.519;30.836;0;0;30.836;9.394.186;-159.552;0;1.043;9.235.676;3.299.371;-250.455;3.048.916;17.383.047;2.384.085;141.638.837
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;03/2025;951.561;1.359.980;34.154.594;359.331;53.633.233;-3.158.035;-1.284.398;0;49.190.800;0;0;0;0;9.382.089;-31.759;-179.808;0;9.170.521;9.108.138;-218.412;8.889.725;12.755.337;1.016.874;117.848.724
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;03/2025;179.317;22.875.988;29.070.300;5.285.278;1.871.202;-8.630;0;0;1.862.572;0;0;0;0;820.981;-83.101;0;0;737.880;0;0;0;49.767.187;108.380;109.886.902
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;03/2025;20.157;485.779;1.136.274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98.369.711;9.278.535;109.290.456
BANCO MASTER - PRUDENCIAL;1000080367;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2025;113.834;71.106;23.799.451;867.613;24.487.430;-4.437.730;0;0;20.049.700;0;0;0;0;127.635;-48.083;0;0;79.553;6.207.950;-566.894;5.641.057;35.633.300;561.492;86.817.105
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;03/2025;1.083.451;2.770.369;18.083.804;301.911;34.912.997;-1.714.370;-399.649;0;32.798.979;3.296.978;-55.319;-31.323;3.210.336;14.392.202;-185.572;0;0;14.206.630;102.021;-1.372;100.649;6.891.753;1.743.102;81.190.983
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;03/2025;870.289;1.160.430;24.401.831;8.378;24.999.110;-1.912.059;-379.445;-456;22.707.150;0;0;0;0;1.843.190;-16.228;0;0;1.826.962;9.784.686;-388.638;9.396.049;16.529.541;2.193.364;79.093.993
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;03/2025;166.427;2.356.366;43.834.705;299.061;17.721.898;-708.773;0;0;17.013.124;0;0;0;0;515.340;-71.348;0;0;443.992;41.614;-1.057;40.556;6.339.414;534.194;71.027.840
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;03/2025;167.515;2.064.226;6.973.420;2;53.176.033;-871.118;0;0;52.304.915;0;0;0;0;0;0;0;0;0;1.687.141;-84.401;1.602.740;6.347.301;986.347;70.446.465
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;3;OSASCO;SP;03/2025;255.715;349.999;25.817.591;6.868;9.421.618;-4.618.066;0;0;4.803.552;0;0;0;0;0;0;0;0;0;11.752.380;-918.748;10.833.632;27.360.783;616.517;70.044.656
PAGSEGURO - PRUDENCIAL;1000084813;b1;S3;C;2;SAO PAULO;SP;03/2025;52.326;264.410;1.010.994;809;2.746.878;-43.476;0;0;2.703.402;0;0;0;0;0;0;0;0;0;569.648;-26.896;542.752;59.544.157;5.705.293;69.824.144
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;03/2025;746.684;5.755.524;26.269.160;5.724.657;16.396.587;-320.848;0;0;16.075.739;0;0;0;0;4.310.746;-233.094;0;0;4.077.652;0;0;0;5.310.091;276.285;64.235.791
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;03/2025;54.785;1.405.144;20.382.591;0;33.788.503;-1.963.502;0;0;31.825.002;0;0;0;0;47.980;-9.767;0;0;38.213;0;0;0;2.805.977;212.627;56.724.338
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;03/2025;56.274;125.980;18.134;470.009;45.459.766;-2.046.275;0;0;43.413.492;50.889;-392;0;50.496;2.376.881;-968;0;0;2.375.913;0;0;0;8.238.796;48.678;54.797.773
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;03/2025;230.054;5.989.759;5.505.339;2.432.196;29.941.343;-619.687;0;0;29.321.656;0;0;0;0;8.705.535;-61.925;0;-41.854;8.601.756;0;0;0;439.102;96.465;52.616.327
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;03/2025;87.937;220.672;14.288.824;105.104;25.777.154;-2.160.920;-40.103;0;23.576.131;0;0;0;0;365.314;-1.336;0;0;363.977;750.654;-70.220;680.434;8.575.982;1.597.485;49.496.545
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;3;SAO PAULO;SP;03/2025;52.030;10.249;227.536;4.228;1.307.234;-159.347;0;0;1.147.887;0;0;0;0;0;0;0;0;0;144.701;-7.131;137.570;44.118.176;1.715.190;47.412.867
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;03/2025;142.203;2.941.180;10.083.903;4.609.279;617.520;-9.836;0;0;607.684;0;0;0;0;1.484.923;-2.859;0;0;1.482.064;0;0;0;19.047.851;109.761;39.023.925
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;03/2025;198.129;7.832.265;15.544.509;0;11.532.322;-560.331;0;0;10.971.991;0;0;0;0;11.018;-438;0;0;10.580;571.753;-5.818;565.935;2.173.193;894.109;38.190.710
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;03/2025;10.739;2.218.252;19.625.122;13.646.688;313.386;-92;0;0;313.294;0;0;0;0;0;0;0;0;0;0;0;0;1.100.368;21.680;36.936.141
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;03/2025;263.245;879.999;3.571.834;296.976;27.122.220;-1.781.997;-271.582;0;25.068.642;0;0;0;0;0;0;0;0;0;132.202;-10.476;121.727;1.932.499;1.459.658;33.594.579
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;03/2025;272.906;3.112.883;15.383.659;4.034.853;2.760.632;-49.593;-10.161;0;2.700.879;0;0;0;0;5.054.506;-1.326;0;0;5.053.180;4.593;-317;4.276;2.845.607;104.964;33.513.207
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;03/2025;37.584;758.344;7.325.744;284.814;11.307.052;-2.817.655;19.284;0;8.508.681;0;0;0;0;5.046.811;-36.999;0;0;5.009.812;0;0;0;7.860.381;167.452;29.952.812
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;03/2025;636.345;4.212.687;11.770.947;459.870;11.904.913;-64.966;23.617;0;11.863.563;0;0;0;0;303.913;-1.772;0;0;302.141;0;0;0;367.112;75.108;29.687.774
PICPAY - PRUDENCIAL;1000088022;b1;S3;C;2;SAO PAULO;SP;03/2025;638;1.839.999;4.966.223;40.526;9.078.280;-1.340.273;-111.927;0;7.626.080;0;0;0;0;0;0;0;0;0;3.970.248;-136.949;3.833.298;10.023.453;1.230.319;29.560.537
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;03/2025;149.794;642.744;2.269;394.468;23.710.572;-1.380.887;0;0;22.329.685;68.324;-4.579;0;63.746;4.018.622;-28.133;0;0;3.990.489;10.078;-198;9.880;1.100.709;17.421;28.701.205
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2025;622;4.008.950;23.020.267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;596.648;339.966;27.966.453
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;03/2025;1.396.175;2.860.520;2.361.200;0;18.512.197;-1.086.607;-6.794;0;17.418.796;0;0;0;0;288.353;-965;0;0;287.389;143.147;-1.219;141.928;2.160.118;1.171.357;27.797.483
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;03/2025;26.290;18.289.112;7.093.766;0;227.923;-2.433;0;0;225.489;0;0;0;0;0;0;0;0;0;0;0;0;447.534;831.088;26.913.278
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;03/2025;9.755;1.258.242;2.486.017;51;21.918.456;-621.619;0;0;21.296.837;0;0;0;0;161.748;-4.071;0;0;157.677;0;0;0;716.024;46.247;25.970.849
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;03/2025;73.261;112.135;9.116.675;70.496;6.648.210;-371.270;0;0;6.276.940;0;0;0;0;1.314.431;-17.275;0;0;1.297.156;0;0;0;6.572.393;121.655;23.640.711
UBS (BRASIL) - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;03/2025;1.108.646;6.907.849;4.363.373;2.987.814;2.846.909;-724;0;-154.424;2.691.760;0;0;0;0;2.748.857;-10.263;0;-38.046;2.700.547;0;0;0;2.630.846;66.098;23.456.935
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;03/2025;249.634;6.179.984;9.288.719;4.612.281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.397.911;63.358;22.791.886
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;03/2025;135.358;39.790;321.820;116.780;6.750.344;-2.062.010;0;0;4.688.334;0;0;0;0;0;0;0;0;0;13.171.313;-68.050;13.103.263;3.085.590;226.514;21.717.448
BANK OF CHINA (BRASIL) - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;03/2025;55.503;2.749.534;5.174.277;22.061;9.348.356;-105.359;-3.997;0;9.239.001;385.049;-1.310;0;383.738;2.584.137;-1.697;3.320;0;2.585.760;0;0;0;1.269.173;35.364;21.514.410
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;03/2025;4.402;0;935.144;0;9.361.335;-4.656.304;0;0;4.705.031;0;0;0;0;0;0;0;0;0;13.353.668;-1.061.498;12.292.169;2.287.503;939.291;21.163.540
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;3;SAO PAULO;SP;03/2025;9.007;1.142.438;1.023.841;73.052;18.007.553;-180.908;0;0;17.826.645;0;0;0;0;108.826;-69;0;0;108.757;10.138;-210;9.927;654.410;66.395;20.914.472
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;03/2025;91.260;430.328;9.334.680;278.187;2.762.263;-87.151;0;0;2.675.112;0;0;0;0;4.096.183;-21.538;0;0;4.074.645;0;0;0;3.924.124;52.679;20.861.015
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;03/2025;5.949;8.496;267.877;129.851;16.094.042;-598.605;0;0;15.495.436;14.758;-465;0;14.293;2.991.926;-48.471;0;0;2.943.454;0;0;0;1.128.480;17.314;20.011.150
TERRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084514;n2;S4;C;2;SAO PAULO;SP;03/2025;1.565;1.484.746;132.510;18.303.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.887;9.779;19.975.512
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;03/2025;11.011;12.754.191;5.061.161;0;1.085.301;-9.166;0;0;1.076.135;0;0;0;0;0;0;0;0;0;0;0;0;7.478;381.122;19.291.099
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;03/2025;10.056;13.524.324;4.411.100;0;186.668;-1.006;0;0;185.662;0;0;0;0;0;0;0;0;0;0;0;0;144.698;573.342;18.849.182
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;03/2025;246.578;448.984;1.767.550;0;14.626.621;-529.844;0;0;14.096.777;0;0;0;0;93.940;-1.492;0;0;92.448;112.031;0;112.031;1.634.978;312.831;18.712.177
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;03/2025;180.101;5.349.998;2.601.143;949.816;734.174;-1.295;0;0;732.879;0;0;0;0;7.959.087;-7.839;0;0;7.951.247;0;0;0;186.303;13.116;17.964.603
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;3;CURITIBA;PR;03/2025;6.497;62.871;13.972;0;16.110.524;-360.257;0;0;15.750.267;7.763;-114;0;7.649;0;0;0;0;0;0;0;0;669.552;549.688;17.060.496
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;2;SAO PAULO;SP;03/2025;75.183;897.681;622.177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.254.656;21.158;16.870.855
SCANIA - PRUDENCIAL;1000080776;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;03/2025;18.932;125.000;3.221;0;16.156.448;-507.458;0;0;15.648.990;30.638;-375;0;30.264;335.452;0;0;0;335.452;0;0;0;543.887;7.515;16.713.261
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;03/2025;35.766;1.366.898;3.128.905;0;6.915.614;-381.899;0;0;6.533.715;0;0;0;0;2.325.431;-36.641;0;0;2.288.790;0;0;0;2.452.959;108.856;15.915.889
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;03/2025;8.718;10.703.132;2.237.548;677.129;1.186.858;0;0;0;1.186.858;0;0;0;0;141.376;-7;0;0;141.368;0;0;0;633.443;40.624;15.628.820
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;03/2025;31;395.252;133.310;0;12.555.082;-252.949;0;0;12.302.133;77.249;-12;0;77.237;0;0;0;0;0;0;0;0;2.458.072;154.599;15.520.634
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;03/2025;2.578;808.999;2.438.100;545.376;10.222.793;-799.241;0;0;9.423.552;0;0;0;0;0;0;0;0;0;0;0;0;2.101.713;62.797;15.383.114
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;03/2025;27.508;4.622.837;6.646.079;638.511;967.709;-385;-9.357;0;957.967;0;0;0;0;2.122.989;-1.198;-192;0;2.121.599;0;0;0;312.264;4.253;15.331.018
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;3;SAO PAULO;SP;03/2025;150.925;7.120.314;2.442.879;1.269.748;1.611.449;-735;0;0;1.610.715;0;0;0;0;1.215.048;-1.240;0;0;1.213.808;0;0;0;981.972;26.088;14.816.449
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;03/2025;55.560;0;560.575;0;9.150.362;-884.948;0;0;8.265.414;0;0;0;0;142.069;-109.469;0;0;32.600;0;0;0;5.829.617;41.631;14.785.397
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;3;PORTO ALEGRE;RS;03/2025;84;105.159;0;0;13.187.569;-856.967;0;0;12.330.602;625.028;-17.278;0;607.751;428.735;-653;0;0;428.082;0;0;0;939.535;166.164;14.577.376
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;03/2025;23.427;523.003;12.315.191;819.196;62.770;-879;0;0;61.891;0;0;0;0;595.208;-23.415;0;0;571.793;0;0;0;125.310;22.911;14.462.723
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;03/2025;8.575;11.725.598;2.000.023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.085;329.506;14.071.786
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2025;14.874;15;2.881.571;30.746;60.726;-9;0;0;60.717;0;0;0;0;0;0;0;0;0;0;0;0;10.918.180;131.870;14.037.973
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;03/2025;77.301;3.285.517;2.979.348;1.377.469;1.787.243;-16.516;0;0;1.770.727;0;0;0;0;3.071.803;-19.649;0;0;3.052.153;1.211;1;1.211;1.350.494;77.538;13.971.759
COOPERATIVA CENTRAL DE CRÉDITO UNICRED DO BRASIL - UNICRED DO BRASIL;315557;b3C;S4;I;2;SAO PAULO;SP;03/2025;56.178;4.444.375;8.241.615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393.875;297.300;13.433.343
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;03/2025;890.895;4.414.984;4.668.664;635.150;1.744.163;-1.810;0;0;1.742.353;0;0;0;0;480.058;-193;0;0;479.865;0;0;0;402.315;41.852;13.276.077
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;03/2025;91.483;3.882.833;1.990.324;0;4.416.817;-256.203;0;0;4.160.614;0;0;0;0;0;0;0;0;0;882.084;-115.245;766.839;2.043.014;175.328;13.110.436
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;03/2025;6.473;590.983;4.108.490;79.891;6.799.721;-520.348;0;1.833;6.281.206;0;0;0;0;805.477;-148.236;0;0;657.241;0;0;0;1.230.890;67.967;13.023.141
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S3;I;2;SERTAOZINHO;SP;03/2025;21.519;109.369;485.703;0;5.118.432;-447.260;0;0;4.671.172;0;0;0;0;3.858.776;-100.777;0;0;3.757.999;0;0;0;3.669.541;115.318;12.830.621
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S3;I;2;MARINGA;PR;03/2025;41.593;238.948;3.274.792;0;5.647.176;-467.096;0;0;5.180.080;0;0;0;0;2.084.238;-48.808;0;0;2.035.430;489.817;-17.324;472.494;968.292;366.301;12.577.930
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;03/2025;47.303;1.287.396;0;105.550;10.248.150;-177.677;0;0;10.070.473;462;-3;0;459;0;0;0;0;0;0;0;0;407.285;56.341;11.974.808
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;03/2025;450.001;0;7.094.939;0;935.631;-211;0;0;935.420;0;0;0;0;0;0;0;0;0;0;0;0;2.814.598;388.845;11.683.803
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2025;6.053;7.864.206;2.967.542;0;115.800;-110;0;0;115.690;0;0;0;0;0;0;0;0;0;0;0;0;446.357;207.915;11.607.763
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2025;18.112;362.589;2.045.180;659;5.927.555;-394.609;0;0;5.532.945;0;0;0;0;2.192.741;-37.531;0;0;2.155.210;448.340;-15.110;433.231;875.564;120.991;11.544.481
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;03/2025;1.014;204.299;1.713.856;0;8.499.161;-150.703;0;0;8.348.459;0;0;0;0;0;0;0;0;0;0;0;0;769.368;445.634;11.482.630
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;03/2025;26.141;218.512;3.068.135;0;6.773.286;-505.629;0;0;6.267.657;0;0;0;0;532.653;-11.035;0;0;521.618;419.069;-14.812;404.256;769.548;113.363;11.389.230
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;03/2025;5;2.401.354;1.539.203;0;5.080.251;-100.343;0;0;4.979.907;0;0;0;0;0;0;0;0;0;0;0;0;2.290.975;18.751;11.230.196
