Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;2;SAO PAULO;SP;09/2024;197.309;9.505.556;17.651.749;3.989.046;-217.697;3.771.349;0;0;0;0;0;66.328.109;78.315;84.293;97.616.680;0;97.616.680
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;09/2024;750.297;2.853.809;22.030.864;32.741.381;-1.626.145;31.115.237;86.092;4.033.248;989.339;-31.549;5.077.131;14.660.068;2.128.141;1.489.524;80.105.070;989.339;79.115.731
BANCO MASTER - PRUDENCIAL;1000080367;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2024;359.585;1.210.082;21.172.091;24.832.823;-2.196.969;22.635.854;0;0;0;0;0;27.678.224;3.758.099;563.110;77.377.045;0;77.377.045
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;09/2024;132.067;4.213.934;45.192.883;14.414.115;-583.495;13.830.619;0;0;0;0;0;5.760.930;1.111.764;434.186;70.676.383;0;70.676.383
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;2;SAO PAULO;SP;09/2024;381.925;5.855.394;30.816.017;17.466.669;-339.058;17.127.612;0;0;0;0;0;15.030.102;767.643;266.401;70.245.093;0;70.245.093
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;571.040;2.137.814;20.405.944;22.002.054;-1.941.661;20.060.393;0;0;0;0;0;14.127.367;9.406.841;1.880.955;68.590.355;0;68.590.355
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;09/2024;44.164;401.527;588.318;2.332.361;-34.583;2.297.778;0;0;0;0;0;2.920.876;56.247.913;5.424.291;67.924.867;0;67.924.867
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;09/2024;185.552;2.200.776;10.542.268;35.652.254;-750.534;34.901.720;0;0;0;0;0;6.745.142;1.248.296;935.875;56.759.629;0;56.759.629
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;09/2024;53.106;1.904.434;18.755.427;30.042.859;-1.088.001;28.954.858;0;0;0;0;0;1.750.195;934.307;214.982;52.567.308;0;52.567.308
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;2;SAO PAULO;SP;09/2024;87.039;5.421.369;11.246.380;27.874.109;-1.092.620;26.781.489;0;0;0;0;0;8.289.439;123.240;64.692;52.013.646;0;52.013.646
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;2;OSASCO;SP;09/2024;425.032;444.894;19.050.986;5.677.936;-2.731.005;2.946.930;0;0;0;0;0;10.659.777;17.745.411;515.045;51.788.075;0;51.788.075
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;09/2024;37.572;3.276.030;8.370.287;15.772.070;-1.922.973;13.849.097;0;0;0;0;0;16.492.598;6.672.174;1.246.538;49.944.296;0;49.944.296
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;2;SAO PAULO;SP;09/2024;1.238;700.000;309.115;40.232.149;-1.599.796;38.632.353;389;57.754;11.991;-1.393;68.741;7.315.698;1.862.655;44.744;48.934.545;11.991;48.922.554
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;2;SAO PAULO;SP;09/2024;4.509;3.395.728;31.893.621;312.162;-9.365;302.797;0;0;0;0;0;9.647.545;3.194;23.985;45.271.378;0;45.271.378
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;09/2024;121.591;69.003;11.464.956;24.290.721;-1.177.154;23.113.567;0;0;0;0;0;6.575.564;2.222.533;1.521.418;45.088.632;0;45.088.632
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;2;SAO PAULO;SP;09/2024;4.574;0;265.762;867.000;-54.332;812.668;0;0;0;0;0;1.503.098;37.715.810;2.127.778;42.429.691;0;42.429.691
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;2;SAO PAULO;SP;09/2024;26.209;3.847.298;4.995.093;1.598.684;-2.485;1.596.199;0;0;0;0;0;28.751.136;29.165;42.053;39.287.153;0;39.287.153
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;2;SAO PAULO;SP;09/2024;549.715;1.895.876;11.715.058;601.852;-3.175;598.676;0;0;0;0;0;6.552.136;16.781.333;83.995;38.176.789;0;38.176.789
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;09/2024;186.546;12.820.378;11.021.927;10.520.548;-366.877;10.153.671;0;0;0;0;0;1.243.035;1.334.584;755.690;37.515.833;0;37.515.833
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;2;SAO PAULO;SP;09/2024;10.688;5.633.881;6.300.609;956.487;-389;956.098;0;0;0;0;0;21.761.219;3.858;4.085;34.670.439;0;34.670.439
TERRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084514;n2;S4;C;2;SAO PAULO;SP;09/2024;2.209;3.746.843;28.844.240;0;0;0;0;0;0;0;0;13.130;27.892;10.951;32.645.266;0;32.645.266
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;2;SALVADOR;BA;09/2024;274.467;3.336.715;14.124.953;12.699.006;-69.423;12.629.583;0;0;0;0;0;2.111.648;49.421;58.588;32.585.374;0;32.585.374
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;2;SAO PAULO;SP;09/2024;10.589;5.014.971;1.637.719;212.628;-3.757;208.871;359;388.629;72.621;-4.824;456.785;20.938.519;2.344;5.614;28.275.412;72.621;28.202.791
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;2;SAO PAULO;SP;09/2024;487.879;5.144.160;3.407.527;1.096.275;0;1.096.275;0;0;0;0;0;17.574.149;4.941;13.966;27.728.896;0;27.728.896
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2024;2.074;3.440.929;21.843.920;0;0;0;0;0;0;0;0;803.813;68;336.727;26.427.531;0;26.427.531
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;2;CURITIBA;PR;09/2024;276.414;812.758;242.190;21.557.189;-1.778.908;19.778.280;766;111.246;33.806;-1.866;143.951;4.947.674;116.904;18.344;26.336.516;33.806;26.302.710
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;09/2024;293.106;106.000;2.555.535;21.596.936;-954.773;20.642.163;0;0;0;0;0;1.193.600;440.675;950.880;26.181.959;0;26.181.959
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;32.349;17.240.747;7.162.560;185.886;-929;184.956;0;0;0;0;0;47.706;289.764;788.035;25.746.117;0;25.746.117
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;09/2024;80.193;1.047.461;11.583.633;9.235.928;-192.309;9.043.619;0;0;0;0;0;2.718.182;787.126;302.300;25.562.515;0;25.562.515
UBS (BRASIL) - PRUDENCIAL;1000080219;b1;S3;C;2;SAO PAULO;SP;09/2024;890.962;5.547.077;9.304.638;4.690.383;-7.294;4.683.089;0;0;0;0;0;4.241.320;8.320;64.521;24.739.927;0;24.739.927
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;1.341.774;2.664.419;1.841.848;16.308.277;-433.818;15.874.459;0;0;0;0;0;1.180.302;595.608;739.492;24.237.902;0;24.237.902
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;09/2024;9.435;1.075.589;2.450.347;20.320.417;-435.315;19.885.102;0;0;0;0;0;547.416;121.994;47.806;24.137.688;0;24.137.688
CCB - PRUDENCIAL;1000080295;b1;S3;C;2;SAO PAULO;SP;09/2024;55.157;2.288.996;4.507.491;8.804.100;-158.103;8.645.997;239;275.231;16.551;-1.575;290.445;7.390.718;55.829;21.814;23.256.447;16.551;23.239.896
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;2;SAO PAULO;SP;09/2024;137.549;2.050.093;5.142.918;1.612.462;-9.954;1.602.508;0;0;0;0;0;9.903.298;1.256.239;78.067;20.170.672;0;20.170.672
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;2;SAO BERNARDO DO CAMPO;SP;09/2024;9.719;10.942;333.380;16.109.152;-590.615;15.518.536;678;23.262;7.313;-968;30.285;4.051.950;85.754;19.213;20.059.780;7.313;20.052.467
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;09/2024;3.686;0;936.249;7.648.731;-3.028.596;4.620.135;0;0;0;0;0;12.773.982;287.861;1.046.637;19.668.549;0;19.668.549
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;2;SAO PAULO;SP;09/2024;23.351;2.069.884;11.916.431;2.478.536;0;2.478.536;0;0;0;0;0;3.095.725;238;73.119;19.657.283;0;19.657.283
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;09/2024;98.396;15.760;278.528;5.819.816;-1.467.497;4.352.319;0;0;0;0;0;12.886.776;1.485.729;207.415;19.324.923;0;19.324.923
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;2;SAO PAULO;SP;09/2024;137.619;7.422.853;3.904.044;1.065.465;-53;1.065.412;0;0;0;0;0;6.401.580;1.055;24.425;18.956.989;0;18.956.989
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;09/2024;243.363;771.041;1.625.656;14.037.497;-403.576;13.633.921;0;0;0;0;0;1.182.803;793.468;237.835;18.488.088;0;18.488.088
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;09/2024;10.118;12.837.932;4.588.626;100.060;-229;99.830;0;0;0;0;0;27.837;136.288;536.530;18.237.161;0;18.237.161
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;09/2024;78.375;42.147;8.046.824;3.280.661;-63.761;3.216.900;0;0;0;0;0;5.104.967;1.702.893;44.927;18.237.033;0;18.237.033
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;09/2024;17.197;11.809.291;4.900.899;751.699;-6.439;745.260;0;0;0;0;0;6.794;1.946;343.256;17.824.642;0;17.824.642
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;2;SAO PAULO;SP;09/2024;8.873;11.753.612;3.083.951;1.124.772;0;1.124.772;0;0;0;0;0;918.393;1.090;13.319;16.904.010;0;16.904.010
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;09/2024;121.089;113.964;7.578.048;6.535.488;-227.727;6.307.761;0;0;0;0;0;2.333.014;218.643;128.107;16.800.626;0;16.800.626
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;2;SAO PAULO;SP;09/2024;9.872;342.920;428.765;15.030.064;-163.555;14.866.509;0;0;0;0;0;916.016;18.649;56.185;16.638.917;0;16.638.917
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;2;INDAIATUBA;SP;09/2024;1.024;149.995;0;16.577.048;-1.000.776;15.576.273;0;0;0;0;0;535.100;221.087;39.392;16.522.869;0;16.522.869
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;2;CURITIBA;PR;09/2024;16.271;55.290;4.519;15.689.108;-369.641;15.319.466;0;10.621;80;-42;10.658;393.534;176.481;539.674;16.515.893;80;16.515.813
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;2;SAO BERNARDO DO CAMPO;SP;09/2024;34.551;610.558;3.631;15.117.051;-382.120;14.734.931;48;107.725;70.552;-202;178.123;710.025;0;4.058;16.275.876;70.552;16.205.324
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;09/2024;32.778;1.928.386;4.602.509;6.100.371;-307.074;5.793.297;0;0;0;0;0;85.993;3.566.627;114.896;16.124.486;0;16.124.486
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;2;PORTO ALEGRE;RS;09/2024;646;135.725;0;13.998.806;-772.994;13.225.812;947;1.273.607;538.533;-23.316;1.789.771;1.047.478;110.811;50.587;16.360.830;538.533;15.822.297
GM - PRUDENCIAL;1000080848;b2;S3;C;2;SAO PAULO;SP;09/2024;21;332.567;34.290;12.382.265;-243.978;12.138.287;1.687;72.632;816;-375;74.760;2.134.713;335.329;82.863;15.132.829;816;15.132.012
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;09/2024;10.452;9.399.913;5.312.075;93;0;93;0;0;0;0;0;4.109;1.730;294.071;15.022.442;0;15.022.442
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;09/2024;50.644;0;559.914;8.596.810;-771.760;7.825.050;0;0;0;0;0;136.799;5.366.689;40.044;13.979.140;0;13.979.140
HONDA - PRUDENCIAL;1000080611;b2;S4;C;2;SAO PAULO;SP;09/2024;2.609;423.499;2.992.917;8.369.681;-660.295;7.709.385;0;0;0;0;0;882.686;1.108.925;57.760;13.177.781;0;13.177.781
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2024;3.259;0;3.264.210;72.733;-364;72.369;0;0;0;0;0;6.230;9.289.050;118.622;12.753.740;0;12.753.740
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;09/2024;195.623;108.968;11.234.200;129.843;-1.298;128.545;0;0;0;0;0;993.230;3.766;25.274;12.689.606;0;12.689.606
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S3;I;2;SERTAOZINHO;SP;09/2024;16.225;278.642;3.909.284;5.136.352;-397.391;4.738.962;0;0;0;0;0;70.505;3.428.427;113.228;12.555.273;0;12.555.273
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;2;SAO PAULO;SP;09/2024;58.888;1.857.945;97.150;10.257.049;-238.766;10.018.283;-145;2.793;1.675;-39;4.284;253.690;130.032;46.090;12.466.362;1.675;12.464.687
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;2;SAO PAULO;SP;09/2024;54.618;750.637;743.403;0;0;0;0;0;0;0;0;418.298;10.457.538;14.451;12.438.945;0;12.438.945
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;09/2024;44.360;203.942;4.986.599;5.356.809;-319.800;5.037.008;0;0;0;0;0;545.182;853.315;373.862;12.044.268;0;12.044.268
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2024;9.057;7.445.080;3.931.812;152.000;-760;151.240;0;0;0;0;0;12.736;285.949;189.395;12.025.269;0;12.025.269
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;09/2024;6;2.555.155;1.422.229;5.060.192;-52.776;5.007.417;0;0;0;0;0;89.578;2.344.438;23.978;11.442.801;0;11.442.801
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2024;17.227;325.370;4.022.215;5.812.983;-322.719;5.490.264;0;0;0;0;0;486.257;907.352;118.047;11.366.733;0;11.366.733
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;2;SAO PAULO;SP;09/2024;71.172;3.921.514;3.965.194;1.271.051;-1.632;1.269.419;0;0;0;0;0;1.612.151;350.296;9.819;11.199.565;0;11.199.565
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;09/2024;409.586;0;7.029.520;764.063;-5.651;758.412;0;0;0;0;0;65.721;2.586.930;330.361;11.180.529;0;11.180.529
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;09/2024;90.391;1.930.484;2.000.380;4.157.641;-166.957;3.990.684;0;0;0;0;0;1.459.404;956.959;158.271;10.586.572;0;10.586.572
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;09/2024;652;203.922;1.906.559;7.581.917;-110.007;7.471.911;0;0;0;0;0;422.143;82.265;415.348;10.502.799;0;10.502.799
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2024;20.719;149.884;3.192.292;6.254.582;-314.687;5.939.895;0;0;0;0;0;457.708;538.244;102.609;10.401.350;0;10.401.350
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2024;1;410.458;4.425.806;0;0;0;0;0;0;0;0;266.476;3.980.925;1.133.027;10.216.692;0;10.216.692
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;09/2024;308.859;143.306;2.015.941;1.447.113;-60.086;1.387.027;0;0;0;0;0;1.898.462;3.964.200;339.069;10.056.864;0;10.056.864
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;09/2024;20.165;772.673;3.272.448;5.026.317;-318.615;4.707.701;0;0;0;0;0;436.137;498.518;89.246;9.796.890;0;9.796.890
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;I;2;LINHARES;ES;09/2024;50.413;15.193;813.788;5.529.425;-381.151;5.148.274;0;0;0;0;0;68.434;3.593.762;73.409;9.763.274;0;9.763.274
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;09/2024;7.747;980.791;1.702.709;6.342.287;-561.388;5.780.899;0;0;0;0;0;778.718;364.769;61.666;9.677.298;0;9.677.298
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2024;42.534;121.783;3.292.451;5.102.500;-249.943;4.852.557;0;0;0;0;0;586.825;497.220;280.855;9.674.226;0;9.674.226
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;09/2024;28.807;155.637;4.278.389;4.091.716;-191.318;3.900.398;0;0;0;0;0;508.075;579.641;123.004;9.573.951;0;9.573.951
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;09/2024;28.915;540.852;3.689.434;4.586.849;-282.107;4.304.742;0;0;0;0;0;482.934;359.666;115.592;9.522.134;0;9.522.134
NEON PAGAMENTOS IP - PRUDENCIAL;1000085702;n1;S4;C;2;SAO PAULO;SP;09/2024;46.455;1.016.853;1.668.629;2.993.893;-1.210.825;1.783.068;0;0;0;0;0;3.338.472;1.066.595;263.707;9.183.779;0;9.183.779
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;C;2;SAO PAULO;SP;09/2024;1.475;2.592.459;583.699;2.224.552;-62.640;2.161.912;0;0;0;0;0;2.543.468;974.457;255.870;9.113.340;0;9.113.340
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S4;I;2;CHAPECO;SC;09/2024;65.730;554.599;245.320;5.510.391;-489.193;5.021.198;0;0;0;0;0;107.396;3.015.530;90.121;9.099.895;0;9.099.895
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;09/2024;17.303;462.327;2.877.716;4.387.128;-159.071;4.228.058;0;0;0;0;0;292.009;519.389;135.125;8.531.927;0;8.531.927
