Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2024;10.901.765;32.625.241;75.220.524;19.327.595;-412.287;18.915.307;31;336;29;-27;368;48.169.793;39.108.736;604.781;225.546.516;29;225.546.487
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S2;C;2;PORTO ALEGRE;RS;12/2024;814.551;19.534.727;32.793.187;37.765.796;-47.974;37.717.821;0;0;0;0;0;15.926.409;84.842.383;105.207;191.734.285;0;191.734.285
BANCOOB - PRUDENCIAL;1000080879;b1;S2;C;2;BRASILIA;DF;12/2024;73.840;35.271.910;40.511.391;18.639.858;-331.567;18.308.290;0;0;0;0;0;15.750.414;42.961.190;841.815;153.718.850;0;153.718.850
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;12/2024;1.126.979;2.603.917;58.496.512;57.321.110;-2.509.901;54.811.209;1;28.795;21.878;-48;50.626;11.116.292;16.175.313;1.561.258;145.942.108;21.878;145.920.230
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2024;176.600;13.948.506;38.365.980;66.172.057;-4.916.933;61.255.124;162;33.263;2.204;-168;35.462;21.088.971;4.251.667;2.272.884;141.395.194;2.204;141.392.990
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;12/2024;969.120;1.708.709;47.486.981;46.118.561;-1.808.926;44.309.636;0;0;0;0;0;16.050.203;4.639.077;988.368;116.152.094;0;116.152.094
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;12/2024;23.453;102.251;1.311.378;1.566.255;-7.870;1.558.384;0;0;0;0;0;4.236.373;96.528.851;9.396.794;113.157.484;0;113.157.484
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;12/2024;149.472;23.105.088;28.364.319;2.372.562;-3.095;2.369.467;0;0;0;0;0;30.172.428;20.737.028;85.722;104.983.524;0;104.983.524
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;12/2024;1.182.163;3.038.192;21.795.443;34.180.192;-1.693.593;32.486.599;77.553;4.208.694;1.055.143;-36.757;5.304.633;25.747.264;2.695.689;1.498.756;93.748.737;1.055.143;92.693.594
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;12/2024;335.526;4.871.846;21.228.850;2.545.264;-65.994;2.479.269;0;0;0;0;0;58.616.896;163.254;74.708;87.770.350;0;87.770.350
BANCO MASTER - PRUDENCIAL;1000080367;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2024;402.770;297.222;24.869.145;21.531.629;-1.927.987;19.603.642;0;0;0;0;0;33.374.674;3.640.851;504.180;82.692.483;0;82.692.483
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;12/2024;960.090;683.279;23.665.207;23.072.140;-1.986.412;21.085.728;0;0;0;0;0;14.961.459;11.527.072;2.018.022;74.900.858;0;74.900.858
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;12/2024;89.753;82.156;814.330;2.516.148;-36.074;2.480.073;0;0;0;0;0;3.116.261;61.511.611;5.478.423;73.572.609;0;73.572.609
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;12/2024;540.043;6.062.533;31.698.760;17.782.069;-307.356;17.474.713;0;0;0;0;0;14.676.676;945.569;283.127;71.681.421;0;71.681.421
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;12/2024;142.423;3.718.191;42.765.748;16.637.882;-571.266;16.066.616;0;0;0;0;0;5.766.741;1.102.052;503.850;70.065.622;0;70.065.622
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;3;OSASCO;SP;12/2024;718.352;46.996;27.134.525;7.492.952;-3.615.952;3.877.000;0;0;0;0;0;13.609.534;20.216.786;522.029;66.125.223;0;66.125.223
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2024;179.033;3.329.939;6.896.964;41.023.918;-703.260;40.320.658;0;0;0;0;0;8.384.100;1.707.571;977.013;61.795.278;0;61.795.278
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;12/2024;81.173;5.324.160;13.139.884;31.433.578;-1.371.511;30.062.066;0;0;0;0;0;12.795.383;122.843;62.808;61.588.317;0;61.588.317
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2024;54.427;704.452;19.651.843;32.279.494;-1.266.929;31.012.565;0;0;0;0;0;1.815.253;869.794;207.564;54.315.898;0;54.315.898
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2024;1.900;600.000;747.105;43.425.717;-1.706.615;41.719.101;350;58.284;12.739;-497;70.876;7.608.361;2.411.574;49.533;53.208.451;12.739;53.195.711
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;12/2024;721.422;3.686.897;16.996.309;623.941;-3.076;620.865;0;0;0;0;0;9.752.049;17.465.456;85.528;49.328.526;0;49.328.526
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2024;6.723;2.533.293;37.034.223;301.780;-9.053;292.726;0;0;0;0;0;9.028.287;2.014;21.900;48.919.167;0;48.919.167
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2024;140.322;1.749.177;12.183.643;25.336.706;-1.050.265;24.286.441;0;0;0;0;0;6.745.444;1.778.311;1.660.556;48.543.894;0;48.543.894
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;3;SAO PAULO;SP;12/2024;40.206;23.162;939.321;1.100.433;-81.746;1.018.687;0;0;0;0;0;1.704.706;43.000.997;1.644.912;48.371.991;0;48.371.991
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;12/2024;46.001;5.816.551;7.812.120;868.086;-389;867.697;0;0;0;0;0;27.814.017;3.602;4.606;42.364.593;0;42.364.593
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;12/2024;169.534;4.456.898;18.105.361;11.165.106;-366.328;10.798.779;0;0;0;0;0;1.266.026;1.444.099;730.330;36.971.026;0;36.971.026
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;12/2024;83.393;2.958.986;4.999.467;1.775.384;-6.615;1.768.769;0;0;0;0;0;25.089.935;20.900;43.005;34.964.454;0;34.964.454
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;12/2024;727.376;3.994.111;14.878.163;13.335.048;-78.875;13.256.173;0;0;0;0;0;1.073.737;16.787;59.268;34.005.614;0;34.005.614
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;3;SAO PAULO;SP;12/2024;131.966;10.051.594;5.447.879;1.047.522;-55;1.047.467;0;0;0;0;0;13.800.202;1.275;24.767;30.505.151;0;30.505.151
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;12/2024;229.504;1.174.990;3.238.655;23.495.364;-981.839;22.513.525;0;0;0;0;0;1.162.786;523.257;1.181.968;30.024.685;0;30.024.685
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2024;272;1.172.258;528.722;23.121.942;-1.980.264;21.141.678;546;107.419;33.764;-3.476;138.253;6.116.177;176.676;19.405;29.293.441;33.764;29.259.678
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2024;193.664;639.644;6.866.217;11.349.786;-1.511.335;9.838.451;0;0;0;0;0;9.122.698;1.446.842;170.306;28.277.821;0;28.277.821
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2024;78.051;2.376.898;12.654.364;8.788.801;-199.354;8.589.446;0;0;0;0;0;3.028.401;803.986;321.929;27.853.076;0;27.853.076
PICPAY - PRUDENCIAL;1000088022;b1;S3;C;2;SAO PAULO;SP;12/2024;78.299;4.811.086;3.324.428;6.883.369;-472.576;6.410.793;0;0;0;0;0;5.584.382;6.402.445;1.132.176;27.743.609;0;27.743.609
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2024;268.764;4.621.545;3.893.189;1.416.151;0;1.416.151;0;0;0;0;0;16.731.105;5.867;14.380;26.951.001;0;26.951.001
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2024;1.012;4.109.364;21.604.935;0;0;0;0;0;0;0;0;883.146;41;336.774;26.935.272;0;26.935.272
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;12/2024;83;17.565.441;7.087.921;223.056;-2.490;220.566;0;0;0;0;0;47.276;357.122;808.002;26.086.412;0;26.086.412
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2024;1.311.036;2.674.749;2.563.860;16.924.193;-375.415;16.548.778;0;0;0;0;0;1.218.941;965.373;780.836;26.063.574;0;26.063.574
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2024;23.532;1.482.842;2.394.737;21.444.530;-575.591;20.868.939;0;0;0;0;0;656.394;118.374;46.700;25.591.518;0;25.591.518
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;3;SAO PAULO;SP;12/2024;17.648;5.072.822;2.924.799;50.247;-568;49.680;546;463.098;94.764;-4.565;553.844;16.058.826;2.232;5.221;24.685.071;94.764;24.590.306
UBS (BRASIL) - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;12/2024;1.189.157;6.742.610;9.837.779;3.702.579;-6.325;3.696.254;0;0;0;0;0;2.993.467;8.120;60.422;24.527.809;0;24.527.809
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2024;28.160;4.103.936;12.304.124;2.300.969;0;2.300.969;0;0;0;0;0;5.403.336;52;68.257;24.208.835;0;24.208.835
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;12/2024;83.330;2.372.094;5.859.617;1.921.770;-11.652;1.910.118;0;0;0;0;0;11.134.840;1.285.359;80.684;22.726.041;0;22.726.041
BANK OF CHINA (BRASIL) - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;12/2024;81.118;1.995.686;4.531.906;9.468.497;-102.800;9.365.697;238;403.189;19.562;-3.056;419.932;5.752.806;52.947;39.345;22.239.436;19.562;22.219.875
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;12/2024;4.225;0;935.585;7.850.194;-3.187.836;4.662.358;0;0;0;0;0;14.530.702;283.831;921.355;21.338.055;0;21.338.055
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;12/2024;204.684;21.022;371.063;5.938.699;-1.396.000;4.542.700;0;0;0;0;0;14.125.569;1.543.370;213.628;21.022.036;0;21.022.036
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2024;67.510;747.364;9.309.437;2.974.192;-74.223;2.899.969;0;0;0;0;0;5.732.908;2.125.577;49.069;20.931.833;0;20.931.833
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;12/2024;20.992;22.410;409.128;16.085.604;-521.156;15.564.448;237;25.060;7.397;-848;31.847;4.642.763;75.071;18.602;20.785.262;7.397;20.777.864
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;3;SAO PAULO;SP;12/2024;5.694;1.211.422;703.284;17.103.213;-168.079;16.935.133;0;0;0;0;0;684.210;19.280;61.558;19.620.583;0;19.620.583
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;I;2;BELO HORIZONTE;MG;12/2024;4;12.100.932;5.068.015;1.148.308;-9.087;1.139.221;0;0;0;0;0;6.820;1.862;367.537;18.684.390;0;18.684.390
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;12/2024;15;12.657.531;4.852.209;180.442;-132;180.310;0;0;0;0;0;44.092;129.426;552.058;18.415.641;0;18.415.641
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;12/2024;220.764;391.524;1.721.615;14.082.411;-470.027;13.612.384;0;0;0;0;0;941.237;796.172;280.681;17.964.376;0;17.964.376
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;3;CURITIBA;PR;12/2024;47.275;73.223;4.375;16.592.786;-379.020;16.213.766;0;9.197;80;-56;9.221;518.330;224.861;549.885;17.640.936;80;17.640.857
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;12/2024;1.051;0;0;17.124.341;-1.023.698;16.100.642;0;0;0;0;0;542.967;802.859;40.458;17.487.977;0;17.487.977
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;12/2024;199.464;99.611;7.454.010;6.876.822;-255.445;6.621.377;0;0;0;0;0;2.366.232;459.352;126.544;17.326.590;0;17.326.590
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2024;25;697.691;47.669;14.172.960;-255.995;13.916.965;309;80.848;691;-410;81.437;2.127.660;357.972;96.011;17.325.431;691;17.324.741
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;12/2024;7.636;100.043;3.439;16.087.567;-458.252;15.629.315;49;104.680;70.560;-257;175.032;815.628;0;5.590;16.736.683;70.560;16.666.124
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;3;PORTO ALEGRE;RS;12/2024;206;154.258;0;13.926.873;-992.398;12.934.475;706;1.259.589;533.003;-22.394;1.770.904;1.221.268;397.213;56.416;16.534.741;533.003;16.001.738
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;12/2024;42.164;1.513.086;5.045.966;6.460.179;-325.981;6.134.198;0;0;0;0;0;80.766;2.891.159;113.392;15.820.732;0;15.820.732
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;12/2024;24.836;546.856;12.530.358;78.012;-465;77.547;0;0;0;0;0;1.615.458;5.862;23.910;14.824.828;0;14.824.828
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;3;SAO PAULO;SP;12/2024;145.876;1.346.158;540.368;0;0;0;0;0;0;0;0;420.537;12.212.548;14.412;14.679.898;0;14.679.898
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;12/2024;59.472;9.015.735;2.779.305;1.253.204;0;1.253.204;0;0;0;0;0;1.395.098;1.541;21.139;14.525.495;0;14.525.495
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;12/2024;56.159;0;559.914;8.814.773;-837.730;7.977.044;0;0;0;0;0;135.113;5.745.098;41.333;14.514.660;0;14.514.660
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;12/2024;3.866;502.227;3.444.161;9.253.924;-734.199;8.519.725;0;0;0;0;0;755.187;1.191.384;58.529;14.475.080;0;14.475.080
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2024;2;16;3.344.447;55.611;-278;55.333;0;0;0;0;0;9.068;10.707.497;121.667;14.238.029;0;14.238.029
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;12/2024;3;8.371.185;5.517.965;0;0;0;0;0;0;0;0;2.435;1.875;317.470;14.210.934;0;14.210.934
COOPERATIVA CENTRAL DE CRÉDITO UNICRED DO BRASIL - UNICRED DO BRASIL;315557;b3C;S4;I;2;SAO PAULO;SP;12/2024;52.498;4.702.134;7.840.458;0;0;0;0;0;0;0;0;29.375;356.470;285.885;13.266.821;0;13.266.821
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S3;I;2;SERTAOZINHO;SP;12/2024;17.453;187.545;4.118.796;5.126.604;-401.405;4.725.199;0;0;0;0;0;67.920;3.643.230;114.320;12.874.463;0;12.874.463
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2024;8;7.832.764;4.120.695;115.800;-579;115.221;0;0;0;0;0;5.802;356.454;201.007;12.631.952;0;12.631.952
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;12/2024;43.231;4.056.439;4.328.118;1.379.111;-5.804;1.373.307;0;0;0;0;0;2.313.781;379.801;10.795;12.505.471;0;12.505.471
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S4;I;1;BELO HORIZONTE;MG;12/2024;12.140;1.198.965;3.770.307;6.792.315;-569.172;6.223.143;0;0;0;0;0;782.049;400.371;66.700;12.453.676;0;12.453.676
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;12/2024;88.985;3.232.119;2.040.222;4.277.061;-188.242;4.088.818;0;0;0;0;0;1.565.284;1.241.280;168.720;12.425.429;0;12.425.429
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;12/2024;40.557;227.202;5.366.843;5.386.744;-326.038;5.060.706;0;0;0;0;0;571.368;570.057;370.297;12.207.030;0;12.207.030
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;12/2024;353;1.169.297;200.827;10.487.010;-222.196;10.264.814;-160;2.043;1.252;-32;3.104;234.155;129.900;46.649;12.049.100;1.252;12.047.848
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;12/2024;629.319;130.156;2.280.904;1.618.998;-54.965;1.564.033;0;0;0;0;0;3.756.410;2.991.266;343.758;11.695.846;0;11.695.846
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S3;I;2;BLUMENAU;SC;12/2024;400.800;0;7.283.663;876.267;-1.971;874.296;0;0;0;0;0;73.575;2.665.634;362.770;11.660.738;0;11.660.738
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2024;3;2.621.710;1.541.517;4.980.770;-55.899;4.924.871;0;0;0;0;0;65.469;2.358.666;21.845;11.534.082;0;11.534.082
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2024;17.155;329.226;4.144.627;6.017.974;-343.009;5.674.965;0;0;0;0;0;507.220;625.834;115.000;11.414.027;0;11.414.027
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;12/2024;23.497;179.406;3.565.022;6.714.033;-325.759;6.388.274;0;0;0;0;0;497.366;586.933;107.647;11.348.145;0;11.348.145
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;12/2024;945;203.696;1.572.379;7.760.715;-112.879;7.647.836;0;0;0;0;0;415.086;371.606;416.994;10.628.543;0;10.628.543
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;I;2;LINHARES;ES;12/2024;62.553;15.603;984.443;5.973.265;-418.080;5.555.186;0;0;0;0;0;67.746;3.670.822;73.620;10.429.973;0;10.429.973
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2024;34.297;153.866;3.407.368;5.662.420;-256.669;5.405.752;0;0;0;0;0;650.727;328.986;313.782;10.294.777;0;10.294.777
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;12/2024;19.822;800.042;3.391.321;5.199.985;-345.308;4.854.677;0;0;0;0;0;469.881;334.360;95.338;9.965.442;0;9.965.442
NEON PAGAMENTOS IP - PRUDENCIAL;1000085702;n1;S4;C;2;SAO PAULO;SP;12/2024;46.266;1.085.926;1.645.167;3.002.516;-1.158.211;1.844.305;0;0;0;0;0;3.582.873;1.445.104;266.072;9.915.714;0;9.915.714
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;12/2024;28.864;180.385;4.475.403;4.273.521;-203.025;4.070.496;0;0;0;0;0;547.554;462.202;127.950;9.892.855;0;9.892.855
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2024;1;335.949;4.418.485;0;0;0;0;0;0;0;0;284.682;3.631.907;1.144.989;9.816.011;0;9.816.011
BCO INBURSA S.A. - PRUDENCIAL;1000081335;b1;S4;I;3;SAO PAULO;SP;12/2024;216;60.500;235.815;9.425.752;-264.857;9.160.895;0;0;0;0;0;153.371;143.811;596;9.755.203;0;9.755.203
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;12/2024;29.846;639.261;3.586.563;4.862.724;-270.217;4.592.507;0;0;0;0;0;514.474;249.927;114.694;9.727.271;0;9.727.271
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;C;3;SAO PAULO;SP;12/2024;680;2.761.468;677.690;2.339.247;-80.521;2.258.726;0;0;0;0;0;2.497.640;965.688;389.576;9.551.467;0;9.551.467
