Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);Títulos e Valores Mobiliários (c);Instrumentos Derivativos (d);Operações de Crédito;;;;;Operações de Arrendamento Financeiro;;;;Outras Operações com Características de Concessão de Crédito;;;;;Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago);;;Outros Ativos Realizáveis (i);Ativo Permanente (j);Ativo Total (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);
;;;;;;;;;;;;;Valor Contábil Bruto (e1);Perda Esperada (e2);Hedge de Valor Justo (e3);Ajuste a Valor Justo (e4);Operações de Crédito (e);Valor Contábil Bruto (f1);Perda Esperada (f2);Hedge de Valor Justo (f3);Operações de Arrendamento Financeiro (f);Valor Contábil Bruto (g1);Perda Esperada (g2);Hedge de Valor Justo (g3);Ajuste a Valor Justo (g4);Outras Operações com Características de Concessão de Crédito (g);Valor Contábil Bruto (h1);Perda Esperada (h2);Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago) (h);;;;
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;06/2025;7.732;0;29.351;0;1.775.172;-50.966;0;0;1.724.206;0;0;0;0;11.994;-4.915;0;0;7.079;0;0;0;563.018;29.518;2.360.904
BBC S.A. - PRUDENCIAL;1000084480;b1;S4;C;2;SAO PAULO;SP;06/2025;9.035;0;104.644;0;1.621.074;-96.959;0;0;1.524.115;164.470;-9.296;0;155.174;306.360;-5.821;0;0;300.539;0;0;0;227.495;16.320;2.337.322
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;06/2025;9.304;4.828;430.528;0;976.988;-162.001;0;0;814.987;0;0;0;0;937.095;-47.849;0;0;889.246;60.793;-2.978;57.815;110.051;19.280;2.336.039
SUMUP IP - PRUDENCIAL;1000085238;n1;S4;C;3;SAO PAULO;SP;06/2025;5.821;327.631;67.789;0;33.347;-13.879;0;0;19.468;0;0;0;0;0;0;0;0;0;1;0;1;1.830.927;69.440;2.321.078
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;06/2025;128.679;643.712;493.166;1.824;87.993;-4.835;0;0;83.158;0;0;0;0;0;0;0;0;0;0;0;0;944.508;18.132;2.313.178
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;06/2025;18.253;115.451;43.458;0;1.373.176;-81.203;0;0;1.291.973;0;0;0;0;35.591;-2.311;0;0;33.280;0;0;0;754.965;44.541;2.301.921
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;2;RIO DE JANEIRO;RJ;06/2025;2.642;83.002;0;0;0;0;0;0;0;1.642.373;-28.324;0;1.614.049;20.282;-420;0;0;19.862;0;0;0;572.790;277;2.292.622
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;06/2025;9.405;22.797;30.112;0;1.130.146;-60.510;0;0;1.069.636;0;0;0;0;432.784;-7.637;0;0;425.146;0;0;0;707.078;10.724;2.274.899
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;06/2025;5.950;0;29.240;0;846.419;-55.264;0;0;791.154;0;0;0;0;156.749;-3.975;0;0;152.775;0;0;0;1.248.677;20.902;2.248.698
EDENRED SOLUCOES E IP AHA - PRUDENCIAL;1000084916;n4;;C;3;BARUERI;SP;06/2025;109.524;464.692;245.677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321.455;-20.327;301.128;845.466;270.673;2.237.160
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2025;143.230;560.004;392.785;17;1.134.025;-66.725;0;0;1.067.300;0;0;0;0;224;-63;0;0;161;0;0;0;52.458;15.217;2.231.172
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;06/2025;16.720;166.355;22.254;0;1.362.452;-48.014;0;0;1.314.438;0;0;0;0;4.483;-3.860;0;0;622;0;0;0;671.386;26.149;2.217.925
ASAAS GESTAO FINANCEIRA IP - PRUDENCIAL;1000085771;n1;S4;C;2;JOINVILLE;SC;06/2025;4.088;0;909.948;0;22;-16;0;0;6;0;0;0;0;0;0;0;0;0;511;-10;501;1.275.490;20.978;2.211.012
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;06/2025;29.124;0;33.703;0;1.585.482;-48.851;0;0;1.536.630;0;0;0;0;5.103;-4.243;0;0;861;0;0;0;540.232;39.503;2.180.054
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;06/2025;11.455;166.549;75.726;0;1.245.462;-99.491;0;0;1.145.971;0;0;0;0;38.414;-4.757;0;0;33.657;0;0;0;715.644;24.659;2.173.660
COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;06/2025;17.427;0;35.957;0;1.264.010;-83.273;0;0;1.180.737;0;0;0;0;493.575;-17.315;0;0;476.260;0;0;0;413.494;45.933;2.169.809
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;06/2025;111;0;1.308.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587.817;272.415;2.169.109
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;06/2025;8.613;61.271;684.402;0;1.191.909;-103.267;0;0;1.088.642;0;0;0;0;29.928;-505;0;0;29.423;107.200;-4.555;102.646;109.741;80.159;2.164.897
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;06/2025;3.521;0;38.037;0;1.249.955;-68.388;0;0;1.181.567;0;0;0;0;148;-94;0;0;54;162.620;-1.477;161.143;743.429;25.258;2.153.008
DOCK IP - PRUDENCIAL;1000084789;n4;;C;2;BARUERI;SP;06/2025;1.601.682;0;79.755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.619;-107;5.512;415.979;49.733;2.152.662
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;06/2025;18.548;207.588;43.688;0;1.272.291;-71.566;0;0;1.200.725;0;0;0;0;36.630;-4.115;0;0;32.515;0;0;0;611.854;20.061;2.134.980
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;06/2025;11.879;0;147.889;0;1.514.400;-87.287;0;0;1.427.114;0;0;0;0;106.499;-3.430;0;0;103.069;0;0;0;436.378;8.339;2.134.668
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;06/2025;13.263;0;33.657;0;938.900;-87.656;0;0;851.243;0;0;0;0;227.859;-7.320;0;0;220.538;0;0;0;995.641;11.136;2.125.479
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;06/2025;8.160;30.689;25.836;0;1.459.552;-53.103;0;0;1.406.448;0;0;0;0;2.655;-2.183;0;0;472;0;0;0;616.890;35.345;2.123.841
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;06/2025;1.122;649.875;801.084;0;632.531;-70.930;0;0;561.601;0;0;0;0;10.399;-2.476;0;0;7.923;0;0;0;79.723;20.805;2.122.132
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;06/2025;11.073;96.787;473.658;0;1.439.499;-177.756;0;0;1.261.743;0;0;0;0;155.867;-19.397;0;0;136.470;0;0;0;116.886;14.635;2.111.252
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;06/2025;9.151;0;32.584;0;1.308.728;-56.775;0;0;1.251.953;0;0;0;0;73;-49;0;0;23;126.534;-867;125.667;654.731;30.038;2.104.148
COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO;41180092;b3S;S4;I;2;MACEIO;AL;06/2025;3.355;57.049;646.343;0;1.120.597;-62.421;0;0;1.058.176;0;0;0;0;64.071;-205;0;0;63.866;88.064;-3.140;84.923;122.853;65.929;2.102.494
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;06/2025;14.537;0;60.681;0;872.769;-62.181;0;0;810.588;0;0;0;0;30.761;-3.942;0;0;26.819;0;0;0;1.148.328;27.041;2.087.994
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;06/2025;9.578;48.655;832.220;0;798.069;-54.440;0;0;743.629;0;0;0;0;75.539;-1.891;0;0;73.648;91.816;-3.864;87.953;237.813;19.214;2.052.709
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;06/2025;12.136;215.205;27.505;0;1.215.982;-68.888;0;0;1.147.093;0;0;0;0;109.776;-3.553;0;0;106.223;0;0;0;485.884;22.396;2.016.442
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;06/2025;9.417;51.441;796.898;0;938.167;-127.332;0;0;810.835;0;0;0;0;21.197;-88;0;0;21.109;127.197;-7.031;120.166;145.163;53.211;2.008.239
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;06/2025;10.590;101.424;672.078;0;945.955;-75.480;0;0;870.475;0;0;0;0;4.642;-13;0;0;4.629;155.638;-5.695;149.942;174.371;18.276;2.001.785
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;06/2025;20.920;35.179;45.079;0;940.637;-57.020;0;0;883.618;0;0;0;0;21.659;-3.611;0;0;18.048;0;0;0;962.404;33.843;1.999.090
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;C;2;CURITIBA;PR;06/2025;7.229;143.816;30.655;13.610;1.668.502;-44.621;0;0;1.623.880;0;0;0;0;5.502;-105;0;0;5.397;1.845;-32;1.813;132.533;16.099;1.975.033
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;06/2025;12.274;40.987;109.113;0;685.866;-52.219;0;0;633.646;0;0;0;0;130.156;-3.924;0;0;126.232;0;0;0;1.023.913;28.317;1.974.482
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;06/2025;8.366;0;69.951;0;1.477.219;-59.551;0;0;1.417.667;0;0;0;0;4.406;-2.880;0;0;1.526;0;0;0;454.583;17.511;1.969.604
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;06/2025;12.348;209.412;30.853;0;1.082.921;-75.761;0;0;1.007.161;0;0;0;0;50.334;-2.674;0;0;47.661;0;0;0;634.905;20.312;1.962.651
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;06/2025;6.368;23.027;600.133;0;1.060.042;-94.118;0;0;965.924;0;0;0;0;123.721;-4.594;0;0;119.127;84.186;-4.513;79.674;135.103;29.068;1.958.424
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;06/2025;30.873;0;35.832;0;1.380.444;-202.794;0;0;1.177.650;0;0;0;0;13.115;-5.590;0;0;7.525;0;0;0;678.241;16.230;1.946.351
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;06/2025;29.351;12.409;152.130;0;887.878;-105.379;0;0;782.500;0;0;0;0;41.289;-9.632;0;0;31.657;0;0;0;914.002;20.654;1.942.704
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;06/2025;15.498;51.613;39.804;0;776.422;-39.840;0;0;736.581;0;0;0;0;220.454;-8.097;0;0;212.358;0;0;0;858.497;24.685;1.939.036
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;06/2025;6.406;51.064;234.638;0;1.254.412;-97.668;0;0;1.156.744;0;0;0;0;160.375;-6.699;0;0;153.676;76.502;-3.268;73.234;184.891;78.344;1.938.997
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;3;RIBEIRAO PRETO;SP;06/2025;27;0;577.431;0;890.039;-24.146;0;0;865.893;0;0;0;0;326.822;-21.042;0;-533;305.247;0;0;0;171.179;14.099;1.933.875
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;06/2025;1.634;263.839;1.352.462;0;17.574;-57;0;0;17.518;0;0;0;0;0;0;0;0;0;0;0;0;5.121;289.035;1.929.609
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;06/2025;11.466;0;52.789;0;1.276.772;-105.705;0;0;1.171.067;0;0;0;0;14.687;-10.158;0;0;4.530;0;0;0;659.366;13.396;1.912.614
FLASH TECNOLOGIA IP - PRUDENCIAL;1000087315;n4;;I;2;SAO PAULO;SP;06/2025;28.612;806.304;906.911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.130;-515;26.614;53.554;77.673;1.899.669
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;06/2025;10.755;32.926;27.826;0;743.314;-70.110;0;0;673.204;0;0;0;0;113.104;-5.298;0;0;107.806;0;0;0;1.018.183;19.875;1.890.575
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;06/2025;7.541;131.984;649.948;30.706;58.171;-5.227;0;0;52.944;0;0;0;0;902.251;-56.253;0;0;845.999;0;0;0;139.692;3.701;1.862.515
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;06/2025;23.928;116.627;41.966;0;851.324;-56.513;0;0;794.812;0;0;0;0;12.273;-2.129;0;0;10.144;0;0;0;854.972;17.998;1.860.446
RECARGAPAY IP - PRUDENCIAL;1000085898;n1;S4;C;3;SAO PAULO;SP;06/2025;26.641;76.790;1.110.087;221;323.926;-199.740;0;0;124.186;0;0;0;0;0;0;0;0;0;86.197;-60;86.137;411.926;18.666;1.854.653
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;06/2025;9.316;0;129.693;0;625.281;-69.436;0;0;555.844;0;0;0;0;204.435;-6.193;0;0;198.242;0;0;0;908.064;34.954;1.836.113
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;06/2025;7.659;67.158;109.469;0;1.275.116;-136.759;0;0;1.138.356;0;0;0;0;145.594;-19.861;0;0;125.733;0;0;0;361.445;21.020;1.830.840
CREDISIS PRIMACREDI COOPERATIVA DE CRÉDITO;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;06/2025;1.624;0;33.960;0;1.295.062;-66.782;0;0;1.228.280;0;0;0;0;9.401;-4.531;0;0;4.869;0;0;0;504.375;56.721;1.829.829
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;SAO PAULO;SP;06/2025;39.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295.815;1.476.354;1.811.348
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;06/2025;11.122;0;30.212;0;822.689;-52.977;0;0;769.712;0;0;0;0;256;-183;0;0;73;100.373;-953;99.420;865.305;22.460;1.798.305
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;06/2025;9.154;0;28.527;0;974.823;-37.798;0;0;937.025;0;0;0;0;37;-12;0;0;25;94.239;-650;93.589;683.278;17.950;1.769.547
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;06/2025;13.059;0;0;0;0;0;0;0;0;1.657.661;-47.818;0;1.609.842;0;0;0;0;0;0;0;0;118.489;10.441;1.751.831
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;C;2;SAO PAULO;SP;06/2025;761;0;706.952;0;768.488;-45.585;0;0;722.903;0;0;0;0;0;0;0;0;0;0;0;0;303.286;87;1.733.989
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;06/2025;5.651;57.152;526.545;0;874.019;-42.990;0;0;831.029;0;0;0;0;105.003;-1.364;0;0;103.639;58.332;-2.214;56.118;110.451;40.738;1.731.322
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;06/2025;15.847;0;33.400;0;1.172.626;-89.033;0;0;1.083.593;0;0;0;0;151.635;-10.035;0;0;141.600;0;0;0;398.042;33.575;1.706.057
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;C;1;FLORIANOPOLIS;SC;06/2025;119;32.520;213.399;0;1.479.219;-58.801;0;0;1.420.418;0;0;0;0;177;-18;0;0;160;0;0;0;36.265;2.705;1.705.584
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;06/2025;226;131.370;412.076;0;962.108;-104.190;0;0;857.919;0;0;0;0;64.294;-1.222;0;0;63.072;0;0;0;231.225;9.181;1.705.068
VORTX DTVM - PRUDENCIAL;1000084538;n1;S4;C;2;SAO PAULO;SP;06/2025;893;1.609.576;28.133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.624;11.419;1.698.646
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;06/2025;8.178;874.388;697.349;0;55.072;-636;0;0;54.437;0;0;0;0;0;0;0;0;0;0;0;0;1.906;57.758;1.694.015
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;06/2025;7.775;0;33.869;0;1.031.430;-106.176;0;0;925.254;0;0;0;0;51.569;-8.833;0;0;42.736;0;0;0;650.247;24.609;1.684.491
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;06/2025;5.479;1.097.324;440.840;0;17.418;-144;0;0;17.274;0;0;0;0;0;0;0;0;0;0;0;0;5.766;114.387;1.681.069
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;06/2025;12.818;0;29.103;0;1.457.447;-102.930;0;0;1.354.516;0;0;0;0;5.171;-4.328;0;0;843;0;0;0;251.241;25.498;1.674.019
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;06/2025;977;929.738;367.329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303.047;67.463;1.668.553
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;06/2025;7.846;0;19.655;0;931.344;-79.732;0;0;851.611;0;0;0;0;25;-21;0;0;3;122.980;-1.203;121.777;652.543;11.162;1.664.597
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;06/2025;8.588;13.943;394.004;0;815.826;-56.306;0;0;759.520;0;0;0;0;261.466;-7.461;0;0;254.005;62.190;-2.506;59.684;136.730;23.219;1.649.692
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;06/2025;2.379;0;32.174;0;841.222;-50.202;0;0;791.020;0;0;0;0;0;0;0;0;0;72.648;-560;72.088;739.441;11.631;1.648.733
ENTREPAY IP - PRUDENCIAL;1000087810;n1;S5;C;2;SAO PAULO;SP;06/2025;46.303;1.448;149.120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.430.994;6.953;1.634.817
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;06/2025;4.852;102.622;726.601;0;585.983;-43.807;0;0;542.176;0;0;0;0;31.927;-127;0;0;31.800;90.637;-2.797;87.840;119.137;17.164;1.632.192
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;06/2025;13.230;0;22.800;0;860.998;-80.442;0;0;780.556;0;0;0;0;5.676;-4.197;0;0;1.479;0;0;0;806.638;5.362;1.630.065
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;06/2025;6.099;0;25.726;0;958.274;-78.590;0;0;879.684;0;0;0;0;80;-62;0;0;18;83.650;-760;82.890;589.746;14.741;1.598.905
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;06/2025;6.499;57.512;48.882;0;827.916;-44.197;0;0;783.720;0;0;0;0;188.929;-2.874;0;0;186.056;0;0;0;464.059;38.000;1.584.728
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;06/2025;11.419;94.522;22.543;0;1.005.897;-47.394;0;0;958.503;0;0;0;0;77.631;-1.278;0;0;76.353;0;0;0;405.524;14.149;1.583.013
STRIPE BRASIL IP PRUDENCIAL;1000086251;n4;;I;3;SAO PAULO;SP;06/2025;137.260;0;49.184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.390.708;103;1.577.255
CELCOIN IP - PRUDENCIAL;1000085960;n4;;C;3;BARUERI;SP;06/2025;71.271;0;362.605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.027.812;107.041;1.568.728
IUGU IP - PRUDENCIAL;1000085434;n4;;C;2;SAO PAULO;SP;06/2025;9.578;0;69.689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.466.384;16.433;1.562.084
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;06/2025;6.709;615.304;879.180;14.408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.285;5.899;1.555.784
SWAP IP - PRUDENCIAL;1000086732;n4;;I;3;SAO PAULO;SP;06/2025;38.700;0;143.948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.460;-2.422;125.039;1.239.530;7.800;1.555.018
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;06/2025;9.068;45.660;36.841;0;955.223;-129.063;0;0;826.159;0;0;0;0;162.827;-9.080;0;0;153.747;0;0;0;460.142;18.521;1.550.139
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;06/2025;353.977;295.993;321.694;22;138.029;-2.218;0;0;135.810;0;0;0;0;104.782;-1.912;0;0;102.870;0;0;0;327.620;1.358;1.539.344
EBANX IP - PRUDENCIAL;1000085094;n4;;I;2;CURITIBA;PR;06/2025;897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.525.725;3.983;1.530.605
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;06/2025;6.485;242.049;17.355;0;812.467;-50.216;0;0;762.251;0;0;0;0;86.316;-3.595;0;0;82.721;0;0;0;398.661;18.269;1.527.791
